functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,22.4484176395,4.080569105088392,1203.840930137618,27024.32397125339
Large benthopelagics (>=90 cm),95.4593813746,4.099547830573335,1257.615352906272,120051.18359563198
Large demersals (>=90 cm),6.788017551299999,4.31,2041.7379446695275,13859.35300357194
Large flatfishes (>=90 cm),23.25,4.0,1000.0,23250.0
Large reef assoc. fish (>=90 cm),15.0507818196,3.11,128.82495516931337,1938.9162931730866
"Lobsters, crabs",96.309614689,3.5879455901562385,387.20913104683905,37291.96221518358
Medium demersals (30 - 89 cm),1387.0034200863,3.327173685164618,212.4093770086018,294612.532369331
Medium pelagics (30 - 89 cm),7.527272726900001,4.26,1819.7008586099826,13697.384644131436
Other demersal invertebrates,88.9793421257,2.615731455283818,41.279217423026886,3672.9976097646654
Small pelagics (<30 cm),18.4164753735,3.1540872493652783,142.58940256383974,2625.994220839032
Small to medium flatfishes (<90 cm),4.8538951356,3.2445004249281744,175.59026122318556,852.2967148099538
