functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,113649.64052341969,3.959705063715416,911.3916885623521,103579337.78114378
Jellyfish,1499.1624205657,3.01,102.32929922807536,153408.23992555327
Large benthopelagics (>=90 cm),133610.0838328441,4.231173677082296,1702.8393483661537,227516508.08906743
Large demersals (>=90 cm),47216.3230354895,4.179782885430325,1512.8047707814872,71429078.74684834
Large flatfishes (>=90 cm),4106.9999999999,4.25,1778.2794100389228,7303393.537029678
Large pelagics (>=90 cm),52188.866018057095,4.46789462542594,2936.9369649653836,153275409.76805764
Large reef assoc. fish (>=90 cm),9170.0175458555,3.690717192334114,490.5883065445813,4498703.378805348
Large sharks (>=90 cm),197.0068597637,4.050007872042485,1122.0387922462844,221049.33899349507
"Lobsters, crabs",36374.9964120536,3.4287297440291997,268.3673909557461,9761862.883127451
Medium benthopelagics (30 - 89 cm),102675.66852045292,3.5314727781478155,339.9951940228469,34909233.8400369
Medium demersals (30 - 89 cm),426908.9792123623,3.3546697906090976,226.29230732033142,96606217.92173287
Medium pelagics (30 - 89 cm),203565.184544647,3.3315514622421776,214.5613347763202,43677217.70988741
Medium reef assoc. fish (30 - 89 cm),44521.264424598296,3.160482077682313,144.70451356938477,6442427.912055451
Other demersal invertebrates,90837.80149933779,2.082440538924846,12.090396369338276,1098265.0254462645
Shrimps,96939.92819145382,2.753322787494199,56.6660300377391,5493200.882753193
Small bathydemersals (<30 cm),3066.0000000002997,3.51,323.5936569296281,992138.1521463366
Small benthopelagics (<30 cm),8678.0000000002,3.62,416.8693834703355,3617592.5097556547
Small demersals (<30 cm),37738.9802837151,3.27542602523444,188.54977792804277,7115676.351725266
Small pelagics (<30 cm),248619.68245850058,3.1505336992067803,141.4274461851243,35161646.76146228
Small reef assoc. fish (<30 cm),920.0349089593,3.1099999999999994,128.82495516931323,118523.45590088499
Small to medium flatfishes (<90 cm),29654.2940928236,3.3941035034648896,247.80125609346175,7348371.324766611
