year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1755,346522.2089927205,346522.2089927205,0.0,True
1951,1766,339467.0309203104,339467.0309203104,0.0,True
1952,1755,362140.7438218234,362140.7438218234,0.0,True
1953,1755,390418.2656206352,390418.2656206352,0.0,True
1954,1760,384387.5769785214,384387.5769785214,0.0,True
1955,1760,398565.2767820693,398565.2767820693,0.0,True
1956,1771,389142.8444610568,389142.8444610568,0.0,True
1957,1771,405059.4017210752,405059.40172107524,5.820766091346741e-11,True
1958,1763,373877.5580891222,373877.5580891222,0.0,True
1959,1772,364681.4023984842,364681.4023984842,0.0,True
1960,1775,360315.8900527802,360315.8900527802,0.0,True
1961,1763,416273.9693229735,416273.9693229735,0.0,True
1962,1767,394148.4630400238,394148.4630400238,0.0,True
1963,1766,407317.8726563757,407317.8726563757,0.0,True
1964,1755,425669.9267971173,425669.9267971173,0.0,True
1965,1760,450101.2795269605,450101.2795269605,0.0,True
1966,1758,459653.1381480693,459653.1381480693,0.0,True
1967,1755,483158.4490174908,483158.4490174908,0.0,True
1968,1763,506289.8603680635,506289.8603680635,0.0,True
1969,1759,488413.0935569605,488413.0935569605,0.0,True
1970,1650,508011.8362775276,508011.8362775276,0.0,True
1971,1675,485427.4926961753,485427.4926961753,0.0,True
1972,1651,512234.041754119,512234.041754119,0.0,True
1973,1653,553844.5886149001,553844.5886149001,0.0,True
1974,1653,584338.2119178835,584338.2119178835,0.0,True
1975,1681,717895.1289540409,717895.1289540409,0.0,True
1976,1654,721975.528258948,721975.528258948,0.0,True
1977,1649,687593.7133936645,687593.7133936645,0.0,True
1978,1648,776806.0796455618,776806.0796455618,0.0,True
1979,1649,848496.722196195,848496.7221961952,1.1641532182693481e-10,True
1980,1645,825340.3981564399,825340.3981564399,0.0,True
1981,1646,794959.0010556848,794959.0010556846,-1.1641532182693481e-10,True
1982,1672,864007.8072036862,864007.8072036862,0.0,True
1983,1653,786156.1613971762,786156.1613971762,0.0,True
1984,1663,760518.8187599451,760518.8187599451,0.0,True
1985,1666,783342.8908894805,783342.8908894805,0.0,True
1986,1667,785195.1050718161,785195.1050718161,0.0,True
1987,1663,675149.1928758122,675149.1928758122,0.0,True
1988,1695,624154.6403742613,624154.6403742613,0.0,True
1989,1701,618418.3553386698,618418.3553386698,0.0,True
1990,1675,508542.5083105428,508542.5083105428,0.0,True
1991,1677,532230.4840429733,532230.4840429733,0.0,True
1992,1711,522309.7161915663,522309.7161915663,0.0,True
1993,1684,538269.7639050772,538269.7639050772,0.0,True
1994,1685,541311.2985456247,541311.2985456247,0.0,True
1995,2094,553468.3602782285,553468.3602782285,0.0,True
1996,1651,537103.2661207144,537103.2661207144,0.0,True
1997,1661,527453.5083092581,527453.5083092581,0.0,True
1998,1686,537369.6839482813,537369.6839482813,0.0,True
1999,1692,508168.1472317693,508168.1472317693,0.0,True
2000,1657,477516.04407964373,477516.0440796437,-5.820766091346741e-11,True
2001,2097,440814.4864200827,440814.4864200827,0.0,True
2002,2116,395476.1764368588,395476.1764368588,0.0,True
2003,2152,405729.35793451953,405729.35793451953,0.0,True
2004,2157,387178.5968512863,387178.5968512863,0.0,True
2005,2116,357286.4204607038,357286.4204607038,0.0,True
2006,2133,379117.5998503551,379117.5998503551,0.0,True
2007,2147,371430.7181580716,371430.7181580716,0.0,True
2008,2127,318286.291113124,318286.291113124,0.0,True
2009,2534,329270.6832242125,329270.6832242125,0.0,True
2010,2484,321027.3910049124,321027.3910049124,0.0,True
2011,1902,269436.3944046595,269436.3944046595,0.0,True
2012,1796,251651.2807750313,251651.28077503128,-2.9103830456733704e-11,True
2013,2134,236545.4742839646,236545.4742839646,0.0,True
2014,2204,238770.5297769907,238770.5297769907,0.0,True
2015,1943,251770.6627064408,251770.66270644078,-2.9103830456733704e-11,True
2016,1967,253816.1447214755,253816.1447214755,0.0,True
2017,2140,242888.980626125,242888.980626125,0.0,True
2018,2132,249735.3645943135,249735.3645943135,0.0,True
2019,2091,234477.5946714614,234477.5946714614,0.0,True
