functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,46228.965629956605,3.745555876160771,556.6162436830674,25731793.198300075
Jellyfish,6649.848064854301,3.41088008074555,257.56098703645927,1712741.4312263622
Large bathydemersals (>=90 cm),1.3580628597000002,4.1131564249035915,1297.6465753078285,1762.2856189424613
Large bathypelagics (>=90 cm),7.0123260954,4.34,2187.761623949552,15341.297926136123
Large benthopelagics (>=90 cm),4960.209177225801,3.6637592099685894,461.06187275013815,2286963.33248415
Large demersals (>=90 cm),39107.3196017269,4.405390732834638,2543.259836219599,99460075.24527547
Large flatfishes (>=90 cm),334.65321862630003,4.0,1000.0,334653.21862630005
Large pelagics (>=90 cm),44590.557359056,4.437359274196734,2737.532439308439,122068097.25725943
Large rays (>=90 cm),10664.5226860244,3.7584613923551,573.4048900833826,6115089.458571562
Large reef assoc. fish (>=90 cm),8901.0130820903,3.8429558671238815,696.555726728296,6200051.636013479
Large sharks (>=90 cm),21167.7656417375,4.367095089656983,2328.6010537725488,49291281.379360296
"Lobsters, crabs",121502.4381549372,3.727327081110431,533.7367184055117,64850312.61908483
Medium bathydemersals (30 - 89 cm),1565.3618827195,4.409107316762491,2565.117814154341,4015337.6509619677
Medium benthopelagics (30 - 89 cm),3348.7919337123994,3.5522689763735906,356.67196660192417,1194420.2047378619
Medium demersals (30 - 89 cm),154378.4932207306,3.481285380478453,302.8903105416567,46759749.75258013
Medium pelagics (30 - 89 cm),113101.07677870241,3.3319249201568466,214.74591941727755,24287994.719926547
Medium reef assoc. fish (30 - 89 cm),15658.615604149798,3.7285633791229946,535.2582614271304,8381403.364632956
Other demersal invertebrates,167970.2303086857,2.056069223418153,11.378086298861614,1911179.7760918867
Shrimps,21084.432400527297,3.05614149317021,113.79979852501833,2399404.159194375
Small benthopelagics (<30 cm),6143.634161012299,3.8964161257011196,787.800270696131,4839956.655103487
Small demersals (<30 cm),4.1196393723,4.49,3090.295432513592,12730.902735821852
Small pelagics (<30 cm),196937.8219326436,3.1647330669807685,146.12787438723797,28778105.30546958
Small reef assoc. fish (<30 cm),72.5676172895,4.259161502150644,1816.1909285693778,131796.64822908424
Small to medium flatfishes (<90 cm),14410.814789114098,4.220387599626841,1661.0687185699924,23937353.65530325
Small to medium rays (<90 cm),4204.4642341248,3.6097823657256214,407.1761819570117,1711957.6940257475
