,"Prey \ predator",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,50,51,52,53,54,
42,Pocillopora,0,0,0,0,0,0,0.071,0,0.0002,0.008,0,0,0,0.002555556,0.01025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,Leptoseris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,CCA,0,0,0,0,0.1,0.1,0,0.011,0.0254,0.15,0,0,0.03333333,0,0.004375,0,0.000277778,0.02857143,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.015,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,Turf,0,0,0,0,0.412,0.408,0.06666667,0.141,0.20623,0.3834,0,0,0.025,0.02888889,0.08,0,0.004166667,0.02285714,0,0,0,0,0,0,0,0,0,0,0,0.002,0.05,0.75,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,MA_Fleshy,0,0,0,0,0.312,0.302,0.001666667,0.592,0.453,0.08,0,0,0.05833333,0.01666667,0.0240625,0,0.005,0.03214286,0,0,0,0,0,0,0,0,0,0,0,0.002,0.01,0.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,MA_Calc,0,0,0,0,0.1,0.1,0,0.11,0.044,0.252,0,0,0.03333333,0,0.004375,0,0.000277778,0.02857143,0,0,0,0,0,0,0,0,0,0,0,0.002,0.01,0.053,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,LargePhyto,0,0,0,0,0,0,0,0.01,6E-05,0,0,0,0.01666667,0,0.008125,0,0.001111111,0.01428571,0,0,0,0.03,0,0,0,0,0,0,0,0,0.043,0,0,0.03,0,0.4,0.2,0.5,0.5,0.5,0.4,0.5,0.5,0.04,0.055,0.5,0,0.04,
49,SmallPhyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.3,0.15,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0.3,0.9,0.01,
50,Squid,0,0.04,0.3,0.246,0,0,0,0,0,0,0,0.009090909,0,0,0,0.025,0,0.000714286,0.026,0.04444445,0.05,0,0.003199995,0.188,0,0.17,0.03777403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0005,0,0,0.001,
51,LargeZoo,0,0,0.099,0,0,0,0,0,0,0,0,0.04978182,0.555,0.477,0.006,0.025,0.01375556,0.521,0.03636364,0.6666667,0.45,0.498,0.33,0.0065,0,0.02642857,0,0.599,0,0.002,0.0001,0,0,0.015,0,0,0.1,0,0,0,0,0,0,0.37,0.005,0,0,0.05,
52,MedZoo,0,0,0,0,0,0,0,0,0,0,0,0.009090909,0,0.1388889,0.0002,0,0.005,0.05,0,0.08888889,0.205,0.3,0.05,0,0.05,0,0,0,0,0.002,0.0001,0,0,0.03,0,0,0.15,0,0.08,0.08,0.08,0.08,0,0.2,0.805,0,0,0.15,
53,SmallZoo,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.1,0,0.1,0.02,0.02,0.02,0.02,0.1,0.05,0.01,0.1,0,0.001,
54,GelatZoo,0,0,0,0,0,0,0,0,0,0.001,0,0.009090909,0.222,0.08444444,0.037,0.014,0.02333333,0.1142857,0.02727273,0.1888889,0.05,0.01,0.3,0.1635,0.02,0.01858139,0,0.18,0,0.002,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.01,0,0,0.04,
55,Detritus,0,0,0,0,0,0,0.35,0.04,0.2,0.08,0,0.009090909,0,0.202,0,0,0,0.096,0,0.011,0.07,0.09,0,0,0,0,0,0,0.29,0.09,0.7397,0.012,0,0.472,0.9,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.18933,0.115,0.1,0.1,0.708,
56,Import,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,Sum,1,1.00038,0.99954,0.9999,1,1,1,0.9999999,1,1,1,1.000272,1.000333,1.000278,1.000362,1.0005,1,0.9998572,0.9997727,0.9998889,0.9999999,1,1,0.9999501,0.9998,0.9996749,0.99975,0.9999999,1.0001,1,1,1,0.9995999,0.9999999,1,1,1,1,0.9999999,0.9999999,1,0.9999999,1,1,1.0005,1,1,1,
58,"(1 - Sum)",0,-0.00037992,0.000459969,0.0001000166,0,0,0,5.960464E-08,0,0,0,-0.0002723932,-0.0003333092,-0.0002777576,-0.0003623962,-0.0004999638,0,0.0001428127,0.0002272725,0.0001111031,5.960464E-08,0,0,4.988909E-05,0.0002000332,0.0003250837,0.0002499819,5.960464E-08,-0.0001000166,-1.192093E-07,0,0,0.0004000664,5.960464E-08,0,-1.192093E-07,0,0,5.960464E-08,5.960464E-08,0,5.960464E-08,0,0,-0.0004999638,0,0,0,
