commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,5,5,1744383.2864033554,1744383.2864033554,0.0,1.0,503.23439862327143,877833674.1016784,3.6423553990182342,438.88971031970726,765591875.2561076,112241798.8455708,1.1466078761716527,0.14660787617165272
Crustaceans,10,10,22568.307642596803,22568.307642596803,0.0,1.0,367.8764439609008,8302348.761774133,3.412757548060949,258.67684065584666,5837898.51993614,2464450.2418379933,1.4221468107782305,0.42214681077823046
Flatfishes,15,15,229707.65162622966,229707.65162622966,0.0,1.0,600.9339108474718,138039117.4433388,3.6661341310098874,463.5900765258681,106490187.79598126,31548929.647357553,1.2962613767552034,0.29626137675520325
Herring-likes,1,1,23769.6659945,23769.6659945,0.0,1.0,144.5439770745928,3435762.0565797356,3.1600000000000006,144.54397707459296,3435762.05657974,-4.190951585769653e-09,0.9999999999999988,-1.2198026279915599e-15
Molluscs,9,9,522.2202270281999,522.2202270281999,0.0,1.0,10.874676574582097,5678.97606963651,2.023830537617625,10.564052178213071,5516.76172684418,162.21434279233017,1.0294039059187579,0.029403905918757817
Other fishes & inverts,7,7,40659.0136312983,40659.0136312983,0.0,1.0,220.41693005192138,8961934.963549996,3.301088050526329,200.02673703913743,8132889.827898409,829045.1356515866,1.1019373375510015,0.1019373375510015
Perch-likes,2,2,1.310594878,1.310594878,0.0,1.0,163.46412684250072,214.23524737652377,3.2108128246324483,162.48483159768702,212.95178804462117,1.2834593319026055,1.0060269948596707,0.00602699485967065
"Salmon, smelts, etc",18,18,383751.11837248836,383751.11837248836,0.0,1.0,1732.2827011676166,664765423.9103879,4.047211028233561,1114.8361125352524,427819604.9874404,236945818.92294747,1.5538451631497896,0.5538451631497896
Scorpionfishes,10,10,167667.8378751983,167667.8378751983,0.0,1.0,365.80392199789117,61333552.6876541,3.525233749695622,335.1457756521194,56193167.57659715,5140385.111056954,1.0914770484160743,0.0914770484160743
Sharks & rays,5,5,27154.780734861,27154.780734861,0.0,1.0,686.7912911254392,18649666.92112339,3.8326511101819,680.2226832693401,18471297.815057732,178369.106065657,1.0096565551512169,0.009656555151216889
