commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,2228.3801518469995,2228.3801518469995,0.0,1.0,158.5386408396,353284.36054776475,3.200114536152961,158.53112302577046,353267.60800064175,16.75254712300375,1.000047421690366,4.742169036616943e-05
Crustaceans,11,11,2848.9116871757,2848.9116871757,0.0,1.0,146.32129095092992,416856.4358727402,3.0624954269198854,115.47698250076127,328983.7250462026,87872.71082653763,1.267103519525766,0.26710351952576605
Flatfishes,2,2,2.8463614352999995,2.8463614352999995,0.0,1.0,1067.0400207248022,3037.1815649127893,3.6462166500598103,442.80921495246224,1260.3950726361563,1776.786492276633,2.4097059968351253,1.4097059968351253
Herring-likes,7,7,3094.4487127294997,3094.4487127294997,0.0,1.0,143.15085267383117,442972.9717826671,2.719196448529794,52.38373352978026,162098.77678919365,280874.1949934735,2.732734821057564,1.732734821057564
Molluscs,2,2,0.2961508898,0.2961508898,0.0,1.0,12.489667421434033,3.6988261201637602,2.0961538461668336,12.478254705073377,3.695446234058517,0.0033798861052432017,1.0009146083831753,0.0009146083831752162
Other fishes & inverts,20,20,23617.910401775,23617.910401775,0.0,1.0,317.71677892034273,7503806.417681211,3.4275153877519666,267.6180412895626,6320578.921075412,1183227.4966057986,1.1872023925942023,0.18720239259420227
Perch-likes,50,50,66646.5636295951,66646.5636295951,0.0,1.0,1147.3408543640753,76466325.25520934,3.861376722653516,726.7360811143511,48434462.471910186,28031862.783299156,1.5787586225315575,0.5787586225315575
Scorpionfishes,1,1,131.4344888025,131.4344888025,0.0,1.0,794.3282347242813,104402.12547237815,3.8999999999999995,794.3282347242805,104402.12547237803,1.1641532182693481e-10,1.000000000000001,1.1150665879664984e-15
Sharks & rays,14,14,27329.7123225263,27329.7123225263,0.0,1.0,1649.4459956462476,45078884.55255491,4.136526715021921,1369.3886218397406,37424997.092620865,7653887.459934048,1.2045127068678698,0.20451270686786974
Tuna & billfishes,12,12,13803.3052765067,13803.3052765067,0.0,1.0,2582.3975166381483,35645621.267449155,4.408465901688617,2561.3321550853852,35354849.65117638,290771.6162727773,1.0082243771120973,0.008224377112097331
