commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,273372.4825,273372.4825,0.0,1.0,41.50059006070159,11345119.33010882,2.563934106919485,36.638198133508716,10015875.178084144,1329244.1520246752,1.1327137297930001,0.13271372979300003
Cod-likes,3,3,12169.482604138999,12169.482604138999,0.0,1.0,2200.841692173222,26783104.68736586,4.338311195717279,2179.270779557378,26520597.841531944,262506.8458339162,1.009898225047658,0.009898225047658001
Crustaceans,22,22,156251.4075409981,156251.4075409981,0.0,1.0,239.75906460965012,37462691.315970935,3.1207438077424494,132.05164258334227,20633255.021748032,16829436.294222903,1.8156462117336407,0.8156462117336408
Flatfishes,4,4,37928.2351066383,37928.2351066383,0.0,1.0,761.140896333276,28868730.865405902,3.7698201660295982,588.5998756727857,22324554.46825549,6544176.397150412,1.2931380514874748,0.29313805148747474
Herring-likes,3,3,395472.3371909046,395472.3371909046,0.0,1.0,74.64945800342021,29521795.62664687,2.8723669091804065,74.53614188284091,29476982.235599965,44813.39104690403,1.001520284223423,0.0015202842234230463
Molluscs,11,11,44429.685367889695,44429.685367889695,0.0,1.0,36.62777447104267,1627360.4954744482,2.322440243159607,21.010686521744592,933498.1915244729,693862.3039499753,1.7432926065093344,0.7432926065093344
Other fishes & inverts,16,16,770078.4488474998,770078.4488474998,0.0,1.0,362.61541243006275,279242314.3323391,3.4447260526391412,278.4364273483092,214417892.07502553,64824422.25731358,1.3023274859666623,0.30232748596666226
Perch-likes,46,46,334718.76992059965,334718.76992059965,0.0,1.0,810.0498906945627,271138902.9876002,3.6986200266081095,499.59723555678227,167224572.14129823,103914330.84630197,1.6214058706545735,0.6214058706545735
Scorpionfishes,3,3,30342.6622833721,30342.6622833721,0.0,1.0,397.7637610843958,12069211.47114773,3.594874476458923,393.4363446513808,11937906.135761239,131305.33538649045,1.01099902561582,0.010999025615819818
Sharks & rays,13,13,51169.99068966109,51169.99068966109,0.0,1.0,1303.8985957140237,66720479.00294876,4.038833102598189,1093.5360445657748,55956229.21923951,10764249.78370925,1.1923691058869308,0.19236910588693068
Tuna & billfishes,13,13,56538.515952865506,56538.515952865506,0.0,1.0,2460.681178091843,139123262.04246154,4.365199561180799,2318.459752797205,131082273.7196014,8040988.3228601515,1.061343064128264,0.06134306412826391
