functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,400.52617448879994,3.914282282269161,820.8849288867073,328785.9002625034
Large bathydemersals (>=90 cm),239.437954188,4.042057552707614,1101.6852952107968,263785.273244276
Large bathypelagics (>=90 cm),14.6039121833,4.22,1659.5869074375596,24236.461456772548
Large benthopelagics (>=90 cm),154.6464337446,3.453178710609653,283.90870621691505,43905.46892548926
Large demersals (>=90 cm),464.45185185809993,4.087252110216141,1222.5091271568103,567796.62802141
Large pelagics (>=90 cm),462.33130426450003,4.443326389882158,2775.4051503665955,1283156.683031399
Large rays (>=90 cm),26.259715090900002,3.7453491478357535,556.3513520805787,14609.627996072993
Large reef assoc. fish (>=90 cm),28.089376928900002,4.019776110008815,1046.588865436451,29398.029130834275
Large sharks (>=90 cm),505.6660785586,4.150852934229356,1415.3144288210756,715676.4971493582
"Lobsters, crabs",7895.4722987111,2.6297267862271894,42.63112428910963,336592.860887575
Medium bathydemersals (30 - 89 cm),115.06017411949999,3.733636608628764,541.5475665016104,62310.55729566679
Medium bathypelagics (30 - 89 cm),40.1602725714,3.700246525904285,501.47181175514976,20139.244646960604
Medium benthopelagics (30 - 89 cm),1479.0716235861996,3.787381147650349,612.8880415677395,906505.3107181627
Medium demersals (30 - 89 cm),2395.9997053987,3.3598957702399597,229.03179153314616,548760.1050403547
Medium pelagics (30 - 89 cm),3542.7010622561997,3.1867949960211037,153.74287425015802,544665.0439203562
Medium reef assoc. fish (30 - 89 cm),678.8247882919,3.480927705244699,302.6409595420983,205440.18528962234
Other demersal invertebrates,684.0490189678,2.0047429340790957,10.109808612123626,6915.604663075382
Shrimps,407.772051513,2.9873153664282155,97.12149667972157,39603.43194710308
Small benthopelagics (<30 cm),6.380557459699999,3.1656924651985987,146.4510417175041,934.4392867114566
Small demersals (<30 cm),27.3595965245,3.563597138825526,366.0978166504169,10016.288552055785
Small pelagics (<30 cm),235.36425550579997,2.882475626359486,76.2914073405493,17956.27029019811
Small reef assoc. fish (<30 cm),14.024462846599999,3.253605257023962,179.3103082004656,2514.730755369825
Small to medium flatfishes (<90 cm),6.600109388900001,3.6471237299001547,443.7350454284808,2928.6998395164846
Small to medium rays (<90 cm),13.7832448813,3.6999999999999997,501.18723362727195,6907.986372466004
Small to medium sharks (<90 cm),0.43690795930000004,4.318058236942262,2079.975583801214,908.7578877124146
