commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,16.7233293824,16.7233293824,0.0,1.0,158.48931924611142,2650.469089345069,3.2,158.48931924611142,2650.469089345069,0.0,1.0,0.0
Cod-likes,7,7,299.7700453006,299.7700453006,0.0,1.0,2787.380422590081,835573.155549834,4.369869208572479,2343.5229374369164,702517.9771184595,133055.1784313745,1.1893975425043657,0.18939754250436575
Crustaceans,20,20,8303.244350224102,8303.244350224102,0.0,1.0,50.94792289985258,423033.05297385406,2.6472879494058033,44.39028664156395,368583.3967613943,54449.656212459784,1.1477268284217053,0.1477268284217052
Flatfishes,5,5,6.600109388900001,6.600109388900001,0.0,1.0,487.05761833707885,3214.633559721827,3.6471237299001547,443.7350454284808,2928.6998395164846,285.9337202053425,1.097631623544101,0.09763162354410103
Herring-likes,6,6,2740.813190664501,2740.813190664501,0.0,1.0,67.14250586438654,184025.06572737923,2.8194916073060963,65.99204812483947,180871.87597952655,3153.1897478526807,1.017433278284843,0.017433278284842913
Molluscs,13,13,682.8001080967002,682.8001080967002,0.0,1.0,10.254205867736113,7001.572874936036,2.0041271882623057,10.095485009753576,6893.198255948359,108.37461898767742,1.0157219646038989,0.015721964603898856
Other fishes & inverts,64,64,2319.7789823148996,2319.7789823148996,0.0,1.0,476.97189555202254,1106469.3784564794,3.4837660360624527,304.62534641272373,706663.476088632,399805.9023678474,1.5657656238026691,0.565765623802669
Perch-likes,209,209,4494.3240666384,4494.3240666384,0.0,1.0,895.5410063290709,4024851.497406315,3.7764066308958695,597.5945538402696,2685783.5854163603,1339067.9119899548,1.4985762513632934,0.4985762513632934
Scorpionfishes,8,8,167.98048317740003,167.98048317740003,0.0,1.0,514.3516698647683,86401.04202698632,3.6885012361928373,488.0914905683503,81989.84442044888,4411.197606537447,1.0538017560311075,0.053801756031107456
Sharks & rays,61,61,546.1459464901001,546.1459464901001,0.0,1.0,1527.4351857982347,834202.5352500587,4.1201110106149414,1318.5937430592,720144.6278389907,114057.9074110681,1.1583819457951563,0.1583819457951564
Tuna & billfishes,17,17,260.8923196096,260.8923196096,0.0,1.0,2920.06448688585,761822.3973932659,4.445696249555483,2790.5913875347546,728043.8601765144,33778.53721675149,1.0463962943229297,0.04639629432292977
