commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,141852.1463813778,141852.1463813778,0.0,1.0,608.614263689265,86333239.6226441,3.1400967927762617,608.5974397386066,86330853.10913257,2386.5135115236044,1.0000276438078113,2.764380781117458e-05
Cod-likes,6,6,596826.0046843071,596826.0046843071,0.0,1.0,3821.782077480558,2280938928.0768127,3.6577169765155637,2869.2573738649985,1712447414.8548343,568491513.2219784,1.3319760410103862,0.33197604101038625
Crustaceans,34,34,111252.0260931627,111252.0260931627,0.0,1.0,1306.1059473293976,145306932.93272513,3.0235508786399423,429.24020228424115,47753842.18476083,97553090.7479643,3.0428322891910753,2.042832289191075
Flatfishes,8,8,50128.853597192705,50128.853597192705,0.0,1.0,3623.4679004406635,181640291.89531726,3.560568869554084,2144.7511296996468,107513915.38312726,74126376.51219,1.689458441244928,0.6894584412449279
Herring-likes,8,8,353856.04911560967,353856.04911560967,0.0,1.0,409.04408987713066,144742725.5580118,2.961990838367617,356.95127037540703,126309366.2618393,18433359.2961725,1.1459381821135903,0.14593818211359044
Molluscs,21,21,113565.3152188947,113565.3152188947,0.0,1.0,32.186833934913345,3655307.941716651,2.0455215049885984,22.922123025330475,2603158.1268579396,1052149.8148587113,1.4041820602456738,0.4041820602456739
Other fishes & inverts,42,42,550734.5641887597,550734.5641887597,0.0,1.0,5092.628417965498,2804686492.343521,3.553575149774097,2100.2832364646224,1156698572.9073014,1647987919.4362197,2.42473411659365,1.42473411659365
Perch-likes,56,56,421263.907784064,421263.907784064,0.0,1.0,5765.959428154167,2428990600.8285913,3.5806151560915995,2277.4965372735523,959427091.2565309,1469563509.5720606,2.5317094159259357,1.531709415925936
"Salmon, smelts, etc",13,13,167095.21109560822,167095.21109560822,0.0,1.0,16492.33591264238,2755790350.7826586,4.072173073766581,9930.916283241922,1659408552.721122,1096381798.0615366,1.6607063680994496,0.6607063680994496
Scorpionfishes,11,11,30500.490921092605,30500.490921092605,0.0,1.0,2232.877679846152,68103865.40205789,3.5539653111846787,2102.7395228865707,64134587.72722445,3969277.6748334393,1.061889813523328,0.061889813523327966
Sharks & rays,6,6,3761.2066651512,3761.2066651512,0.0,1.0,5635.63020849775,21196769.902529184,3.847899954225771,5072.2805330278625,19077895.348341078,2118874.554188106,1.1110643766253994,0.11106437662539927
Tuna & billfishes,11,11,46106.0609505495,46106.0609505495,0.0,1.0,26755.753100567523,1233602383.23262,4.390377176867989,25762.16774486972,1187792076.2632437,45810306.969376326,1.0385676145554819,0.03856761455548188
