commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,10.9019322023,10.9019322023,0.0,1.0,158.48931924611142,1727.839813209787,3.2,158.48931924611142,1727.839813209787,0.0,1.0,0.0
Cod-likes,8,8,800.8725831586,800.8725831586,0.0,1.0,2635.228436848436,2110482.205431807,4.337117910632963,2173.2911457226955,1740529.2938306485,369952.9116011583,1.2125519592875948,0.2125519592875949
Crustaceans,18,18,3146.2989588931,3146.2989588931,0.0,1.0,98.53066632664661,310006.93288257165,2.778247477051639,60.01329567838442,188819.76971264466,121187.163169927,1.6418139549389117,0.6418139549389117
Flatfishes,3,3,6.196614375099999,6.196614375099999,0.0,1.0,371.5245091103497,2302.194113855164,3.5699194948867556,371.46636404164275,2301.833811286573,0.36030256859066867,1.0001565284890785,0.0001565284890785766
Herring-likes,2,2,2339.8883862917996,2339.8883862917996,0.0,1.0,69.80815343747905,163343.2874968332,2.8426541360800623,69.60719547664176,162873.06829813716,470.21919869602425,1.0028870285530282,0.002887028553028139
Molluscs,13,13,1327.7949143572,1327.7949143572,0.0,1.0,10.403884962517553,13814.225542788156,2.0078545494464795,10.182503064131225,13520.275783980047,293.9497588081085,1.0217414025797023,0.021741402579702168
Other fishes & inverts,48,48,6048.3309105019,6048.3309105019,0.0,1.0,549.8816748274384,3325866.3309773495,3.526081528192571,335.80064670454226,2031033.431229611,1294832.8997477386,1.637524168651341,0.6375241686513412
Perch-likes,80,80,10912.0424039854,10912.0424039854,0.0,1.0,773.3505911757294,8438834.444056736,3.7086907448590667,511.3176036244671,5579519.372654384,2859315.0714023523,1.5124661965358623,0.5124661965358622
Scorpionfishes,8,8,464.5850969659,464.5850969659,0.0,1.0,572.795953489293,266112.46359349834,3.724675011804336,530.4873251165097,246456.50537843458,19655.958215063758,1.0797542681410741,0.07975426814107416
Sharks & rays,51,51,2577.322081483,2577.322081483,0.0,1.0,1158.7169373611355,2986386.748849209,4.009631376066695,1022.4248020021413,2635118.018856003,351268.729993206,1.1333028454435996,0.13330284544359955
Tuna & billfishes,14,14,5011.520475691801,5011.520475691801,0.0,1.0,898.7208226123528,4503957.804452385,3.942746478406454,876.4890168910998,4392542.654868724,111415.149583661,1.025364614151252,0.02536461415125194
