functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,220.95031557410002,3.9533189482562245,898.088113217497,198432.85202875405
Large bathydemersals (>=90 cm),1088.0961586186,4.417810962964518,2617.043629583867,2847595.120287484
Large bathypelagics (>=90 cm),34.578900159499995,3.5400184494714715,346.7515806592886,11990.28828776635
Large benthopelagics (>=90 cm),447438.5659353339,4.088230228580863,1225.2655660108803,548231067.7458535
Large demersals (>=90 cm),249007.6825091726,4.298013709453062,1986.1576137671686,494568504.50211096
Large flatfishes (>=90 cm),6085.578252052,3.2846162625694895,192.58225273546992,1171974.3689781574
Large pelagics (>=90 cm),48.5880424247,4.447528561151129,2802.3899133244877,136162.63999916156
Large rays (>=90 cm),24.5623388667,3.6762996540532544,474.5693151625494,11656.532334760288
Large reef assoc. fish (>=90 cm),1556.4671238767,3.7867721069257083,612.0291493156113,952603.2497639729
Large sharks (>=90 cm),633.6573250591999,4.241873814996543,1745.3149749965237,1105931.6184420616
"Lobsters, crabs",7036.193404469499,3.2623269960395116,182.94771773006636,1287255.5248550405
Medium bathydemersals (30 - 89 cm),1249.9128219315003,4.227720009174457,1689.3514510419145,2111542.039405874
Medium bathypelagics (30 - 89 cm),10377.586517186699,3.650751824439762,447.45753357901384,4643529.267483189
Medium benthopelagics (30 - 89 cm),75388.55710607549,3.5914702254093944,390.3644187801077,29429010.277384117
Medium demersals (30 - 89 cm),142643.55858350487,3.8534678081888463,713.621306421867,101793482.62902486
Medium pelagics (30 - 89 cm),731024.8870393122,3.4351047404391744,272.33580314165596,199084249.7283894
Medium reef assoc. fish (30 - 89 cm),4.4427612275,3.2002650210823202,158.5860642684522,704.5600175537026
Other demersal invertebrates,622.5148263478001,2.131311963865475,13.530441373926084,8422.900362298686
Shrimps,14003.715658524201,3.0661487239031446,116.45247519873567,1630767.3504144358
Small benthopelagics (<30 cm),0.0289266252,3.31,204.17379446695296,5.906058828207382
Small pelagics (<30 cm),2341.2133017058,3.0259275235380936,106.15183928079462,248524.09812473258
Small reef assoc. fish (<30 cm),3.1107444696,3.477919255753645,300.5517463376459,934.9396827484542
Small to medium flatfishes (<90 cm),19321.9976133244,4.2561009352461525,1803.4368325054802,34846002.173452206
Small to medium rays (<90 cm),150.0467220179,3.870179331203528,741.6164103042997,111277.11136084214
Small to medium sharks (<90 cm),7.0112347146000005,3.82,660.6934480075957,4632.276838379626
