commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.0020423472,0.0020423472,0.0,1.0,158.48931924611142,0.3236902173922018,3.2,158.48931924611142,0.3236902173922018,0.0,1.0,0.0
Crustaceans,7,7,0.43414756970000007,0.43414756970000007,0.0,1.0,188.138757304785,81.67998425025054,3.2260951342070823,168.30426989501666,73.06888974505436,8.611094505196178,1.11784898518701,0.11784898518701
Flatfishes,1,1,0.0104714254,0.0104714254,0.0,1.0,588.843655355589,6.166032409319361,3.7699999999999996,588.8436553555883,6.166032409319354,7.105427357601002e-15,1.000000000000001,1.1523499855209721e-15
Herring-likes,1,1,0.0036149095,0.0036149095,0.0,1.0,144.5439770745928,0.5225133958947277,3.16,144.5439770745928,0.5225133958947277,0.0,1.0,0.0
Molluscs,11,11,0.12520535400000002,0.12520535400000002,0.0,1.0,11.012495040883818,1.3788233400171033,2.01748853173643,10.410906155420003,1.3035011906501406,0.07532214936696269,1.0577844883512493,0.05778448835124934
Other fishes & inverts,19,19,98.08103117790002,98.08103117790002,0.0,1.0,201.558968908732,19769.111513722724,3.293629527164077,196.62083094937577,19284.773850570335,484.3376631523897,1.0251150294478597,0.025115029447859757
Perch-likes,32,32,144.54249778419998,144.54249778419998,0.0,1.0,1686.6743233146406,243796.11964037345,4.0958082085989025,1246.8327713159588,180220.3230852049,63575.79655516855,1.3527670768024929,0.3527670768024928
Scorpionfishes,2,2,0.0157977587,0.0157977587,0.0,1.0,831.2470149897564,13.131839762903455,3.9196843606682004,831.1594761123451,13.130456844841243,0.0013829180622124682,1.0001053213973097,0.00010532139730962945
Sharks & rays,7,7,80.12652271740001,80.12652271740001,0.0,1.0,1714.9959063143658,137416.65844754604,4.204406554317005,1601.0561174200006,128287.05936428593,9129.59908326011,1.0711653936765013,0.07116539367650136
Tuna & billfishes,9,9,1061.7121285731,1061.7121285731,0.0,1.0,2633.841644345937,2796381.6185429986,4.4169745734006165,2612.008424903683,2773201.02465536,23180.593887638766,1.0083587859955156,0.008358785995515611
