functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),20.196277517200002,4.159358406496348,1443.3059649553015,29149.40781046741
Large demersals (>=90 cm),25.791529806,4.300726186893173,1998.6013981563135,51546.987530861836
Large pelagics (>=90 cm),195.45964446009998,4.529749825024244,3386.490214533447,661922.1733003153
Large sharks (>=90 cm),1.9992893415,4.5,3162.2776601683795,6322.3080208382
"Lobsters, crabs",103.0720413363,3.3400199488024236,218.78621184954653,22550.74147156895
Medium benthopelagics (30 - 89 cm),0.0014976359,3.6441176022823694,440.6741771867413,0.6599694679578249
Medium demersals (30 - 89 cm),1130.4910963828997,3.282378607442421,191.5925454735119,216593.66679114106
Medium pelagics (30 - 89 cm),40766.2251933511,3.3353615637114205,216.45198041080053,8823930.176973516
Shrimps,1.1188484499,2.955906546981936,90.34550441617856,101.08292757147498
Small demersals (<30 cm),41.3347823309,3.4099999999999997,257.0395782768862,10624.67501850142
Small to medium flatfishes (<90 cm),269.8377443331,3.57,371.5352290971724,100254.22815986254
