commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,19.1130180743,19.1130180743,0.0,1.0,218.77616239495518,4181.472746080771,3.34,218.77616239495518,4181.472746080771,0.0,1.0,0.0
Crustaceans,7,7,8088.1982518553,8088.1982518553,0.0,1.0,111.55576293244312,902285.1267345707,2.8001110735001506,63.11187363615465,510461.34601525863,391823.7807193121,1.7675875632463653,0.7675875632463652
Flatfishes,2,2,2468.9442106813003,2468.9442106813003,0.0,1.0,2303.093839271421,5686210.201124945,4.308735103275783,2035.7999683447206,5026276.545949873,659933.6551750721,1.131296726143499,0.13129672614349894
Herring-likes,10,10,68411.8890072198,68411.8890072198,0.0,1.0,87.78026528926286,6005213.7659933595,2.49353776219222,31.15571785222345,2131421.511646567,3873792.2543467926,2.8174688737912796,1.8174688737912796
Molluscs,1,1,33.517742475700004,33.517742475700004,0.0,1.0,114.81536214968828,3848.3517407874856,3.06,114.81536214968828,3848.3517407874856,0.0,1.0,0.0
Other fishes & inverts,20,20,79873.68630968791,79873.68630968791,0.0,1.0,305.1371486836688,24372428.89539196,3.375538232089072,237.4314430698722,18964524.603819493,5407904.2915724665,1.2851589694203727,0.2851589694203726
Perch-likes,80,80,110189.37507259051,110189.37507259051,0.0,1.0,1874.259347732519,206523466.25060737,4.085924963967433,1218.779003935244,134296496.79521886,72226969.45538852,1.5378172266512904,0.5378172266512904
Scorpionfishes,4,4,1580.7260204022002,1580.7260204022002,0.0,1.0,445.9138837560902,704867.6789118537,3.63876700270292,435.27828592760545,688055.7126818348,16811.96623001888,1.024434018815847,0.024434018815846868
Sharks & rays,16,16,8970.812182504498,8970.812182504498,0.0,1.0,1112.5343402005956,9980336.612526108,3.9601851817141607,912.3998006467017,8184967.246956107,1795369.3655700004,1.2193496090332772,0.21934960903327708
Tuna & billfishes,11,11,87830.5952754313,87830.5952754313,0.0,1.0,2787.0420661041544,244787563.72359586,4.4430768859409175,2773.811126781731,243625482.4468543,1162081.2767415643,1.0047699496172164,0.004769949617216527
