year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1951,1,0.0467825748,0.0467825748,0.0,True
1952,1,0.0415925372,0.0415925372,0.0,True
1957,3,0.3845809987,0.3845809987,0.0,True
1958,7,0.9411868751,0.9411868751,0.0,True
1959,10,93.0208704479,93.0208704479,0.0,True
1960,8,1.1695488647,1.1695488646999999,-2.220446049250313e-16,True
1961,16,189.4541207251,189.4541207251,0.0,True
1962,2,0.1644990312,0.1644990312,0.0,True
1963,2,0.2838712656,0.2838712656,0.0,True
1964,28,12.957213538,12.957213538,0.0,True
1965,20,16.144412526500002,16.144412526500002,0.0,True
1966,36,2910.9625312878998,2910.9625312878998,0.0,True
1967,47,24699.0409344595,24699.0409344595,0.0,True
1968,65,14662.5469366923,14662.5469366923,0.0,True
1969,44,453.8099730696,453.8099730696,0.0,True
1970,4,32554.3956220459,32554.3956220459,0.0,True
1971,8,33927.3926776796,33927.3926776796,0.0,True
1972,9,73247.5892622266,73247.58926222658,-1.4551915228366852e-11,True
1973,8,50311.0139069446,50311.0139069446,0.0,True
1974,9,44882.117468182696,44882.1174681827,7.275957614183426e-12,True
1975,4,39672.4512323481,39672.4512323481,0.0,True
1976,12,21331.6076169183,21331.6076169183,0.0,True
1977,7,7646.6838712716,7646.6838712716,0.0,True
1978,16,0.9803998146,0.9803998145999999,-1.1102230246251565e-16,True
1980,4,11027.2835458005,11027.2835458005,0.0,True
1981,24,13053.315760116398,13053.315760116398,0.0,True
1982,24,11740.577229975299,11740.577229975299,0.0,True
1983,24,7355.4802759011,7355.480275901099,-9.094947017729282e-13,True
1984,24,6294.7005154022,6294.700515402201,9.094947017729282e-13,True
1985,22,13149.7970849932,13149.797084993199,-1.8189894035458565e-12,True
1986,35,57137.02013604221,57137.02013604219,-1.4551915228366852e-11,True
1987,35,37305.3861269853,37305.3861269853,0.0,True
1988,35,45472.510760167796,45472.5107601678,7.275957614183426e-12,True
1989,30,34197.4878992152,34197.4878992152,0.0,True
1990,27,74621.99774567831,74621.99774567831,0.0,True
1991,37,68692.9588690658,68692.9588690658,0.0,True
1992,44,73709.2277027898,73709.2277027898,0.0,True
1993,48,83165.81525695842,83165.8152569584,-1.4551915228366852e-11,True
1994,53,89135.0186051969,89135.0186051969,0.0,True
1995,34,51468.242932526504,51468.242932526504,0.0,True
1996,62,33739.2223759037,33739.2223759037,0.0,True
1997,59,34335.959156841,34335.959156841,0.0,True
1998,51,19997.5192301483,19997.5192301483,0.0,True
1999,59,26953.024321834502,26953.024321834502,0.0,True
2000,62,31204.2704637154,31204.2704637154,0.0,True
2001,53,33568.2067693733,33568.206769373304,7.275957614183426e-12,True
2002,58,31673.637067354503,31673.6370673545,-3.637978807091713e-12,True
2003,80,31390.6442321347,31390.644232134702,3.637978807091713e-12,True
2004,72,32798.659141764896,32798.659141764896,0.0,True
2005,78,36376.7490077854,36376.7490077854,0.0,True
2006,79,44044.951871818295,44044.951871818295,0.0,True
2007,83,30063.7470186372,30063.747018637205,3.637978807091713e-12,True
2008,60,28930.622520978297,28930.6225209783,3.637978807091713e-12,True
2009,58,32158.385809956602,32158.385809956602,0.0,True
2010,51,29202.621472074603,29202.621472074603,0.0,True
2011,90,23359.3971548673,23359.3971548673,0.0,True
2012,77,22376.1564501651,22376.1564501651,0.0,True
2013,51,8543.6148391828,8543.6148391828,0.0,True
2014,48,19187.605649091398,19187.6056490914,3.637978807091713e-12,True
2015,54,5315.730578550099,5315.730578550099,0.0,True
2016,52,5115.2110758696,5115.211075869599,-9.094947017729282e-13,True
2017,54,5191.730493768499,5191.730493768499,0.0,True
2018,60,5289.234843088399,5289.234843088399,0.0,True
2019,49,6471.8616207145,6471.8616207145,0.0,True
