commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,9725.978124577001,9725.978124577001,0.0,1.0,128.82495516931337,1252948.6958763546,3.11,128.82495516931337,1252948.6958763546,0.0,1.0,0.0
Cod-likes,10,10,4672.3729922721,4672.3729922721,0.0,1.0,2408.3973888903643,11252930.914509986,4.333304360883963,2154.290969191338,10065650.941945294,1187279.9725646917,1.1179536206264706,0.1179536206264706
Crustaceans,15,15,8553.3738722806,8553.3738722806,0.0,1.0,150.40665954426967,1286484.3919629597,3.1657040497037383,146.4549482499232,1252683.9278271005,33800.46413585916,1.026982436179643,0.026982436179642924
Flatfishes,8,8,4604.1986899041995,4604.1986899041995,0.0,1.0,271.7687714834108,1251277.4216207936,3.3968994226799336,249.4017076034804,1148295.0154078146,102982.406212979,1.0896828818649926,0.08968288186499268
Herring-likes,4,4,471062.5948680407,471062.5948680407,0.0,1.0,115.00385760299632,54174015.5823021,3.0605997927634006,114.9740401947342,54159969.71659391,14045.865708194673,1.0002593403538018,0.00025934035380177113
Molluscs,7,7,1450.2240399141,1450.2240399141,0.0,1.0,17.872133444209794,25918.59756534583,2.2335306788884437,17.121061168933878,24829.374496027714,1089.2230693181154,1.0438683249750158,0.0438683249750159
Other fishes & inverts,35,35,276079.24405947706,276079.24405947706,0.0,1.0,294.82160858102014,81394126.82944708,3.359610137929123,228.88120851965814,63189351.02752676,18204775.801920317,1.2880987936399266,0.28809879363992663
Perch-likes,98,98,144518.82789510884,144518.82789510884,0.0,1.0,847.0950991823486,122421190.84952399,3.852741077729534,712.4281605433364,102959282.7211914,19461908.128332585,1.1890252885797044,0.18902528857970446
"Salmon, smelts, etc",1,1,124.7996995313,124.7996995313,0.0,1.0,416.8693834703355,52025.173800896155,3.62,416.8693834703355,52025.173800896155,0.0,1.0,0.0
Scorpionfishes,7,7,4605.383882439899,4605.383882439899,0.0,1.0,541.351146146738,2493129.8432045532,3.6952248734667688,495.7067965321967,2282920.091165293,210209.75203926023,1.0920793298253206,0.0920793298253207
Sharks & rays,27,27,10030.8278585451,10030.8278585451,0.0,1.0,1190.3816695948437,11940513.613673387,3.990616947263893,978.6264448401995,9816433.406012023,2124080.207661364,1.2163800353762377,0.21638003537623782
Tuna & billfishes,19,19,12221.0989887337,12221.0989887337,0.0,1.0,2339.907271707848,28596238.391999412,4.3482115298959805,2229.520807712349,27247194.488494128,1349043.9035052843,1.0495112957069748,0.04951129570697471
