commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,1,1,4077.3190813456,4077.3190813456,0.0,1.0,3162.2776601683795,12893615.04431745,4.5,3162.2776601683795,12893615.04431745,0.0,1.0,0.0
Crustaceans,3,3,52232.5894789932,52232.5894789932,0.0,1.0,130.12343424209948,6796683.922364349,3.045261606098661,110.98431505044077,5796998.166636919,999685.7557274299,1.1724488652559621,0.1724488652559622
Flatfishes,2,2,9136.1704863628,9136.1704863628,0.0,1.0,229.08789684119205,2092986.0819034246,3.360001668171918,229.0876452254261,2092983.7830988897,2.2988045348320156,1.000001098338436,1.0983384359664679e-06
Herring-likes,4,4,133286.4649288891,133286.4649288891,0.0,1.0,68.26270872272659,9098495.13212267,2.757954235593635,57.27356749594107,7633791.345400112,1464703.7867225576,1.1918710795789753,0.19187107957897528
Molluscs,1,1,4906.8313372401,4906.8313372401,0.0,1.0,114.81536214968827,563379.6169926613,3.06,114.81536214968828,563379.6169926613,0.0,1.0,0.0
Other fishes & inverts,6,6,60330.864782906996,60330.864782906996,0.0,1.0,260.2870645959943,15703343.698880712,3.3259210686617577,211.79761663098319,12777933.370305821,2925410.3285748903,1.2289423683624103,0.2289423683624103
Perch-likes,33,33,230569.7016186773,230569.7016186773,0.0,1.0,945.3832285004429,217976728.91064894,3.818580642748628,658.5377003432615,151838841.07279572,66137887.83785322,1.4355795089752095,0.4355795089752094
Scorpionfishes,1,1,8075.43,8075.43,0.0,1.0,831.7637711026708,6716850.110075641,3.92,831.7637711026708,6716850.110075641,0.0,1.0,0.0
Sharks & rays,14,14,26044.738834451204,26044.738834451204,0.0,1.0,859.836025122827,22394204.714776654,3.8467887517227877,702.7304166215235,18302430.171932667,4091774.5428439863,1.2235645487733562,0.22356454877335616
Tuna & billfishes,12,12,3609.778464294,3609.778464294,0.0,1.0,2892.040326474405,10439624.888377097,4.45951076285012,2880.78444158008,10398993.63748899,40631.250888107345,1.0039072291324065,0.003907229132406551
