commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,6706.76138556,3.2496513862438827,177.68525350888848,1191692.5970168528
Crustaceans,1157.6048424599999,3.402805045076436,252.81628486178803,292661.3556087526
Flatfishes,463.8561842,4.16,1445.439770745928,670476.1765491288
Herring-likes,9492.02115336,2.8103578288721787,64.61864230604662,613361.519670398
Molluscs,1.0,3.0,100.0,100.0
Other fishes & inverts,11990.667320546,3.6476036623831067,444.22568158766444,5326562.363160481
Perch-likes,35062.162629466,3.643903288528622,440.45676885595907,15443366.860876752
Scorpionfishes,94.0,3.8999999999999995,794.3282347242805,74666.85406408236
Sharks & rays,26.65374801,4.0443722736500805,1107.5727794410382,29520.965765956742
Tuna & billfishes,189.735760905,4.496468779737387,3136.669635306869,595138.3999625577
