functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,2,2,29.127849658000002,29.127849658000002,0.0,1.0,625.2514004206243,18212.228789905905,3.7923228917621596,619.9017919411358,18056.4061983862,155.82259151970356,1.0086297677293963,0.008629767729396245
Large benthopelagics (>=90 cm),1,1,0.0189935543,0.0189935543,0.0,1.0,1513.5612484362073,28.747907758548894,4.18,1513.5612484362073,28.747907758548894,0.0,1.0,0.0
Large demersals (>=90 cm),1,1,52.65795935,52.65795935,0.0,1.0,776.247116628692,40875.58911298837,3.89,776.247116628692,40875.58911298837,0.0,1.0,0.0
Large pelagics (>=90 cm),17,17,262.99214323829995,262.99214323829995,0.0,1.0,2550.6746509266804,670807.3931508103,4.4038575460681875,2534.2972134904103,666500.2557786944,4307.13737211586,1.0064623191585782,0.006462319158578098
Large rays (>=90 cm),1,1,1.0,1.0,0.0,1.0,407.3802778041126,407.3802778041126,3.61,407.3802778041126,407.3802778041126,0.0,1.0,0.0
Large reef assoc. fish (>=90 cm),2,2,2.3909368604,2.3909368604,0.0,1.0,1174.3105316692177,2807.702335723854,4.069631221142388,1173.900320365683,2806.7215463976804,0.9807893261736353,1.0003494430459026,0.0003494430459025908
Large sharks (>=90 cm),1,1,4.0,4.0,0.0,1.0,1122.018454301963,4488.073817207852,4.05,1122.018454301963,4488.073817207852,0.0,1.0,0.0
"Lobsters, crabs",6,6,139.056042509,139.056042509,0.0,1.0,160.20366259603128,22277.28731605122,3.1869176702606627,153.78630780719394,21384.91535573932,892.3719603119025,1.0417290386923326,0.04172903869233255
Medium bathydemersals (30 - 89 cm),1,1,1.8064930229999998,1.8064930229999998,0.0,1.0,1513.561248436207,2734.2378351831776,4.18,1513.5612484362073,2734.2378351831776,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),1,1,0.051046,0.051046,0.0,1.0,831.7637711026707,42.45821345970693,3.92,831.7637711026708,42.45821345970693,0.0,1.0,0.0
Medium demersals (30 - 89 cm),2,2,659.9728928740999,659.9728928740999,0.0,1.0,196.57077341603545,129731.38198588013,3.2925056423756702,196.1126654366296,129429.04313746296,302.3388484171737,1.0023359428540013,0.0023359428540012314
Medium pelagics (30 - 89 cm),6,6,285.8236845796,285.8236845796,0.0,1.0,739.2919373515855,211307.145513821,3.8298478741372466,675.8461966644736,193172.85013974883,18134.295374072157,1.0938760046298075,0.09387600462980743
Medium reef assoc. fish (30 - 89 cm),12,12,366.74104194,366.74104194,0.0,1.0,796.2040338295437,292000.6969634779,3.7582943775577964,573.184420578323,210210.25162666937,81790.44533680851,1.3890887561567038,0.3890887561567038
Other demersal invertebrates,6,6,164.400857198,164.400857198,0.0,1.0,34.962045285228136,5747.790214286801,2.437581051059235,27.389307448900325,4502.82562265878,1244.9645916280206,1.276485188625383,0.276485188625383
Shrimps,1,1,73.11872439700001,73.11872439700001,0.0,1.0,50.11872336272725,3664.6171206887393,2.7,50.11872336272725,3664.6171206887393,0.0,1.0,0.0
Small benthopelagics (<30 cm),1,1,0.455643497,0.455643497,0.0,1.0,107.1519305237606,48.82308033414732,3.0300000000000002,107.1519305237607,48.82308033414736,-4.263256414560601e-14,0.9999999999999991,-8.732051286773964e-16
Small pelagics (<30 cm),1,1,250.0,250.0,0.0,1.0,144.5439770745928,36135.994268648195,3.16,144.5439770745928,36135.994268648195,0.0,1.0,0.0
Small reef assoc. fish (<30 cm),3,3,147.335483555,147.335483555,0.0,1.0,216.67249308020826,31923.546541039872,3.1046660470621354,127.25241907925881,18748.796698586106,13174.749842453766,1.7026984213577454,0.7026984213577454
