commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,18557.760900953,2.470033451736964,29.51436553701575,547720.5387792655
Crustaceans,7641.0429321230995,2.72509163066624,53.09964659800132,405736.6793358924
Flatfishes,488.59315746,3.7618009494426294,577.8311488653759,282324.3455028733
Herring-likes,17272.185947,2.89,77.6247116628692,1340748.4539233367
Molluscs,0.7037841310999999,2.0,10.0,7.037841310999999
Other fishes & inverts,43945.71636813059,3.561087714511406,363.98854351595213,15995737.294600992
Perch-likes,112031.10301835249,3.615177867732605,412.2663305062138,46186651.743939795
Scorpionfishes,9812.245469395999,3.4712767719722337,295.9898182136887,2904324.7527546124
Sharks & rays,13512.513327833498,4.425793264084734,2665.589469803637,36018813.23725427
Tuna & billfishes,4330.7317232155,4.426135719226639,2667.6922016055223,11553059.245267635
