functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),361.8854781161,4.452098966997039,2832.0372867367114,1024873.1675533374
Large demersals (>=90 cm),1235.0801501787,4.053566633490382,1131.2709461076297,1397210.2900114113
Large flatfishes (>=90 cm),1.0159142483999999,4.352686390980635,2252.6119877888736,2288.4606145113635
Large pelagics (>=90 cm),834.2978251002,3.899140064509839,792.7569616627509,661395.4089482757
Medium benthopelagics (30 - 89 cm),852.0061573766,3.0926711685838044,123.78589714447699,105466.34656348088
Medium demersals (30 - 89 cm),3844.6012270268,4.006738210414208,1015.6362900724566,3904716.527025514
Medium pelagics (30 - 89 cm),86084.73502767882,3.3774000385105634,238.45148888970553,20527033.2380258
Other demersal invertebrates,3.14661e-05,3.06,114.81536214968828,0.0036127916669383064
Small benthopelagics (<30 cm),89.1279376456,3.3099999999999996,204.17379446695276,18197.589222116116
Small demersals (<30 cm),30.2181974739,3.32,208.92961308540387,6313.476306360255
Small pelagics (<30 cm),29302.6118866397,3.01,102.32929922807536,2998515.739912112
Small reef assoc. fish (<30 cm),4.6791289108,3.11,128.82495516931337,602.7885721652482
Small to medium flatfishes (<90 cm),111.3304987698,3.4122886523351235,258.39770514870617,28767.545395177174
