functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,25260.042447150496,3.829053534647218,674.6111805981801,17040707.05723234
Large benthopelagics (>=90 cm),94611.6437785637,4.249281985775047,1775.3418295201434,167968008.75974336
Large demersals (>=90 cm),19527.3156940252,4.3704539517755485,2346.6804310739653,45824369.610572465
Large pelagics (>=90 cm),50390.304235726915,4.3526366633657885,2252.354073831527,113496807.02694955
Large rays (>=90 cm),16.5853120462,3.84,691.8309709189363,11474.232535916075
Large reef assoc. fish (>=90 cm),608.2014161528,4.359274336215644,2287.043032196224,1390982.8109841372
Large sharks (>=90 cm),20497.530624790397,4.050935154593251,1124.4370694091847,23048183.265864328
"Lobsters, crabs",36062.33265316811,3.463399416972191,290.66946881424735,10482219.076499062
Medium benthopelagics (30 - 89 cm),65669.7765202146,3.452448485717718,283.43174181026126,18612899.14341502
Medium demersals (30 - 89 cm),177002.419576615,3.320140763025615,208.99734208569325,36993035.23424921
Medium pelagics (30 - 89 cm),216020.4285865126,3.5757559096498923,376.49213631909385,81329992.64710239
Medium reef assoc. fish (30 - 89 cm),75211.602686996,3.303469985885728,201.12681945479716,15127070.434533382
Other demersal invertebrates,7344.518899896,2.4033127397496536,25.311200248884706,185898.58860698607
Shrimps,57445.371465267905,2.818514744866257,65.8437784388733,3782420.3110978743
Small benthopelagics (<30 cm),500.110666233,3.8649245977054623,732.6973110418323,366429.7403722584
Small demersals (<30 cm),25621.845891836,3.72,524.8074602497728,13446535.869405527
Small pelagics (<30 cm),102613.9591948124,3.1759270866467624,149.94330757491844,15386276.445027886
Small to medium flatfishes (<90 cm),438.59408739,3.6403766657148733,436.89458876792884,191619.3834462991
