unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
HS_031,"Atlantic, Western Central",High Seas,1950,208.55800353630002,208.55800353630002,0.0,1.0,5,5,180270.84435256722,180270.84435256725,180270.84435256722,180212.75893108125,96767.5983932477,available
HS_031,"Atlantic, Western Central",High Seas,1951,221.8815765864,221.8815765864,0.0,1.0,5,5,191635.52943065466,191635.5294306546,191635.5294306546,191560.73160446412,103387.42993637263,available
HS_031,"Atlantic, Western Central",High Seas,1952,575.6125124443,575.6125124443,0.0,1.0,3,3,1189590.144769799,1189590.144769799,1189590.144769799,1188347.391983697,1109708.5684212723,available
HS_031,"Atlantic, Western Central",High Seas,1953,229.6364978222,229.6364978222,0.0,1.0,2,2,306695.0853304809,306695.0853304809,306695.0853304809,306695.0853304809,306695.0853304809,available
HS_031,"Atlantic, Western Central",High Seas,1954,253.2886701518,253.2886701518,0.0,1.0,5,5,341419.18295545515,341419.1829554552,341419.1829554552,341389.96011892054,340245.727577302,available
HS_031,"Atlantic, Western Central",High Seas,1955,588.0328047872001,588.0328047872001,0.0,1.0,5,5,1200820.8757517803,1200820.8757517803,1200820.8757517803,1200807.127238546,1200337.8898491736,available
HS_031,"Atlantic, Western Central",High Seas,1956,476.335152113,476.335152113,0.0,1.0,11,11,1254013.1149754904,1254013.1149754904,1254013.1149754904,1254007.1709805166,1253833.6005597035,available
HS_031,"Atlantic, Western Central",High Seas,1957,922.9477471707,922.9477471707,0.0,1.0,4,4,2232360.218928251,2232360.218928251,2232360.218928251,2231966.301155785,2231966.301155785,available
HS_031,"Atlantic, Western Central",High Seas,1958,867.2854498538,867.2854498538,0.0,1.0,5,5,2032750.5723286238,2032750.572328624,2032750.5723286238,2032268.0794285235,2032263.4186214153,available
HS_031,"Atlantic, Western Central",High Seas,1959,1337.4499224184,1337.4499224184,0.0,1.0,9,9,3177104.870575813,3177104.8705758136,3177104.8705758136,3168321.4791005314,3145886.0189584186,available
HS_031,"Atlantic, Western Central",High Seas,1960,2037.9437657059,2037.9437657059,0.0,1.0,8,8,4767578.808230866,4767578.808230866,4767578.808230867,4738033.4043764835,4737987.2476110915,available
HS_031,"Atlantic, Western Central",High Seas,1961,1792.6643022086,1792.6643022086,0.0,1.0,7,7,4326173.364705156,4326173.364705155,4326173.364705156,4303784.240050393,4303792.270209034,available
HS_031,"Atlantic, Western Central",High Seas,1962,1725.8779682606,1725.8779682606,0.0,1.0,11,11,3965336.388699694,3965336.388699693,3965336.388699693,3940961.441481911,3940968.930672607,available
HS_031,"Atlantic, Western Central",High Seas,1963,1801.4033664928002,1801.4033664928002,0.0,1.0,11,11,4171485.0897570206,4171485.0897570206,4171485.0897570206,4151661.8425589837,4151667.9810099844,available
HS_031,"Atlantic, Western Central",High Seas,1964,1739.5717862694,1739.5717862694,0.0,1.0,14,14,3832346.349567809,3832346.349567809,3832346.349567809,3804151.562206764,3802716.473659869,available
HS_031,"Atlantic, Western Central",High Seas,1965,1945.1361561404997,1945.1361561404997,0.0,1.0,14,14,4227473.537419135,4227473.537419135,4227473.537419135,4186210.041746418,4183398.203673554,available
HS_031,"Atlantic, Western Central",High Seas,1966,3871.211987207301,3871.211987207301,0.0,1.0,15,15,7745032.196172781,7745032.196172781,7745032.196172782,7631962.683369654,7630248.699904054,available
HS_031,"Atlantic, Western Central",High Seas,1967,7014.800751077099,7014.800751077099,0.0,1.0,15,15,14931994.098136503,14931994.098136501,14931994.098136503,14700779.288500916,14680125.526420679,available
HS_031,"Atlantic, Western Central",High Seas,1968,6413.4399748016,6413.4399748016,0.0,1.0,16,16,13333166.703447886,13333166.703447884,13333166.703447886,13128257.595969407,13036188.373506594,available
HS_031,"Atlantic, Western Central",High Seas,1969,6507.477730759801,6507.477730759801,0.0,1.0,16,16,13974488.034282167,13974488.034282168,13974488.034282168,13779404.46822286,13687361.681961812,available
HS_031,"Atlantic, Western Central",High Seas,1970,8274.1647460822,8274.1647460822,0.0,1.0,18,18,17080290.588750463,17080290.588750467,17080290.588750463,16854162.183357462,16671382.177658636,available
HS_031,"Atlantic, Western Central",High Seas,1971,9016.2172806151,9016.2172806151,0.0,1.0,16,16,17539679.283400957,17539679.283400957,17539679.283400957,17296628.296808578,17223605.164527006,available
HS_031,"Atlantic, Western Central",High Seas,1972,8487.655924212102,8487.655924212102,0.0,1.0,17,17,16838722.316332217,16838722.316332217,16838722.316332217,16631462.10266833,16558319.58515469,available
HS_031,"Atlantic, Western Central",High Seas,1973,14783.8205027668,14783.8205027668,0.0,1.0,16,16,30430029.532559853,30430029.532559853,30430029.532559853,30040214.640227757,29940027.95340285,available
HS_031,"Atlantic, Western Central",High Seas,1974,10212.669444978303,10212.669444978303,0.0,1.0,18,18,20983577.949655037,20983577.94965504,20983577.949655037,20707595.285389848,20619687.250072327,available
HS_031,"Atlantic, Western Central",High Seas,1975,13027.5171855111,13027.5171855111,0.0,1.0,19,19,26427114.543170612,26427114.543170612,26427114.543170616,26066816.259811588,25999316.30038476,available
HS_031,"Atlantic, Western Central",High Seas,1976,15455.8212094118,15455.8212094118,0.0,1.0,16,16,31148885.77975284,31148885.77975284,31148885.77975284,30746925.659113456,30577469.2479623,available
HS_031,"Atlantic, Western Central",High Seas,1977,19234.740757623702,19234.740757623702,0.0,1.0,18,18,39242926.43030049,39242926.4303005,39242926.4303005,38674758.40201254,38461436.27043718,available
HS_031,"Atlantic, Western Central",High Seas,1978,13729.833227836401,13729.833227836401,0.0,1.0,18,18,27992873.06288766,27992873.062887665,27992873.06288766,27553823.282938216,27271816.37198856,available
HS_031,"Atlantic, Western Central",High Seas,1979,11348.113984839198,11348.113984839198,0.0,1.0,17,17,21954691.266952343,21954691.266952343,21954691.26695234,21626392.68318635,21164058.30739351,available
HS_031,"Atlantic, Western Central",High Seas,1980,10784.408915135,10784.408915135,0.0,1.0,16,16,20857348.761413462,20857348.761413462,20857348.761413462,20475386.85825912,20075869.871604018,available
