unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
HS_031,1950,exact_2020_supplement,2020 supplement MeanTL,high,3,62.6911918567
HS_031,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,2,145.8668116796
HS_031,1951,exact_2020_supplement,2020 supplement MeanTL,high,3,66.5493134103
HS_031,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,2,155.33226317609999
HS_031,1952,exact_2020_supplement,2020 supplement MeanTL,high,2,438.1348083528
HS_031,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,1,137.4777040915
HS_031,1953,exact_2020_supplement,2020 supplement MeanTL,high,1,103.4525010941
HS_031,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,1,126.1839967281
HS_031,1954,exact_2020_supplement,2020 supplement MeanTL,high,3,115.08220658559999
HS_031,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,2,138.2064635662
HS_031,1955,exact_2020_supplement,2020 supplement MeanTL,high,3,433.1284662077
HS_031,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,2,154.9043385795
HS_031,1956,exact_2020_supplement,2020 supplement MeanTL,high,9,464.9007089348
HS_031,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,2,11.4344431782
HS_031,1957,exact_2020_supplement,2020 supplement MeanTL,high,2,786.7312075363
HS_031,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,2,136.21653963440002
HS_031,1958,exact_2020_supplement,2020 supplement MeanTL,high,3,726.9634216364
HS_031,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,2,140.3220282174
HS_031,1959,exact_2020_supplement,2020 supplement MeanTL,high,6,1142.1079162394
HS_031,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,3,195.342006179
HS_031,1960,exact_2020_supplement,2020 supplement MeanTL,high,6,1750.3324151471
HS_031,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,2,287.6113505588
HS_031,1961,exact_2020_supplement,2020 supplement MeanTL,high,6,1624.3412236794
HS_031,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,1,168.3230785292
HS_031,1962,exact_2020_supplement,2020 supplement MeanTL,high,10,1496.2746505022
HS_031,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,1,229.6033177584
HS_031,1963,exact_2020_supplement,2020 supplement MeanTL,high,10,1587.6552486509001
HS_031,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,1,213.7481178419
HS_031,1964,exact_2020_supplement,2020 supplement MeanTL,high,12,1429.3176033933
HS_031,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,2,310.2541828761
HS_031,1965,exact_2020_supplement,2020 supplement MeanTL,high,11,1584.49944102
HS_031,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,3,360.6367151205
HS_031,1966,exact_2020_supplement,2020 supplement MeanTL,high,12,3142.771300104
HS_031,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,3,728.4406871033
HS_031,1967,exact_2020_supplement,2020 supplement MeanTL,high,12,6012.8183769181005
HS_031,1967,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1001.9823741589998
HS_031,1968,exact_2020_supplement,2020 supplement MeanTL,high,13,5183.739652504
HS_031,1968,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1229.7003222976
HS_031,1969,exact_2020_supplement,2020 supplement MeanTL,high,13,5595.7088616267
HS_031,1969,exact_sea_around_us,Sea Around Us exploited organisms,high,3,911.7688691331
HS_031,1970,exact_2020_supplement,2020 supplement MeanTL,high,14,6732.968962009099
HS_031,1970,exact_sea_around_us,Sea Around Us exploited organisms,high,4,1541.1957840731
HS_031,1971,exact_2020_supplement,2020 supplement MeanTL,high,12,6650.3644115706
HS_031,1971,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2365.8528690445
HS_031,1972,exact_2020_supplement,2020 supplement MeanTL,high,13,6728.8901811151
HS_031,1972,exact_sea_around_us,Sea Around Us exploited organisms,high,4,1758.765743097
HS_031,1973,exact_2020_supplement,2020 supplement MeanTL,high,12,12987.9828197522
HS_031,1973,exact_sea_around_us,Sea Around Us exploited organisms,high,4,1795.8376830145999
HS_031,1974,exact_2020_supplement,2020 supplement MeanTL,high,14,8665.3198529167
HS_031,1974,exact_sea_around_us,Sea Around Us exploited organisms,high,4,1547.3495920616
HS_031,1975,exact_2020_supplement,2020 supplement MeanTL,high,15,10254.1868596774
HS_031,1975,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2773.3303258337
HS_031,1976,exact_2020_supplement,2020 supplement MeanTL,high,12,13031.6549720075
HS_031,1976,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2424.1662374043
HS_031,1977,exact_2020_supplement,2020 supplement MeanTL,high,14,15479.905910041301
HS_031,1977,exact_sea_around_us,Sea Around Us exploited organisms,high,4,3754.8348475824
HS_031,1978,exact_2020_supplement,2020 supplement MeanTL,high,14,11679.4587442154
HS_031,1978,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2050.3744836210003
HS_031,1979,exact_2020_supplement,2020 supplement MeanTL,high,14,9105.4661939974
HS_031,1979,exact_sea_around_us,Sea Around Us exploited organisms,high,3,2242.6477908418
HS_031,1980,exact_2020_supplement,2020 supplement MeanTL,high,13,7880.0767305521
HS_031,1980,exact_sea_around_us,Sea Around Us exploited organisms,high,3,2904.3321845829
HS_031,1981,exact_2020_supplement,2020 supplement MeanTL,high,15,9192.4230697137
HS_031,1981,exact_sea_around_us,Sea Around Us exploited organisms,high,3,2934.5328474677
HS_031,1982,exact_2020_supplement,2020 supplement MeanTL,high,15,11347.6890439375
HS_031,1982,exact_sea_around_us,Sea Around Us exploited organisms,high,4,3646.2436110342996
HS_031,1983,exact_2020_supplement,2020 supplement MeanTL,high,16,13111.8256899317
HS_031,1983,exact_sea_around_us,Sea Around Us exploited organisms,high,4,4135.6567734317
HS_031,1984,exact_2020_supplement,2020 supplement MeanTL,high,16,16457.1981728148
HS_031,1984,exact_sea_around_us,Sea Around Us exploited organisms,high,4,5109.9539349562
HS_031,1985,exact_2020_supplement,2020 supplement MeanTL,high,16,16864.8389104738
HS_031,1985,exact_sea_around_us,Sea Around Us exploited organisms,high,5,5485.0782704531
HS_031,1986,exact_2020_supplement,2020 supplement MeanTL,high,16,17813.2012411833
HS_031,1986,exact_sea_around_us,Sea Around Us exploited organisms,high,6,5259.3823964492
HS_031,1987,exact_2020_supplement,2020 supplement MeanTL,high,16,6928.102289637
HS_031,1987,exact_sea_around_us,Sea Around Us exploited organisms,high,6,3329.3122836825
HS_031,1988,exact_2020_supplement,2020 supplement MeanTL,high,13,1880.6098823571
HS_031,1988,exact_sea_around_us,Sea Around Us exploited organisms,high,4,955.3560706462
HS_031,1989,exact_2020_supplement,2020 supplement MeanTL,high,14,3893.9893580969
HS_031,1989,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2189.8276909517
HS_031,1990,exact_2020_supplement,2020 supplement MeanTL,high,13,5716.4540058669
HS_031,1990,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2950.2684339646003
HS_031,1991,exact_2020_supplement,2020 supplement MeanTL,high,13,8616.5498966925
HS_031,1991,exact_sea_around_us,Sea Around Us exploited organisms,high,4,2444.0213778933003
HS_031,1992,exact_2020_supplement,2020 supplement MeanTL,high,12,7276.078307279699
HS_031,1992,exact_sea_around_us,Sea Around Us exploited organisms,high,4,3693.3727129388
HS_031,1993,exact_2020_supplement,2020 supplement MeanTL,high,14,3404.8018061374
HS_031,1993,exact_sea_around_us,Sea Around Us exploited organisms,high,5,1306.3269347005
HS_031,1994,exact_2020_supplement,2020 supplement MeanTL,high,17,5592.8513321332
HS_031,1994,exact_sea_around_us,Sea Around Us exploited organisms,high,5,1733.8939946009
HS_031,1995,exact_2020_supplement,2020 supplement MeanTL,high,17,3407.7331044914
HS_031,1995,exact_sea_around_us,Sea Around Us exploited organisms,high,5,1166.5262862222
HS_031,1996,exact_2020_supplement,2020 supplement MeanTL,high,15,4203.0910860787
HS_031,1996,exact_sea_around_us,Sea Around Us exploited organisms,high,5,1273.7227238582002
HS_031,1997,exact_2020_supplement,2020 supplement MeanTL,high,14,4823.0412250253
HS_031,1997,exact_sea_around_us,Sea Around Us exploited organisms,high,4,1233.1118461321
HS_031,1998,exact_2020_supplement,2020 supplement MeanTL,high,16,11511.3420882956
HS_031,1998,exact_sea_around_us,Sea Around Us exploited organisms,high,5,2924.1610758396
HS_031,1999,exact_2020_supplement,2020 supplement MeanTL,high,20,12478.9188378124
HS_031,1999,exact_sea_around_us,Sea Around Us exploited organisms,high,7,3308.1451496675
HS_031,2000,exact_2020_supplement,2020 supplement MeanTL,high,17,13175.3938155676
HS_031,2000,exact_sea_around_us,Sea Around Us exploited organisms,high,4,3872.2820865238
HS_031,2001,exact_2020_supplement,2020 supplement MeanTL,high,24,13930.7208326262
HS_031,2001,exact_sea_around_us,Sea Around Us exploited organisms,high,8,4015.5523672958
HS_031,2002,exact_2020_supplement,2020 supplement MeanTL,high,25,6736.926140367301
HS_031,2002,exact_sea_around_us,Sea Around Us exploited organisms,high,9,2692.4563365449
HS_031,2003,exact_2020_supplement,2020 supplement MeanTL,high,25,9221.7338153997
HS_031,2003,exact_sea_around_us,Sea Around Us exploited organisms,high,8,2288.4377474313
HS_031,2004,exact_2020_supplement,2020 supplement MeanTL,high,26,11895.673662101
HS_031,2004,exact_sea_around_us,Sea Around Us exploited organisms,high,8,3416.0526033824
HS_031,2005,exact_2020_supplement,2020 supplement MeanTL,high,18,9407.258494237
HS_031,2005,exact_sea_around_us,Sea Around Us exploited organisms,high,4,3054.1415391669
HS_031,2006,exact_2020_supplement,2020 supplement MeanTL,high,20,9925.418205994
HS_031,2006,exact_sea_around_us,Sea Around Us exploited organisms,high,5,2238.9044713751
HS_031,2007,exact_2020_supplement,2020 supplement MeanTL,high,24,7123.1694609953
HS_031,2007,exact_sea_around_us,Sea Around Us exploited organisms,high,8,2071.6563534349
HS_031,2008,exact_2020_supplement,2020 supplement MeanTL,high,22,7120.0351664834
HS_031,2008,exact_sea_around_us,Sea Around Us exploited organisms,high,12,2434.0273342336
HS_031,2009,exact_2020_supplement,2020 supplement MeanTL,high,24,7847.5105922821
HS_031,2009,exact_sea_around_us,Sea Around Us exploited organisms,high,9,2223.4440147319
HS_031,2010,exact_2020_supplement,2020 supplement MeanTL,high,22,9151.8500048226
HS_031,2010,exact_sea_around_us,Sea Around Us exploited organisms,high,11,2138.5574104151
HS_031,2011,exact_2020_supplement,2020 supplement MeanTL,high,25,9522.2145040915
HS_031,2011,exact_sea_around_us,Sea Around Us exploited organisms,high,10,3301.4884881102003
HS_031,2012,exact_2020_supplement,2020 supplement MeanTL,high,27,9425.3708223804
HS_031,2012,exact_sea_around_us,Sea Around Us exploited organisms,high,9,2988.7556648397
HS_031,2013,exact_2020_supplement,2020 supplement MeanTL,high,22,13661.721262430301
HS_031,2013,exact_sea_around_us,Sea Around Us exploited organisms,high,9,4267.0400534144
HS_031,2014,exact_2020_supplement,2020 supplement MeanTL,high,21,7040.7369025417
HS_031,2014,exact_sea_around_us,Sea Around Us exploited organisms,high,10,2475.5354048816
HS_031,2015,exact_2020_supplement,2020 supplement MeanTL,high,25,7546.7253183886005
HS_031,2015,exact_sea_around_us,Sea Around Us exploited organisms,high,8,1765.6622505014
HS_031,2016,exact_2020_supplement,2020 supplement MeanTL,high,24,10405.2246304993
HS_031,2016,exact_sea_around_us,Sea Around Us exploited organisms,high,8,3327.8520817633
HS_031,2017,exact_2020_supplement,2020 supplement MeanTL,high,23,9938.6963245255
HS_031,2017,exact_sea_around_us,Sea Around Us exploited organisms,high,8,3378.862907136
HS_031,2018,exact_2020_supplement,2020 supplement MeanTL,high,21,11803.6192059022
HS_031,2018,exact_sea_around_us,Sea Around Us exploited organisms,high,8,4231.3824432444
HS_031,2019,exact_2020_supplement,2020 supplement MeanTL,high,23,12502.1639590351
HS_031,2019,exact_sea_around_us,Sea Around Us exploited organisms,high,9,4356.8472441936
