functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large pelagics (>=90 cm),85.66646641599999,4.428530996334916,2682.446051507983,229795.67458424042
Large reef assoc. fish (>=90 cm),27.321428124,3.8294117606427065,675.1678603781181,18446.550168955622
Large sharks (>=90 cm),31.87169455,4.05,1122.018454301963,35760.6294549753
"Lobsters, crabs",16.071428811,3.2,158.48931924611142,2547.149811567732
Medium bathydemersals (30 - 89 cm),11.250000614,4.18,1513.5612484362073,17027.564974233937
Medium benthopelagics (30 - 89 cm),11.250000614,3.87,741.3102413009177,8339.740669799812
Medium demersals (30 - 89 cm),143.427199993,3.352095957793882,224.95515915706656,32264.68860187773
Medium pelagics (30 - 89 cm),43.410155924,3.9490128699635396,889.2274689998841,38601.50308118884
Medium reef assoc. fish (30 - 89 cm),121.689556372,3.7178868960195404,522.2601582695755,63553.60697059515
Other demersal invertebrates,55.958234847,2.157297196971929,14.364721055670048,803.8244343448303
