commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,80441.86755799528,4.112757756576253,1296.4559241772197,104289335.74744228
Crustaceans,256854.278615331,3.3780603062790804,238.81428782201124,61340471.62155672
Flatfishes,43216.8580312095,4.07053161270326,1176.336608214992,50837572.19414183
Herring-likes,82978.9164468747,3.3802560414502927,240.0247585274764,19916994.38303274
Molluscs,109591.06478108751,2.1038848994459194,12.702374110714842,1392066.7040409592
Other fishes & inverts,36113.482030438005,3.2358326178821333,172.12050747847033,6215870.853893609
Perch-likes,7277.1721393322005,3.695909022924146,496.4883049650791,3613030.8603961426
"Salmon, smelts, etc",37927.403132366104,3.4341500336252127,271.73778661611414,10306308.57928624
Scorpionfishes,34044.9208522858,3.788985957959942,615.156982522451,20942970.781707805
Sharks & rays,4067.4871726837005,4.139647066236674,1379.2629371863943,5610134.304763704
Tuna & billfishes,2411.2680664365,4.366473121812083,2325.2685721413523,5606845.8538928395
