commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,349.89919578129997,349.89919578129997,0.0,1.0,158.48931924611142,55455.285344140095,3.2,158.48931924611142,55455.285344140095,0.0,1.0,0.0
Crustaceans,16,16,36118.8219302437,36118.8219302437,0.0,1.0,314.67570607019843,11365715.793323204,3.155689969118687,143.1165864582555,5169202.501550058,6196513.291773146,2.198736805129038,1.1987368051290377
Flatfishes,3,3,1806.4504319782,1806.4504319782,0.0,1.0,495.79436806560307,895627.9503644673,3.648256233908203,444.8936774880891,803678.3758827285,91949.57448173885,1.114410910186236,0.11441091018623598
Herring-likes,6,6,38539.74419471601,38539.74419471601,0.0,1.0,142.4116079284371,5488506.939920156,3.03692482205267,108.87416119053107,4195982.321697345,1292524.6182228113,1.308038623408681,0.30803862340868093
Molluscs,3,3,1507.4631475059998,1507.4631475059998,0.0,1.0,12.536960208456115,18899.00549599673,2.0979803485056485,12.530844725410875,18889.786630676834,9.218865319897304,1.000488034380702,0.00048803438070210676
Other fishes & inverts,20,20,108892.7938383891,108892.7938383891,0.0,1.0,266.0445780395254,28970337.38827926,3.358322684325254,228.2037014269573,24849738.612642962,4120598.7756362967,1.165820608412349,0.16582060841234897
Perch-likes,56,56,282323.2117226735,282323.2117226735,0.0,1.0,1341.1586545765465,378640218.7897103,3.879397703794572,757.5262797785186,213867252.27139992,164772966.51831037,1.7704450530332323,0.7704450530332323
Scorpionfishes,1,1,1725.3308994791,1725.3308994791,0.0,1.0,794.3282347242813,1370479.0476984899,3.9,794.3282347242813,1370479.0476984899,0.0,1.0,0.0
Sharks & rays,4,4,13398.2049663918,13398.2049663918,0.0,1.0,1366.4707202358077,18308254.79029238,4.093026335434158,1238.8717089104114,16598657.083045771,1709597.7072466072,1.1029961459347712,0.10299614593477127
Tuna & billfishes,4,4,5897.036937722,5897.036937722,0.0,1.0,3158.1640568273956,18623810.098497115,4.499385355641491,3157.805346014588,18621694.767584026,2115.3309130892158,1.000113594972933,0.00011359497293294204
