functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,207.2091974742,3.7134918530600745,517.00155943384,107127.47822319591
Jellyfish,6436.9526780122005,3.4600000000000004,288.40315031266084,1856437.4307522373
Large benthopelagics (>=90 cm),5465.7915258349,4.198902984373238,1580.8948488826263,8640841.668258704
Large demersals (>=90 cm),11117.8895649711,4.268060382438327,1853.7893484020126,20610225.25225331
Large pelagics (>=90 cm),53936.0911023714,4.357895897049288,2279.7955260539266,122963259.18802331
Large rays (>=90 cm),5429.691332383,3.8499542562751823,707.8712212177436,3843522.234289352
Large reef assoc. fish (>=90 cm),5502.9464778529,3.9599883300099576,911.9863329095659,5018611.978534678
Large sharks (>=90 cm),7968.5136340088,4.258654007290175,1814.0698580072624,14455440.396575278
"Lobsters, crabs",13888.532837835999,2.4841258885562105,30.4877860830556,423430.6181674371
Medium benthopelagics (30 - 89 cm),13621.5157644326,3.4192262045287034,262.5585737219173,3576445.7510400354
Medium demersals (30 - 89 cm),121907.19161453782,3.324553749904523,211.13184842877115,25738490.70233776
Medium pelagics (30 - 89 cm),43106.3071310901,3.633085517858158,429.6210160322539,18519375.46705732
Medium reef assoc. fish (30 - 89 cm),120211.7768272656,3.9738346134725564,941.5309776620275,113183111.76266484
Other demersal invertebrates,1511.3805651069997,2.098840925686982,12.555699865954075,18976.44075871955
Shrimps,22230.289092407704,3.5752544537203983,376.05767244993876,8359870.7739801025
Small benthopelagics (<30 cm),12470.060428168601,3.2334071545544725,171.16192198607357,2134399.510167817
Small demersals (<30 cm),4752.815408868601,3.612356989518063,409.59720978063314,1946739.930074978
Small pelagics (<30 cm),38904.472645910304,3.0362722183623108,108.7106815119819,4229331.735201167
Small reef assoc. fish (<30 cm),83.0790043697,3.4378147572469437,274.04050379094383,22767.01221192261
Small to medium flatfishes (<90 cm),1806.4504319782,3.648256233908203,444.8936774880891,803678.3758827285
