functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,72017.86804089179,3.8610733851849086,726.2286620155547,52301439.94854962
Large bathydemersals (>=90 cm),5787.999565445201,4.1075997792320695,1281.1494050226563,7415292.199541513
Large bathypelagics (>=90 cm),54.736457867,3.92,831.7637711026708,45527.802612258376
Large benthopelagics (>=90 cm),18246.861018343396,3.718468648671522,522.9602127915468,9542382.320930643
Large demersals (>=90 cm),31440.7059876582,4.128516392860626,1344.3625099624562,42267706.4165598
Large flatfishes (>=90 cm),4062.169357153,4.174752717362113,1495.38395799491,6074502.891345092
Large pelagics (>=90 cm),100659.79150978081,4.432471400998712,2706.894944596811,272475480.76199466
Large rays (>=90 cm),4567.718875211301,3.7166273298044086,520.7476632368778,2378628.9305892647
Large reef assoc. fish (>=90 cm),13162.5487065292,4.101229861914414,1262.4955671715604,16617659.39467287
Large sharks (>=90 cm),56511.33801304031,4.290975259022473,1954.228123733831,110436046.05491208
"Lobsters, crabs",20201.269895752997,3.242268599103809,174.69022295138768,3528964.3419902474
Medium bathydemersals (30 - 89 cm),7534.0736412831,4.1052211330844495,1274.1516855556877,9599552.62914154
Medium bathypelagics (30 - 89 cm),103.91046367220001,3.9407513496316438,872.4717016083935,90658.9390550015
Medium benthopelagics (30 - 89 cm),92789.5579389521,3.453581770367874,284.1723183436117,26368223.7975909
Medium demersals (30 - 89 cm),270636.25513760996,3.2866722757257683,193.4961265904222,52367067.084064774
Medium pelagics (30 - 89 cm),164493.25395450988,3.882893769262863,763.6489681366792,125615103.6478062
Medium reef assoc. fish (30 - 89 cm),33482.4650034902,3.167354257219435,147.01249804965852,4922340.821023363
Other demersal invertebrates,69072.22112755908,2.4777429963720623,30.04297914923043,2075135.299126291
Shrimps,56658.42315927721,3.2564443765157205,180.48635593632028,10226072.329115959
Small bathydemersals (<30 cm),2.2668379046,3.5,316.22776601683796,716.837086493948
Small bathypelagics (<30 cm),15.6764319369,3.01,102.32929922807536,1604.158294499597
Small benthopelagics (<30 cm),7717.8427812789,3.49123280358985,309.90801161667963,2391821.3103162884
Small demersals (<30 cm),13974.3820430133,3.397757931654575,249.8952100114759,3492131.1354194065
Small pelagics (<30 cm),421994.98211981636,3.050797762164106,112.40814012796525,47435671.08342251
Small reef assoc. fish (<30 cm),5727.642576815801,3.3595608688317298,228.855244268685,1310801.0410009003
Small to medium flatfishes (<90 cm),10425.3433521069,3.3374265985324914,217.48364270545372,2267341.648671294
Small to medium rays (<90 cm),1660.0309125828003,3.77593715660501,596.9489004761672,990953.6280227511
Small to medium sharks (<90 cm),4740.292014370801,4.091415794930742,1234.2859770788425,5850875.960596698
