commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,26768.850256618098,26768.850256618098,0.0,1.0,158.48931924611142,4242576.854172497,3.2,158.48931924611142,4242576.854172497,0.0,1.0,0.0
Crustaceans,10,10,12865.9982392464,12865.9982392464,0.0,1.0,94.4755590129957,1215522.375913022,2.6434447096041587,43.99919285275628,566093.5377718251,649428.838141197,2.1472111847405717,1.1472111847405717
Flatfishes,1,1,98.9329564803,98.9329564803,0.0,1.0,2454.7089156850284,242851.61032727134,4.39,2454.7089156850284,242851.61032727134,0.0,1.0,0.0
Herring-likes,2,2,13412.398728773,13412.398728773,0.0,1.0,213.0723348415385,2857811.112965346,2.914487235078298,82.12724133795118,1101523.3073187696,1756287.8056465762,2.5944172892006945,1.5944172892006945
Molluscs,1,1,20.842445487800003,20.842445487800003,0.0,1.0,12.589254117941675,262.3908426852611,2.1,12.589254117941675,262.3908426852611,0.0,1.0,0.0
Other fishes & inverts,13,13,97168.32536104402,97168.32536104402,0.0,1.0,1024.0945232258134,99509549.83326907,3.8184312876833744,658.3112663570981,63967003.31822742,35542546.51504166,1.5556387617256693,0.5556387617256692
Perch-likes,28,28,248517.79553099532,248517.79553099532,0.0,1.0,680.7992965565747,169190740.37929228,3.6790056234882873,477.535457014319,118676059.06508493,50514681.314207345,1.4256518265954874,0.42565182659548734
Scorpionfishes,1,1,11267.6608744789,11267.6608744789,0.0,1.0,794.3282347242813,8950221.171896676,3.9,794.3282347242813,8950221.171896676,0.0,1.0,0.0
Sharks & rays,3,3,1840.4362914852,1840.4362914852,0.0,1.0,422.5838864768285,777738.7208688171,3.5574860402163297,360.98241012942003,664365.1281899792,113373.59267883783,1.1706495236854424,0.1706495236854424
Tuna & billfishes,9,9,9492.874854833199,9492.874854833199,0.0,1.0,2792.3824123990394,26507736.787741307,4.43894791442154,2747.5646138607485,26082287.034948185,425449.7527931221,1.0163118269583895,0.01631182695838955
