functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,0.1355453071,4.27,1862.0871366628655,252.3971727859278
Large bathydemersals (>=90 cm),3.0902515829,4.420876157624829,2635.5797230525463,8144.604411022276
Large demersals (>=90 cm),113.69080460340001,3.2698295571060947,186.13564866952103,21161.911662613627
Large flatfishes (>=90 cm),339.4558538513,4.36,2290.867652767775,777648.4351306085
Large pelagics (>=90 cm),3879.9030850663003,4.53,3388.4415613920273,13146824.867611798
Large rays (>=90 cm),4.4957926835999995,3.711673637779484,514.8416076598098,2314.6211329298344
Large sharks (>=90 cm),1.3450132368999999,4.071607606862653,1179.2546756467082,1586.1131484210384
"Lobsters, crabs",1.9515685345,3.1,125.89254117941675,245.68792209399527
Medium bathydemersals (30 - 89 cm),1.2707636485,4.27,1862.0871366628655,2366.2726436106213
Medium benthopelagics (30 - 89 cm),15039.4396603784,4.359364028858923,2287.5154124063906,34402950.01707152
Medium demersals (30 - 89 cm),19304.0284119565,3.270688984612663,186.5043581290274,3600285.428276455
Medium pelagics (30 - 89 cm),31470.7128253108,4.139840861121661,1379.8785419419437,43425761.32726349
Medium reef assoc. fish (30 - 89 cm),21.3212787964,2.53,33.88441561392024,722.4590721574828
Other demersal invertebrates,60049.6604650827,2.2628374408276537,18.31628703832312,1099886.8176322987
Shrimps,2.7387136433,3.3,199.52623149688787,546.445212396761
Small benthopelagics (<30 cm),0.7976928643,3.538202885014826,345.30501435651496,275.447345959201
Small demersals (<30 cm),114.2617895825,3.8994417011349722,793.3077575050148,90644.76406220294
Small pelagics (<30 cm),426851.311182635,3.072915262855542,118.2810749698046,50488431.93895265
Small reef assoc. fish (<30 cm),2.9348711767,3.11,128.82495516931337,378.0846477660875
Small to medium flatfishes (<90 cm),8.2348084514,3.21,162.18100973589299,1335.5295496297172
