commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.2711890629,0.2711890629,0.0,1.0,128.82495516931337,34.9359188705006,3.11,128.82495516931337,34.9359188705006,0.0,1.0,0.0
Cod-likes,8,8,51786.729808338205,51786.729808338205,0.0,1.0,1310.631160852074,67873301.805435,4.110213581737287,1288.8832559124012,66747048.92842674,1126252.8770082593,1.0168734482660942,0.016873448266094087
Crustaceans,8,8,119.46880440439999,119.46880440439999,0.0,1.0,115.84726104147016,13840.133770148866,2.9953077190229394,98.92537814021793,11818.496651665002,2021.6371184838645,1.171057045415252,0.17105704541525205
Flatfishes,14,14,41778.69500006709,41778.69500006709,0.0,1.0,320.2312519567909,13378843.804992406,3.4128748891533567,258.7467414380589,10810101.192801883,2568742.6121905223,1.237624289206559,0.23762428920655893
Herring-likes,4,4,788688.897235735,788688.897235735,0.0,1.0,177.94298323600106,140341655.21923855,3.2132642659304724,163.404595389291,128875390.14083137,11466265.078407183,1.0889717196268207,0.08897171962682071
Molluscs,7,7,14519.8011704346,14519.8011704346,0.0,1.0,11.242626484504484,163240.70118846724,2.0039376769355037,10.091080644812877,146520.48455750395,16720.21663096329,1.114115215230545,0.11411521523054487
Other fishes & inverts,30,30,14583.973620221299,14583.973620221299,0.0,1.0,230.55265247275264,3362373.8017346733,3.0985952997722928,125.48600689152317,1830084.614212882,1532289.1875217913,1.8372777824706361,0.837277782470636
Perch-likes,24,24,11175.4109975239,11175.4109975239,0.0,1.0,1556.925259876857,17399279.671550583,4.040212447425251,1097.0147006676023,12259590.150286112,5139689.521264471,1.4192382827042975,0.4192382827042976
"Salmon, smelts, etc",9,9,13983.700319652999,13983.700319652999,0.0,1.0,539.4433174237294,7543413.690292878,3.5283742447782616,337.57808466959165,4720590.770502016,2822822.919790862,1.5979808581226935,0.5979808581226934
Scorpionfishes,5,5,535.6695167353,535.6695167353,0.0,1.0,505.2009577306949,270620.75288181205,3.7007678573896152,502.074145037321,268945.81463743065,1674.9382443813956,1.006227790704382,0.006227790704381854
Sharks & rays,7,7,0.029330830000000002,0.029330830000000002,0.0,1.0,915.7245193336089,26.858960203405797,3.8966667239215527,788.2549813210164,23.12017285377991,3.7387873496258877,1.1617110465943006,0.16171104659430063
