year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,900,12519.4822254273,12519.4822254273,0.0,True
1951,906,13135.3938780281,13135.3938780281,0.0,True
1952,930,14519.1781164601,14519.1781164601,0.0,True
1953,927,16019.7065025473,16019.7065025473,0.0,True
1954,927,16079.8626115554,16079.8626115554,0.0,True
1955,930,16346.7108675619,16346.7108675619,0.0,True
1956,931,17943.190426959,17943.190426959,0.0,True
1957,934,20482.6693534822,20482.6693534822,0.0,True
1958,931,20174.7789163122,20174.7789163122,0.0,True
1959,928,27618.5495182784,27618.5495182784,0.0,True
1960,947,27330.2277278011,27330.2277278011,0.0,True
1961,957,29842.5463313544,29842.5463313544,0.0,True
1962,1006,26200.3040517162,26200.3040517162,0.0,True
1963,1013,30229.7002455681,30229.7002455681,0.0,True
1964,1034,30265.0246758713,30265.0246758713,0.0,True
1965,1050,34645.0289962921,34645.0289962921,0.0,True
1966,1059,38027.1174728869,38027.1174728869,0.0,True
1967,1051,37783.8301178009,37783.8301178009,0.0,True
1968,1042,39249.9172667651,39249.9172667651,0.0,True
1969,1057,34996.0017332963,34996.0017332963,0.0,True
1970,1115,46244.5968807578,46244.5968807578,0.0,True
1971,1121,52248.174423224,52248.174423224,0.0,True
1972,1090,58564.9735719217,58564.9735719217,0.0,True
1973,1118,58418.0027640322,58418.0027640322,0.0,True
1974,1125,43765.7799465614,43765.7799465614,0.0,True
1975,1127,42137.935579589,42137.935579589,0.0,True
1976,1143,39944.628167253,39944.628167253,0.0,True
1977,1227,46488.7386387855,46488.7386387855,0.0,True
1978,1279,61072.7657965312,61072.765796531196,-7.275957614183426e-12,True
1979,1192,42784.5495600072,42784.5495600072,0.0,True
1980,1220,48025.5119790495,48025.5119790495,0.0,True
1981,1263,54707.595891081,54707.595891081,0.0,True
1982,1277,52278.1366939294,52278.1366939294,0.0,True
1983,1289,53120.3146778555,53120.3146778555,0.0,True
1984,1283,50296.0573541517,50296.0573541517,0.0,True
1985,1222,50582.452172293,50582.452172293,0.0,True
1986,1234,58715.7720424549,58715.7720424549,0.0,True
1987,1348,77603.1533822052,77603.1533822052,0.0,True
1988,1360,76427.3025446269,76427.3025446269,0.0,True
1989,1390,84555.3986226777,84555.3986226777,0.0,True
1990,1576,87521.6764357872,87521.6764357872,0.0,True
1991,1647,90978.4679503494,90978.4679503494,0.0,True
1992,1606,84946.30268325111,84946.30268325111,0.0,True
1993,1668,74609.1808264965,74609.1808264965,0.0,True
1994,1706,63095.1402312896,63095.1402312896,0.0,True
1995,1736,56038.9506435953,56038.9506435953,0.0,True
1996,1689,53917.8335775498,53917.8335775498,0.0,True
1997,1811,65757.2550743302,65757.2550743302,0.0,True
1998,1855,59031.9760741666,59031.976074166596,-7.275957614183426e-12,True
1999,2020,71339.3104387308,71339.3104387308,0.0,True
2000,2035,61344.3579795083,61344.3579795083,0.0,True
2001,2042,48300.1625295896,48300.1625295896,0.0,True
2002,2258,44202.3722345176,44202.3722345176,0.0,True
2003,2378,44439.0714510863,44439.071451086296,-7.275957614183426e-12,True
2004,2452,44153.3268876381,44153.3268876381,0.0,True
2005,2183,42436.6825625321,42436.6825625321,0.0,True
2006,2281,36787.6251620115,36787.6251620115,0.0,True
2007,2144,30393.8279630624,30393.8279630624,0.0,True
2008,2144,28508.0066485541,28508.0066485541,0.0,True
2009,2204,27739.1917349406,27739.1917349406,0.0,True
2010,2183,28789.7912265192,28789.7912265192,0.0,True
2011,2691,27484.1346229685,27484.1346229685,0.0,True
2012,2735,28285.260169415,28285.260169415,0.0,True
2013,2690,28385.2368493582,28385.2368493582,0.0,True
2014,2700,27187.7595917843,27187.7595917843,0.0,True
2015,2759,30299.2415562823,30299.2415562823,0.0,True
2016,2703,34515.232454164,34515.232454164,0.0,True
2017,2761,33764.1624046499,33764.1624046499,0.0,True
2018,2721,34489.4463077351,34489.4463077351,0.0,True
2019,2895,32645.754357906102,32645.7543579061,-3.637978807091713e-12,True
