unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
LME_042,1950,exact_2020_supplement,2020 supplement MeanTL,high,65,5718.1519770468
LME_042,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,98,6801.3302483805
LME_042,1951,exact_2020_supplement,2020 supplement MeanTL,high,65,6028.9822821166
LME_042,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,100,7106.4115959115
LME_042,1952,exact_2020_supplement,2020 supplement MeanTL,high,66,6714.0870193586
LME_042,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,105,7805.0910971015
LME_042,1953,exact_2020_supplement,2020 supplement MeanTL,high,66,7574.0115718235
LME_042,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,104,8445.6949307238
LME_042,1954,exact_2020_supplement,2020 supplement MeanTL,high,66,7404.8323369726995
LME_042,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,104,8675.0302745827
LME_042,1955,exact_2020_supplement,2020 supplement MeanTL,high,66,7472.3900569278
LME_042,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,104,8874.3208106341
LME_042,1956,exact_2020_supplement,2020 supplement MeanTL,high,66,8766.6734518437
LME_042,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,104,9176.5169751153
LME_042,1957,exact_2020_supplement,2020 supplement MeanTL,high,66,10483.5646709495
LME_042,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,104,9999.1046825327
LME_042,1958,exact_2020_supplement,2020 supplement MeanTL,high,66,10176.4947019271
LME_042,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,104,9998.2842143851
LME_042,1959,exact_2020_supplement,2020 supplement MeanTL,high,66,15516.083268612001
LME_042,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,104,12102.4662496664
LME_042,1960,exact_2020_supplement,2020 supplement MeanTL,high,66,15470.6289907964
LME_042,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,105,11859.5987370047
LME_042,1961,exact_2020_supplement,2020 supplement MeanTL,high,66,16495.2722394607
LME_042,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,105,13347.2740918937
LME_042,1962,exact_2020_supplement,2020 supplement MeanTL,high,68,13079.2883817971
LME_042,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,105,13121.015669919101
LME_042,1963,exact_2020_supplement,2020 supplement MeanTL,high,68,15967.8604297404
LME_042,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,105,14261.8398158277
LME_042,1964,exact_2020_supplement,2020 supplement MeanTL,high,68,15503.0169439685
LME_042,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,106,14762.0077319028
LME_042,1965,exact_2020_supplement,2020 supplement MeanTL,high,68,18414.9470279104
LME_042,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,106,16230.0819683817
LME_042,1966,exact_2020_supplement,2020 supplement MeanTL,high,68,20320.8073003922
LME_042,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,106,17706.3101724947
LME_042,1967,exact_2020_supplement,2020 supplement MeanTL,high,68,19585.8250578027
LME_042,1967,exact_sea_around_us,Sea Around Us exploited organisms,high,103,18198.0050599982
LME_042,1968,exact_2020_supplement,2020 supplement MeanTL,high,68,20731.3429165416
LME_042,1968,exact_sea_around_us,Sea Around Us exploited organisms,high,102,18518.5743502235
LME_042,1969,exact_2020_supplement,2020 supplement MeanTL,high,68,17591.9219324877
LME_042,1969,exact_sea_around_us,Sea Around Us exploited organisms,high,104,17404.079800808602
LME_042,1970,exact_2020_supplement,2020 supplement MeanTL,high,68,27283.1916945061
LME_042,1970,exact_sea_around_us,Sea Around Us exploited organisms,high,108,18961.4051862517
LME_042,1971,exact_2020_supplement,2020 supplement MeanTL,high,68,31015.429902706997
LME_042,1971,exact_sea_around_us,Sea Around Us exploited organisms,high,108,21232.744520517
LME_042,1972,exact_2020_supplement,2020 supplement MeanTL,high,68,37303.7685197833
LME_042,1972,exact_sea_around_us,Sea Around Us exploited organisms,high,106,21261.2050521384
LME_042,1973,exact_2020_supplement,2020 supplement MeanTL,high,68,37245.141719538304
LME_042,1973,exact_sea_around_us,Sea Around Us exploited organisms,high,105,21172.8610444939
LME_042,1974,exact_2020_supplement,2020 supplement MeanTL,high,68,21987.2623450621
LME_042,1974,exact_sea_around_us,Sea Around Us exploited organisms,high,107,21778.5176014993
LME_042,1975,exact_2020_supplement,2020 supplement MeanTL,high,68,22251.7370810564
LME_042,1975,exact_sea_around_us,Sea Around Us exploited organisms,high,108,19886.1984985326
LME_042,1976,exact_2020_supplement,2020 supplement MeanTL,high,68,18241.3688159783
LME_042,1976,exact_sea_around_us,Sea Around Us exploited organisms,high,108,21703.2593512747
LME_042,1977,exact_2020_supplement,2020 supplement MeanTL,high,68,22080.9866201695
LME_042,1977,exact_sea_around_us,Sea Around Us exploited organisms,high,110,24407.752018616
LME_042,1978,exact_2020_supplement,2020 supplement MeanTL,high,68,35407.7359973296
LME_042,1978,exact_sea_around_us,Sea Around Us exploited organisms,high,112,25665.0297992016
LME_042,1979,exact_2020_supplement,2020 supplement MeanTL,high,70,18841.4608677378
LME_042,1979,exact_sea_around_us,Sea Around Us exploited organisms,high,106,23943.0886922694
LME_042,1980,exact_2020_supplement,2020 supplement MeanTL,high,70,21137.7194085065
LME_042,1980,exact_sea_around_us,Sea Around Us exploited organisms,high,106,26887.792570543
LME_042,1981,exact_2020_supplement,2020 supplement MeanTL,high,69,24407.3664701014
LME_042,1981,exact_sea_around_us,Sea Around Us exploited organisms,high,107,30300.229420979602
LME_042,1982,exact_2020_supplement,2020 supplement MeanTL,high,68,19172.710043571
LME_042,1982,exact_sea_around_us,Sea Around Us exploited organisms,high,107,33105.4266503584
LME_042,1983,exact_2020_supplement,2020 supplement MeanTL,high,69,16647.7895251794
LME_042,1983,exact_sea_around_us,Sea Around Us exploited organisms,high,106,36472.5251526761
LME_042,1984,exact_2020_supplement,2020 supplement MeanTL,high,71,15695.1436191171
LME_042,1984,exact_sea_around_us,Sea Around Us exploited organisms,high,106,34600.9137350346
LME_042,1985,exact_2020_supplement,2020 supplement MeanTL,high,70,19890.1054173064
LME_042,1985,exact_sea_around_us,Sea Around Us exploited organisms,high,109,30692.3467549866
LME_042,1986,exact_2020_supplement,2020 supplement MeanTL,high,69,30306.9874779204
LME_042,1986,exact_sea_around_us,Sea Around Us exploited organisms,high,107,28408.7845645345
LME_042,1987,exact_2020_supplement,2020 supplement MeanTL,high,69,49848.2160261714
LME_042,1987,exact_sea_around_us,Sea Around Us exploited organisms,high,108,27754.9373560338
LME_042,1988,exact_2020_supplement,2020 supplement MeanTL,high,69,47108.4653339265
LME_042,1988,exact_sea_around_us,Sea Around Us exploited organisms,high,107,29318.8372107004
LME_042,1989,exact_2020_supplement,2020 supplement MeanTL,high,68,54514.83673243641
LME_042,1989,exact_sea_around_us,Sea Around Us exploited organisms,high,106,30040.5618902413
LME_042,1990,exact_2020_supplement,2020 supplement MeanTL,high,75,57575.2326351643
LME_042,1990,exact_sea_around_us,Sea Around Us exploited organisms,high,110,29946.4438006229
LME_042,1991,exact_2020_supplement,2020 supplement MeanTL,high,75,59251.8263775674
LME_042,1991,exact_sea_around_us,Sea Around Us exploited organisms,high,113,31726.641572782002
LME_042,1992,exact_2020_supplement,2020 supplement MeanTL,high,75,55024.1413993436
LME_042,1992,exact_sea_around_us,Sea Around Us exploited organisms,high,110,29922.1612839075
LME_042,1993,exact_2020_supplement,2020 supplement MeanTL,high,76,44463.107732176
LME_042,1993,exact_sea_around_us,Sea Around Us exploited organisms,high,112,30146.0730943205
LME_042,1994,exact_2020_supplement,2020 supplement MeanTL,high,76,33376.8494995126
LME_042,1994,exact_sea_around_us,Sea Around Us exploited organisms,high,111,29718.290731777
LME_042,1995,exact_2020_supplement,2020 supplement MeanTL,high,77,28937.9047668718
LME_042,1995,exact_sea_around_us,Sea Around Us exploited organisms,high,112,27101.0458767235
LME_042,1996,exact_2020_supplement,2020 supplement MeanTL,high,77,25923.0842492418
LME_042,1996,exact_sea_around_us,Sea Around Us exploited organisms,high,112,27994.749328308
LME_042,1997,exact_2020_supplement,2020 supplement MeanTL,high,82,36876.0904769939
LME_042,1997,exact_sea_around_us,Sea Around Us exploited organisms,high,111,28881.1645973363
LME_042,1998,exact_2020_supplement,2020 supplement MeanTL,high,99,32647.405699724102
LME_042,1998,exact_sea_around_us,Sea Around Us exploited organisms,high,124,26384.5703744425
LME_042,1999,exact_2020_supplement,2020 supplement MeanTL,high,102,39253.1266518784
LME_042,1999,exact_sea_around_us,Sea Around Us exploited organisms,high,127,32086.183786852398
LME_042,2000,exact_2020_supplement,2020 supplement MeanTL,high,101,35018.6770082812
LME_042,2000,exact_sea_around_us,Sea Around Us exploited organisms,high,127,26325.6809712271
LME_042,2001,exact_2020_supplement,2020 supplement MeanTL,high,101,23598.268375324402
LME_042,2001,exact_sea_around_us,Sea Around Us exploited organisms,high,126,24701.8941542652
LME_042,2002,exact_2020_supplement,2020 supplement MeanTL,high,101,22269.4111489425
LME_042,2002,exact_sea_around_us,Sea Around Us exploited organisms,high,128,21932.9610855751
LME_042,2003,exact_2020_supplement,2020 supplement MeanTL,high,104,21511.9501574709
LME_042,2003,exact_sea_around_us,Sea Around Us exploited organisms,high,128,22927.1212936154
LME_042,2004,exact_2020_supplement,2020 supplement MeanTL,high,102,21477.3344159848
LME_042,2004,exact_sea_around_us,Sea Around Us exploited organisms,high,134,22675.992471653302
LME_042,2005,exact_2020_supplement,2020 supplement MeanTL,high,100,19133.573982721402
LME_042,2005,exact_sea_around_us,Sea Around Us exploited organisms,high,132,23303.1085798107
LME_042,2006,exact_2020_supplement,2020 supplement MeanTL,high,101,15691.2627875279
LME_042,2006,exact_sea_around_us,Sea Around Us exploited organisms,high,129,21096.3623744836
LME_042,2007,exact_2020_supplement,2020 supplement MeanTL,high,100,12882.9692383651
LME_042,2007,exact_sea_around_us,Sea Around Us exploited organisms,high,128,17510.8587246973
LME_042,2008,exact_2020_supplement,2020 supplement MeanTL,high,103,12673.584256526701
LME_042,2008,exact_sea_around_us,Sea Around Us exploited organisms,high,129,15834.4223920274
LME_042,2009,exact_2020_supplement,2020 supplement MeanTL,high,102,12448.1987155656
LME_042,2009,exact_sea_around_us,Sea Around Us exploited organisms,high,134,15290.993019375
LME_042,2010,exact_2020_supplement,2020 supplement MeanTL,high,107,12888.2692923226
LME_042,2010,exact_sea_around_us,Sea Around Us exploited organisms,high,132,15901.5219341966
LME_042,2011,exact_2020_supplement,2020 supplement MeanTL,high,110,11954.8824394195
LME_042,2011,exact_sea_around_us,Sea Around Us exploited organisms,high,134,15529.252183549
LME_042,2012,exact_2020_supplement,2020 supplement MeanTL,high,108,13262.859084644499
LME_042,2012,exact_sea_around_us,Sea Around Us exploited organisms,high,134,15022.4010847705
LME_042,2013,exact_2020_supplement,2020 supplement MeanTL,high,108,13889.2014797154
LME_042,2013,exact_sea_around_us,Sea Around Us exploited organisms,high,132,14496.035369642801
LME_042,2014,exact_2020_supplement,2020 supplement MeanTL,high,108,12573.9983747985
LME_042,2014,exact_sea_around_us,Sea Around Us exploited organisms,high,131,14613.7612169858
LME_042,2015,exact_2020_supplement,2020 supplement MeanTL,high,109,14815.671448651201
LME_042,2015,exact_sea_around_us,Sea Around Us exploited organisms,high,135,15483.5701076311
LME_042,2016,exact_2020_supplement,2020 supplement MeanTL,high,109,18475.9625018186
LME_042,2016,exact_sea_around_us,Sea Around Us exploited organisms,high,132,16039.269952345401
LME_042,2017,exact_2020_supplement,2020 supplement MeanTL,high,109,17855.1119325405
LME_042,2017,exact_sea_around_us,Sea Around Us exploited organisms,high,131,15909.0504721094
LME_042,2018,exact_2020_supplement,2020 supplement MeanTL,high,109,17899.3447550546
LME_042,2018,exact_sea_around_us,Sea Around Us exploited organisms,high,133,16590.1015526805
LME_042,2019,exact_2020_supplement,2020 supplement MeanTL,high,111,17532.7393653736
LME_042,2019,exact_sea_around_us,Sea Around Us exploited organisms,high,135,15113.0149925325
