year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,236,223797.8877229115,223797.88772291152,2.9103830456733704e-11,True
1951,233,190625.3946096436,190625.39460964358,-2.9103830456733704e-11,True
1952,231,174615.9968934307,174615.9968934307,0.0,True
1953,241,145968.7561520755,145968.75615207548,-2.9103830456733704e-11,True
1954,248,176852.9271654665,176852.9271654665,0.0,True
1955,244,169946.0143280025,169946.0143280025,0.0,True
1956,270,231587.2565537713,231587.2565537713,0.0,True
1957,253,205571.5588591894,205571.5588591894,0.0,True
1958,283,241687.2972886803,241687.2972886803,0.0,True
1959,379,422005.9095443117,422005.9095443117,0.0,True
1960,474,1010619.8876921379,1010619.8876921379,0.0,True
1961,448,1325136.3982365162,1325136.3982365162,0.0,True
1962,451,1369424.4972586038,1369424.4972586036,-2.3283064365386963e-10,True
1963,446,1182952.1132886775,1182952.1132886775,0.0,True
1964,442,1578704.5522386844,1578704.5522386844,0.0,True
1965,469,1388126.2170893203,1388126.2170893203,0.0,True
1966,454,1512012.6312815314,1512012.6312815314,0.0,True
1967,489,1790733.990609794,1790733.990609794,0.0,True
1968,485,1990889.13365133,1990889.1336513297,-2.3283064365386963e-10,True
1969,540,2252796.3070376203,2252796.3070376203,0.0,True
1970,595,2940812.0317119607,2940812.031711961,4.656612873077393e-10,True
1971,560,3264143.8072120375,3264143.807212037,-4.656612873077393e-10,True
1972,579,3640714.5502445325,3640714.5502445325,0.0,True
1973,571,2955115.251484162,2955115.251484162,0.0,True
1974,566,3029959.028322048,3029959.028322048,0.0,True
1975,605,2528724.0676747547,2528724.0676747547,0.0,True
1976,596,2629406.707036387,2629406.707036387,0.0,True
1977,571,2111523.3337452365,2111523.333745236,-4.656612873077393e-10,True
1978,676,2356325.4575928138,2356325.4575928138,0.0,True
1979,707,2275031.3614615127,2275031.3614615127,0.0,True
1980,832,2453666.7957572592,2453666.795757259,-4.656612873077393e-10,True
1981,818,2601646.4207321303,2601646.4207321308,4.656612873077393e-10,True
1982,779,2465797.6176179363,2465797.6176179363,0.0,True
1983,626,2736255.593386912,2736255.593386912,0.0,True
1984,787,3163116.374571861,3163116.374571861,0.0,True
1985,733,3366680.4804057465,3366680.4804057465,0.0,True
1986,745,3140811.4422337986,3140811.4422337986,0.0,True
1987,677,2748468.5260267016,2748468.5260267016,0.0,True
1988,581,2835391.1657230533,2835391.1657230533,0.0,True
1989,543,2658794.019263093,2658794.019263093,0.0,True
1990,589,2767605.423209421,2767605.423209421,0.0,True
1991,644,2722386.078115888,2722386.078115888,0.0,True
1992,688,3104951.460544061,3104951.4605440605,-4.656612873077393e-10,True
1993,649,2856945.8866474596,2856945.8866474596,0.0,True
1994,571,2759492.064570281,2759492.064570281,0.0,True
1995,591,2694455.152235113,2694455.1522351135,4.656612873077393e-10,True
1996,592,2544481.5790584898,2544481.5790584898,0.0,True
1997,585,2528149.381671204,2528149.381671204,0.0,True
1998,584,2409247.0689133657,2409247.0689133657,0.0,True
1999,434,2210226.159917225,2210226.159917225,0.0,True
2000,412,2199047.7049732567,2199047.7049732567,0.0,True
2001,418,2425426.3434636765,2425426.3434636765,0.0,True
2002,414,2457671.9227141775,2457671.9227141775,0.0,True
2003,416,2596714.7838128274,2596714.7838128274,0.0,True
2004,399,2600331.9923723554,2600331.9923723554,0.0,True
2005,391,2698217.164322879,2698217.164322879,0.0,True
2006,403,2594893.964753117,2594893.964753117,0.0,True
2007,379,2552984.536827799,2552984.536827799,0.0,True
2008,393,2168732.7542487103,2168732.7542487103,0.0,True
2009,391,1947570.462268733,1947570.4622687327,-2.3283064365386963e-10,True
2010,400,2065479.2814346622,2065479.2814346622,0.0,True
2011,464,2520764.724439735,2520764.724439735,0.0,True
2012,479,2508686.58334469,2508686.5833446896,-4.656612873077393e-10,True
2013,463,2731166.0858073332,2731166.0858073332,0.0,True
2014,472,2671932.1993680648,2671932.1993680648,0.0,True
2015,526,2896750.363979221,2896750.3639792204,-4.656612873077393e-10,True
2016,468,2619757.2118955827,2619757.2118955827,0.0,True
2017,469,2813718.640961499,2813718.640961499,0.0,True
2018,467,2536375.6053831405,2536375.6053831405,0.0,True
2019,474,2640185.193102434,2640185.1931024343,4.656612873077393e-10,True
