functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),55.399686134999996,4.24189778394491,1745.4113025362153,96695.23833698785
Large pelagics (>=90 cm),499.46560597999996,4.284652810753366,1925.984602353366,961963.0665225732
Large reef assoc. fish (>=90 cm),73.04034352400001,4.182778504354834,1523.2756659135503,111260.57792007558
Medium benthopelagics (30 - 89 cm),2012.867196134,3.387281673990341,243.93924424893407,491017.30259839894
Medium demersals (30 - 89 cm),2331.0140119290004,3.3790428417238147,239.35518607870603,557940.292577337
Medium pelagics (30 - 89 cm),2074.899701965,2.2528631820441265,17.90041839392604,37141.57279060594
Medium reef assoc. fish (30 - 89 cm),6433.878490193999,2.950789762223573,89.28731478044381,574463.7340130782
Shrimps,1777.086391846,2.112112260964027,12.945304219206339,23004.923966258193
Small benthopelagics (<30 cm),1.983943827,3.62,416.8693834703355,827.0454400012679
Small demersals (<30 cm),1239.6343722440001,3.500986681840288,316.94702659567133,392898.42834852746
Small pelagics (<30 cm),599.6202046949999,3.22533805202698,168.01112970781307,100742.86798643705
Small reef assoc. fish (<30 cm),25.16304328,3.11,128.82495516931337,3241.627922469492
Small to medium flatfishes (<90 cm),254.224229856,3.561611508669461,364.4278078851117,92646.37879770284
