unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
HS_034,1950,exact_2020_supplement,2020 supplement MeanTL,high,5,166.9977807786
HS_034,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,3,452.83551030239994
HS_034,1951,exact_2020_supplement,2020 supplement MeanTL,high,5,128.8666086987
HS_034,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,3,418.4128293641
HS_034,1952,exact_2020_supplement,2020 supplement MeanTL,high,4,107.9628863261
HS_034,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,3,170.2481728069
HS_034,1953,exact_2020_supplement,2020 supplement MeanTL,high,4,129.1212957192
HS_034,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,2,171.3334576375
HS_034,1954,exact_2020_supplement,2020 supplement MeanTL,high,5,123.2413191868
HS_034,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,2,160.4045082299
HS_034,1955,exact_2020_supplement,2020 supplement MeanTL,high,3,29.847979151700002
HS_034,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,1,121.9587017894
HS_034,1956,exact_2020_supplement,2020 supplement MeanTL,high,10,153.63009387359998
HS_034,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,2,107.7618814171
HS_034,1957,exact_2020_supplement,2020 supplement MeanTL,high,10,985.1795797425001
HS_034,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,3,418.27478279310003
HS_034,1958,exact_2020_supplement,2020 supplement MeanTL,high,11,1727.7833007973002
HS_034,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,3,614.0283791934
HS_034,1959,exact_2020_supplement,2020 supplement MeanTL,high,11,3210.9031545347
HS_034,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1000.9041497203999
HS_034,1960,exact_2020_supplement,2020 supplement MeanTL,high,12,3570.2036075978003
HS_034,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1195.744989497
HS_034,1961,exact_2020_supplement,2020 supplement MeanTL,high,12,3027.7351127967
HS_034,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,3,992.2039599798
HS_034,1962,exact_2020_supplement,2020 supplement MeanTL,high,12,5562.4374553871
HS_034,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,3,722.6472008553999
HS_034,1963,exact_2020_supplement,2020 supplement MeanTL,high,12,5495.8787785744
HS_034,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1235.1987476018
HS_034,1964,exact_2020_supplement,2020 supplement MeanTL,high,12,7057.3635194015005
HS_034,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1608.5345480299002
HS_034,1965,exact_2020_supplement,2020 supplement MeanTL,high,12,8216.6334004047
HS_034,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1262.675101144
HS_034,1966,exact_2020_supplement,2020 supplement MeanTL,high,12,7160.3225119259005
HS_034,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,3,1149.1994839919
HS_034,1967,exact_2020_supplement,2020 supplement MeanTL,high,13,6752.7254639044995
