commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,4,4,3996.4462912992003,3996.4462912992003,0.0,1.0,724.2453654773306,2894407.7048525116,3.1934046009104398,713.9785728742372,2853377.0196303413,41030.685222170316,1.0143796928831668,0.01437969288316687
Cod-likes,1,1,106.3242169429,106.3242169429,0.0,1.0,6109.382089532312,649575.2666745012,3.91,6109.382089532312,649575.2666745012,0.0,1.0,0.0
Crustaceans,44,44,60429.47482592629,60429.47482592629,0.0,1.0,1334.1194641535265,80620138.5738438,3.2125762733697525,756.185071531857,45695866.74387563,34924271.82996818,1.764276384683061,0.7642763846830608
Flatfishes,3,3,190.2980075253,190.2980075253,0.0,1.0,1553.5239231778005,295632.50722362264,3.4089926358439953,1361.9829740744256,259182.6462497455,36449.860973877134,1.1406338792403348,0.14063387924033485
Herring-likes,10,10,119269.19500032571,119269.19500032571,0.0,1.0,2072.7328398223103,247213177.25634602,3.4183104265885556,1400.53641025675,167040850.2199685,80172327.03637752,1.479956411445477,0.4799564114454771
Molluscs,40,40,68314.5491680265,68314.5491680265,0.0,1.0,30.587373978640283,2089562.6635846358,2.0921272721148396,26.3566579291216,1800543.204003833,289019.4595808028,1.1605179253339302,0.16051792533393025
Other fishes & inverts,110,110,127853.04166348011,127853.04166348011,0.0,1.0,2404.2105518562776,307385631.85425913,3.4342610086783663,1469.083867277836,187826840.89021963,119558790.9640395,1.6365373042392743,0.6365373042392743
Perch-likes,223,223,205693.3038436284,205693.3038436284,0.0,1.0,10457.593335952291,2151056923.5251384,3.7890642956944176,4252.6173678932755,874734916.3847629,1276322007.1403756,2.459095759450592,1.459095759450592
Scorpionfishes,5,5,16.4050664061,16.4050664061,0.0,1.0,3297.1551459917064,54090.049121208285,3.693133080239278,3190.4130987920485,52338.93874857484,1751.1103726334477,1.0334571241699304,0.03345712416993036
Sharks & rays,46,46,22893.7295984106,22893.7295984106,0.0,1.0,8596.190907759354,196798870.21855837,3.913428912940755,6172.461730511273,141310669.81486264,55488200.40369573,1.3926681578708338,0.39266815787083365
Tuna & billfishes,21,21,16945.195538182306,16945.195538182306,0.0,1.0,30242.633278671925,512467334.49663526,4.438285296670075,29738.03748963577,503916860.1836742,8550474.312961042,1.0169680258561788,0.01696802585617884
