year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,13,30561.7767499012,30561.7767499012,0.0,True
1951,24,80558.0671854227,80558.0671854227,0.0,True
1952,60,103359.9369369911,103359.9369369911,0.0,True
1953,60,88442.470673727,88442.470673727,0.0,True
1954,65,106666.3709711022,106666.3709711022,0.0,True
1955,69,110478.7024859356,110478.7024859356,0.0,True
1956,64,117038.1984585107,117038.1984585107,0.0,True
1957,65,109093.6379828315,109093.6379828315,0.0,True
1958,83,150060.9448452869,150060.9448452869,0.0,True
1959,82,159889.0319337629,159889.0319337629,0.0,True
1960,84,95302.433728544,95302.433728544,0.0,True
1961,82,117797.4461617003,117797.4461617003,0.0,True
1962,88,139480.854437075,139480.854437075,0.0,True
1963,89,98215.1318905081,98215.1318905081,0.0,True
1964,114,142395.05824164758,142395.0582416476,2.9103830456733704e-11,True
1965,118,126161.6501179761,126161.65011797611,1.4551915228366852e-11,True
1966,120,197005.1084287448,197005.1084287448,0.0,True
1967,129,191885.1149506465,191885.1149506465,0.0,True
1968,130,178538.9583599696,178538.95835996958,-2.9103830456733704e-11,True
1969,127,185740.8402567978,185740.8402567978,0.0,True
1970,150,183721.49286418039,183721.49286418039,0.0,True
1971,151,172407.5620522968,172407.56205229682,2.9103830456733704e-11,True
1972,148,74603.15641131731,74603.1564113173,-1.4551915228366852e-11,True
1973,164,95134.75414353941,95134.7541435394,-1.4551915228366852e-11,True
1974,160,71005.98492186751,71005.9849218675,-1.4551915228366852e-11,True
1975,164,77025.1200045646,77025.1200045646,0.0,True
1976,184,98883.7058706667,98883.7058706667,0.0,True
1977,192,79097.8723580821,79097.8723580821,0.0,True
1978,193,87555.828546342,87555.828546342,0.0,True
1979,194,118448.11101406139,118448.1110140614,1.4551915228366852e-11,True
1980,199,118413.08420050419,118413.0842005042,1.4551915228366852e-11,True
1981,214,79964.3928152395,79964.3928152395,0.0,True
1982,236,93229.0006200733,93229.00062007329,-1.4551915228366852e-11,True
1983,237,108218.209189156,108218.209189156,0.0,True
1984,233,156737.6190889172,156737.6190889172,0.0,True
1985,209,75381.00452177771,75381.0045217777,-1.4551915228366852e-11,True
1986,238,131226.9975775087,131226.9975775087,0.0,True
1987,261,110397.9174189733,110397.91741897329,-1.4551915228366852e-11,True
1988,267,103030.4085205254,103030.40852052541,1.4551915228366852e-11,True
1989,276,102461.8002652559,102461.8002652559,0.0,True
1990,282,101515.3407970393,101515.3407970393,0.0,True
1991,297,120223.7734353562,120223.7734353562,0.0,True
1992,298,126259.1298238633,126259.1298238633,0.0,True
1993,328,152080.5391419152,152080.5391419152,0.0,True
1994,348,137495.6977929593,137495.69779295928,-2.9103830456733704e-11,True
1995,377,137738.4161270048,137738.4161270048,0.0,True
1996,373,130755.2386717802,130755.23867178019,-1.4551915228366852e-11,True
1997,375,182563.0993672016,182563.0993672016,0.0,True
1998,380,172794.4237435871,172794.4237435871,0.0,True
1999,377,171696.49193485628,171696.49193485628,0.0,True
2000,403,165614.2023841524,165614.2023841524,0.0,True
2001,434,145375.1550297963,145375.1550297963,0.0,True
2002,464,125889.2454987007,125889.24549870071,1.4551915228366852e-11,True
2003,460,174840.9511730081,174840.9511730081,0.0,True
2004,459,168986.266341816,168986.266341816,0.0,True
2005,476,167811.47191216028,167811.47191216028,0.0,True
2006,474,177034.1161611264,177034.1161611264,0.0,True
2007,481,206835.934171244,206835.934171244,0.0,True
2008,444,206965.2828323178,206965.2828323178,0.0,True
2009,464,147279.081915998,147279.081915998,0.0,True
2010,478,189891.9955128091,189891.9955128091,0.0,True
2011,493,150967.3880163029,150967.3880163029,0.0,True
2012,472,138073.4644351496,138073.4644351496,0.0,True
2013,469,139959.4725653074,139959.4725653074,0.0,True
2014,469,113231.0809740948,113231.08097409479,-1.4551915228366852e-11,True
2015,443,205645.8407249622,205645.84072496218,-2.9103830456733704e-11,True
2016,423,170388.54158298371,170388.54158298371,0.0,True
2017,451,163563.4150394363,163563.4150394363,0.0,True
2018,464,159077.8414498917,159077.8414498917,0.0,True
2019,467,132995.6793372668,132995.6793372668,0.0,True
