functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,602884.9982575688,3.8263889332429195,670.4847945511256,404225224.1946817
Jellyfish,662477.4617662738,3.41692609367911,261.17168661139397,173020356.031533
Large bathypelagics (>=90 cm),1.1288504098999999,4.22,1659.5869074375596,1873.4253607255623
Large benthopelagics (>=90 cm),505914.663333145,4.249511779920446,1776.2814479712117,898646830.7352669
Large demersals (>=90 cm),195320.55307734958,4.225257794557841,1679.8008417819397,328099629.4766458
Large flatfishes (>=90 cm),1895.9535920133,4.25,1778.2794100389228,3371535.235066588
Large pelagics (>=90 cm),694394.9461392455,4.306858404048702,2027.0217282442215,1407553643.8072267
Large rays (>=90 cm),35435.5930330233,3.395473852948293,248.58438974737905,8808735.269450575
Large reef assoc. fish (>=90 cm),12393.1230638863,3.9186234203125165,829.1315101734235,10275528.841725133
Large sharks (>=90 cm),68461.07042369571,4.082968499508081,1210.5103289493397,82872832.8788118
"Lobsters, crabs",426320.04682124255,3.3047755232236367,201.73233863435237,86002540.05195586
Medium benthopelagics (30 - 89 cm),650039.0056034821,3.4441274597257885,278.05291968169865,180745243.4150363
Medium demersals (30 - 89 cm),2469255.185394914,3.6499906053262188,446.67392958001636,1102951916.796178
Medium pelagics (30 - 89 cm),1165278.9156978827,3.8072305892193548,641.5501180403032,747584825.9158531
Medium reef assoc. fish (30 - 89 cm),919564.9307827374,3.4888829450313863,308.2357053585208,283442745.06277645
Other demersal invertebrates,80172.05014399331,2.239859571640032,17.37239004732812,1392780.1259954006
Shrimps,820105.5835610179,2.7642762405178316,58.1133940283609,47659118.92234029
Small benthopelagics (<30 cm),427368.77505466173,3.2424922447950957,174.780205160475,74695602.18323466
Small demersals (<30 cm),388935.9739145697,3.707036632250237,509.3738343542429,198113808.35116616
Small pelagics (<30 cm),937228.2327379715,3.1039808887831786,127.05181945673523,119076552.21557978
Small reef assoc. fish (<30 cm),30183.3203171397,3.5760197599081054,376.72093897095004,11370688.771133821
Small to medium flatfishes (<90 cm),8034.576212751899,3.981648454059987,958.6243450506023,7702140.359708438
