system,layer,region_id,title,polygon_area_km2,water_area_km2,npp_central_tC_yr,npp_observed_tC_yr,npp_no_nn_tC_yr,npp_all_fills_tC_yr,npp_mean_year_tC_yr,fill_uplift_pct,mean_rate_mgC_m2_d,area_obs_pct,npp_obs_pct,area_dark_pct,npp_dark_pct,area_clim_pct,npp_clim_pct,area_nn_near_pct,npp_nn_near_pct,area_nn_far_pct,npp_nn_far_pct,anomaly_factor_min,anomaly_factor_max
EEZ,eez,8,Albania,12204.022485289155,11994.187650731603,2214077.7661857046,2214077.7661857046,2214077.7661857046,2214077.766185704,2277845.936351288,0.0,505.742169402407,100.0,100.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7948985805479154,1.0410377533210733
EEZ,eez,12,Algeria,130948.40769326946,130381.84865385489,23121155.991932694,23121155.991932694,23121155.991932694,23121155.991932694,24594156.11688194,0.0,485.8470217183658,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243002362381759,1.0560734366218811
EEZ,eez,24,Angola,495730.8663477309,494948.1623855577,248393548.91468433,248393548.91468433,248393548.91468433,248393548.9146843,251635961.24549264,0.0,1374.9526166924354,99.99999999999999,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767097979857473,1.1236872832409883
EEZ,eez,32,Argentina,1089459.3747846726,1086389.9059787684,368408256.5929538,367133454.16014,367292163.784393,370809614.4292564,378572646.0979494,0.34723134554166535,929.07498840061,92.72363157145195,99.00861247225893,0.0,0.0,0.09694455240021414,0.04280083851042547,1.6847314584626019,0.30098809877912186,5.494692417685221,0.6475985904515136,0.8071015266715625,1.2542598748910776
EEZ,eez,36,Australia,6339713.627254965,6320011.054660119,1282967176.6445656,1282924652.146242,1282958302.9215157,1282967176.6445656,1300617189.7379515,0.003314652832675513,556.1665218224092,99.97970552931217,99.99668545703291,0.0,0.0,0.01458760746813794,0.002622886686914277,0.005706863219659046,0.0006916562801599179,0.0,0.0,0.8961559555295636,1.0967824741195495
EEZ,eez,48,Bahrain,7437.063021044434,7309.881115892324,5132723.127103396,5132723.127103396,5132723.127103396,5132723.127103396,5285318.907156352,0.0,1923.732399994365,99.99999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444562021393482,1.0421259555317988
EEZ,eez,50,Bangladesh,112504.90723263328,108627.7116385885,49097410.20413526,49081106.65963747,49081106.65963747,49097410.20413526,51079933.938954115,0.03321755683065586,1238.2977656898843,99.97574917523865,99.96679347356614,0.0,0.0,0.0,0.0,0.024250824761335766,0.033206526433875075,0.0,0.0,0.7207083754014585,1.1718116053783927
EEZ,eez,56,Belgium,3550.181499556215,3512.952158460262,1538547.584411356,1538547.584411356,1538547.584411356,1585642.4976165665,1933009.72030957,0.0,1199.9021538763313,91.66666666666666,97.0299160576233,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,2.9700839423766934,0.5401379200434585,1.0850346293792728
EEZ,eez,70,Bosnia & Herzegovina,8.408147754376184,4.144590727441256,1151.0232800184237,1151.0232800184237,1151.0232800184237,1151.023280018424,1178.6761779481278,0.0,760.8684779241178,100.00000000000001,99.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250396889340238,1.652840553319931
EEZ,eez,76,Brazil (mainland),2420472.609289061,2403741.352023052,698412699.474232,698319613.2601757,698319613.2601757,698412699.474232,706552731.8630905,0.013330030016156513,796.0338365872502,99.99782923114057,99.98667174664402,0.0,0.0,0.0,0.0,0.0021707688594200442,0.013328253355975643,0.0,0.0,0.9082619983323968,1.0854035927048526
EEZ,eez,84,Belize,34400.90160147187,34011.67063248764,9567741.366175074,9567741.366175074,9567741.366175074,9567741.366175074,10042753.191648792,0.0,770.7057476699442,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460296585041142,1.1453383398897128
EEZ,eez,86,Chagos Archipelago (UK),640076.5357924635,640076.5357924635,88304916.38724768,88304916.38724768,88304916.38724768,88304916.38724768,100568398.35972689,0.0,377.97242086643905,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528886732275581,0.96087549230979
EEZ,eez,96,Brunei Darussalam,43190.002492325926,43131.72264591999,12860173.430755362,12860173.430755362,12860173.430755362,12860173.430755362,12727279.532311993,0.0,816.8779196306006,99.99999999999999,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181717973615743,1.4105811684671192
EEZ,eez,100,Bulgaria,34793.04706150295,34588.81252527995,10826886.109115655,10826886.109115655,10826886.109115655,10826886.109115653,11917593.100852724,0.0,857.580804404037,100.00000000000003,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248818636914438,1.150369043309218
EEZ,eez,104,Myanmar,500720.0028720459,495385.93546373467,170357263.57839578,170331840.21098825,170331840.21098825,170357263.57839578,176203195.38884068,0.014925786849984135,942.158821172415,99.99271741973685,99.98507644060868,0.0,0.0,0.0,0.0,0.007282580263138535,0.014923559391309552,0.0,0.0,0.8663930028048566,1.0424406694515995
EEZ,eez,111,Eritrea,79080.49997227378,78182.02433510637,45038024.86292359,45029968.75787501,45038024.86292359,45038024.862923585,48123263.057881065,0.01789054105700849,1578.2636736371837,99.97430838511647,99.98211265908509,0.0,0.0,0.02569161488352415,0.01788734091493063,0.0,0.0,0.0,0.0,0.5298762701569091,1.2348320295900426
EEZ,eez,116,Cambodia,49073.74694170778,48603.58953867362,15170902.97975596,15170902.97975596,15170902.97975596,15170902.97975596,15587233.439962812,0.0,855.1655988223607,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883308733769014,1.2171043144953826
EEZ,eez,120,Cameroon,15408.700300468234,14561.461347050781,11720599.173407814,11713189.49833897,11713728.142381024,11720599.173407812,12837031.965764374,0.06325924352112988,2205.220331033594,99.90371101749564,99.93678074849916,0.0,0.0,0.008860892255862172,0.004595703974561386,0.08742809024851435,0.05862354752630544,0.0,0.0,0.6258936324323784,1.2400925446246716
EEZ,eez,136,Cayman Isl. (UK),120665.83017727948,120632.65227652105,15338334.448608266,15338334.448608266,15338334.448608266,15338334.448608266,15365935.994669056,0.0,348.35372772413996,99.99999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790242839813147,1.0835348051188551
