functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,18,18,23035.566241771998,23035.566241771998,0.0,1.0,9322.952209433806,214759483.18928707,3.9487234371652957,6860.845518161231,158043461.40816757,56716021.781119496,1.358863449811714,0.358863449811714
Large bathydemersals (>=90 cm),7,7,3303.0021313291,3303.0021313291,0.0,1.0,24152.093937124162,79774417.75038174,4.353509607422495,23068.353079056582,76194819.3863761,3579598.36400564,1.0469795504843167,0.04697955048431659
Large bathypelagics (>=90 cm),4,4,502.240970406,502.240970406,0.0,1.0,2106.711642745734,1058076.8998182358,3.543595824316292,2038.4237197831837,1023779.9071225143,34296.99269572145,1.0335003573103112,0.0335003573103112
Large benthopelagics (>=90 cm),16,16,11334.6682364972,11334.6682364972,0.0,1.0,15415.511317016812,174729706.47435358,4.163036179172793,13037.818967092984,147779352.51950958,26950353.954843998,1.1823688728862582,0.1823688728862583
Large demersals (>=90 cm),17,17,64021.1661139796,64021.1661139796,0.0,1.0,25713.375619845385,1646200291.9092746,4.366725868769138,24000.005566818,1536508343.1296902,109691948.77958441,1.0713904023170837,0.0713904023170838
Large flatfishes (>=90 cm),3,3,11610.1101318199,11610.1101318199,0.0,1.0,3435.18848916247,39882916.682736285,3.384639012742936,1266.155029350372,14700199.334715476,25182717.348020807,2.7130867939015073,1.7130867939015073
Large pelagics (>=90 cm),15,15,2940.8439910557,2940.8439910557,0.0,1.0,22668.101796234165,66663350.95609416,4.339233822418315,22102.60006888954,65000298.5993011,1663052.356793061,1.0255853033390672,0.02558530333906716
Large rays (>=90 cm),17,17,6493.6687386614,6493.6687386614,0.0,1.0,5053.058912873765,32812890.697142728,3.8274665064395577,4771.102387797891,30981958.42459593,1830932.272546798,1.0590967248569174,0.059096724856917346
Large reef assoc. fish (>=90 cm),8,8,225.11096351080002,225.11096351080002,0.0,1.0,5210.265527709238,1172887.8930897336,3.847234679937922,5062.181627651995,1139552.5836674105,33335.309422323015,1.0292529804241595,0.02925298042415939
Large sharks (>=90 cm),21,21,13628.0902374108,13628.0902374108,0.0,1.0,11561.513410717504,157561348.04229325,4.062351560966312,9642.979379863229,131415393.14626771,26145954.89602554,1.1989565626221932,0.1989565626221931
"Lobsters, crabs",16,16,49997.756490729495,49997.756490729495,0.0,1.0,582.4170644208226,29119546.5629578,3.027793557984075,434.73063341590756,21735556.348589137,7383990.214368664,1.33971940243655,0.3397194024365501
Medium bathydemersals (30 - 89 cm),11,11,42224.7281989475,42224.7281989475,0.0,1.0,23980.306875625614,1012561939.9506435,4.177700433518736,13623.339552228023,575241809.7547994,437320130.1958442,1.7602370390675441,0.7602370390675441
Medium bathypelagics (30 - 89 cm),3,3,533.8130162827999,533.8130162827999,0.0,1.0,9733.8531079736,5196057.487621094,4.057614866773166,9507.113021141111,5075020.6779568195,121036.80966427457,1.0238495204935802,0.023849520493580224
Medium benthopelagics (30 - 89 cm),34,34,330489.95535401854,330489.95535401854,0.0,1.0,12143.712544386299,4013375016.6262627,4.121734642994178,11520.475615774887,3807401471.9145017,205973544.711761,1.054098194327847,0.05409819432784689
