commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,6447.5123056993,6447.5123056993,0.0,1.0,556.1261167405597,3585629.981205524,3.1100000000000003,556.1261167405605,3585629.981205529,-5.122274160385132e-09,0.9999999999999986,-1.42855626130808e-15
Cod-likes,27,27,410804.471906796,410804.471906796,0.0,1.0,14062.180904851457,5776806800.475333,4.160818219507097,12951.477470615293,5320524862.728881,456281937.74645233,1.0857588207025926,0.08575882070259262
Crustaceans,30,30,56326.11743821189,56326.11743821189,0.0,1.0,554.5075181321484,31233255.586682804,3.008273074314981,410.037435994962,23095816.77391552,8137438.812767282,1.3523338833358658,0.35233388333586574
Flatfishes,26,26,46661.755388687,46661.755388687,0.0,1.0,4104.82725559295,191538445.31329358,3.5160114712780515,1876.749866162595,87572443.18063007,103966002.1326635,2.187199972464163,1.187199972464163
Herring-likes,7,7,116297.15182404731,116297.15182404731,0.0,1.0,875.9862826454254,101874709.70859785,3.2211317584161545,775.816553806884,90225255.54568836,11649454.162909493,1.1291152249162701,0.12911522491627003
Molluscs,44,44,103364.6414470407,103364.6414470407,0.0,1.0,1105.8661721583662,114307460.3735609,2.518321230365662,94.4890459047114,9766826.350613464,104540634.02294745,11.703644179808842,10.703644179808844
Other fishes & inverts,66,66,102124.80158346529,102124.80158346529,0.0,1.0,14617.94913568201,1492855155.0387132,3.904681502363087,6012.8139004386585,614057426.5406001,878797728.4981132,2.4311328069900138,1.4311328069900138
Perch-likes,87,87,239418.93469134293,239418.93469134293,0.0,1.0,3324.5758143233907,795966399.7659101,3.647282685777777,2780.956407530398,665813620.513992,130152779.2519182,1.195479298172728,0.195479298172728
"Salmon, smelts, etc",8,8,11424.3280812336,11424.3280812336,0.0,1.0,1279.145367019296,14613376.336418401,3.367749921586502,1203.6872774588871,13751318.364897184,862057.9715212174,1.0626891145013253,0.06268911450132533
Scorpionfishes,18,18,11338.588108537,11338.588108537,0.0,1.0,4650.315624236554,52728013.43791241,3.80171193066121,4416.8358685951225,50080682.65701235,2647330.780900061,1.0528613157897795,0.052861315789779456
Sharks & rays,53,53,31528.077980077996,31528.077980077996,0.0,1.0,8613.392846013952,271563721.32217383,3.9589994018327253,7075.334535033458,223071698.95567378,48492022.36650005,1.217383122079219,0.21738312207921912
Tuna & billfishes,16,16,3943.186333928101,3943.186333928101,0.0,1.0,25323.3042371504,99854507.19783503,4.370216563873295,24252.29495631148,95631318.03812084,4223189.159714192,1.0441611518731837,0.044161151873183764
