year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,735,810631.7520422569,810631.7520422569,0.0,True
1951,574,967547.4073470226,967547.4073470227,1.1641532182693481e-10,True
1952,576,1138415.9523665567,1138415.9523665567,0.0,True
1953,574,980868.6120648663,980868.6120648662,-1.1641532182693481e-10,True
1954,543,1461245.0409905016,1461245.0409905014,-2.3283064365386963e-10,True
1955,498,2266922.4535962064,2266922.4535962064,0.0,True
1956,655,2156260.426241516,2156260.426241516,0.0,True
1957,552,1031417.0006662769,1031417.0006662769,0.0,True
1958,596,895613.6992072234,895613.6992072234,0.0,True
1959,713,852779.4016878578,852779.4016878578,0.0,True
1960,768,1358621.8793156676,1358621.8793156676,0.0,True
1961,836,1479927.361576508,1479927.361576508,0.0,True
1962,875,1973484.6158651665,1973484.6158651668,2.3283064365386963e-10,True
1963,682,1867528.5877682343,1867528.5877682345,2.3283064365386963e-10,True
1964,667,952910.9763260763,952910.9763260763,0.0,True
1965,550,771617.3375670125,771617.3375670125,0.0,True
1966,619,1048215.4326600839,1048215.4326600839,0.0,True
1967,580,1190667.0299488571,1190667.029948857,-2.3283064365386963e-10,True
1968,627,2462050.7083056346,2462050.7083056346,0.0,True
1969,594,2421920.94654235,2421920.94654235,0.0,True
1970,593,2088321.5040980435,2088321.5040980435,0.0,True
1971,695,1385622.339574218,1385622.339574218,0.0,True
1972,677,1582942.3377119643,1582942.337711964,-2.3283064365386963e-10,True
1973,789,2796600.946520455,2796600.946520455,0.0,True
1974,894,3361477.4261022387,3361477.426102239,4.656612873077393e-10,True
1975,863,2877593.3747271947,2877593.374727195,4.656612873077393e-10,True
1976,1521,2941003.493260716,2941003.493260716,0.0,True
1977,475,3081282.4897731957,3081282.4897731957,0.0,True
1978,496,2407070.422492539,2407070.422492539,0.0,True
1979,491,1407342.3986732825,1407342.3986732825,0.0,True
1980,623,1268452.7468196945,1268452.7468196943,-2.3283064365386963e-10,True
1981,437,1623508.9230167894,1623508.9230167891,-2.3283064365386963e-10,True
1982,447,1001335.7341633708,1001335.7341633708,0.0,True
1983,399,693045.2460092662,693045.2460092664,1.1641532182693481e-10,True
1984,336,621226.1320116989,621226.1320116989,0.0,True
1985,445,1066917.8097561467,1066917.8097561467,0.0,True
1986,472,683324.2215303946,683324.2215303946,0.0,True
1987,475,771739.7185757709,771739.7185757709,0.0,True
1988,467,621198.0478141662,621198.0478141662,0.0,True
1989,501,620571.2724073816,620571.2724073817,1.1641532182693481e-10,True
1990,465,245988.68364596058,245988.6836459606,2.9103830456733704e-11,True
1991,369,611140.3296225976,611140.3296225976,0.0,True
1992,485,1475729.4508992888,1475729.4508992888,0.0,True
1993,530,907182.6907988797,907182.6907988797,0.0,True
1994,549,992448.7485374614,992448.7485374614,0.0,True
1995,538,769052.1302079838,769052.1302079838,0.0,True
1996,489,863671.8790484387,863671.8790484387,0.0,True
1997,498,495885.99822231615,495885.9982223161,-5.820766091346741e-11,True
1998,518,491414.5721098711,491414.5721098711,0.0,True
1999,699,411768.27766622,411768.27766622,0.0,True
2000,548,429913.5964516695,429913.5964516695,0.0,True
2001,734,629245.9188947491,629245.9188947493,1.1641532182693481e-10,True
2002,734,915243.5088359023,915243.5088359023,0.0,True
2003,755,587319.3102754907,587319.3102754907,0.0,True
2004,829,395402.2042608804,395402.2042608804,0.0,True
2005,861,399996.4945024198,399996.4945024198,0.0,True
2006,758,395750.3622740847,395750.3622740847,0.0,True
2007,897,377994.0703187791,377994.0703187791,0.0,True
2008,871,320390.3313386335,320390.3313386335,0.0,True
2009,851,432268.2790546551,432268.2790546551,0.0,True
2010,737,457758.0076812916,457758.00768129155,-5.820766091346741e-11,True
2011,971,321672.1185818286,321672.1185818286,0.0,True
2012,490,305821.8383311309,305821.8383311309,0.0,True
2013,506,347912.0222569603,347912.02225696034,5.820766091346741e-11,True
2014,503,287976.8639340684,287976.8639340684,0.0,True
2015,605,277951.4389128306,277951.4389128306,0.0,True
2016,694,297901.6353647831,297901.63536478305,-5.820766091346741e-11,True
2017,699,283748.225730537,283748.22573053703,5.820766091346741e-11,True
2018,872,236520.47254696023,236520.4725469602,-2.9103830456733704e-11,True
2019,891,257638.50382026169,257638.50382026169,0.0,True
