functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,2,2,532.5148929106001,532.5148929106001,0.0,1.0,10968.345272077186,5840807.207966669,4.104776650968852,10949.834439875447,5830949.914139074,9857.29382759519,1.0016905125190139,0.0016905125190139101
Jellyfish,1,1,1.6065636322999999,1.6065636322999999,0.0,1.0,1586.8423749532274,2549.3632497924154,3.4599999999999995,1586.8423749532255,2549.3632497924123,3.183231456205249e-12,1.0000000000000013,1.2486378535755745e-15
Large bathydemersals (>=90 cm),6,6,27982.702008064698,27982.702008064698,0.0,1.0,16906.274308004682,473083236.0274952,4.226712032330461,15777.897901875556,441508215.30185294,31575020.725642264,1.0715162699839116,0.07151626998391156
Large bathypelagics (>=90 cm),4,4,83.5254957609,83.5254957609,0.0,1.0,14209.109323067169,1186822.9005300114,4.120428431975148,11475.483406659368,958495.4406372054,228327.45989280601,1.2382144454865789,0.23821444548657894
Large benthopelagics (>=90 cm),8,8,35212.126357636196,35212.126357636196,0.0,1.0,6721.986052610374,236695422.25878465,3.741856119182279,3691.7905589769216,129995795.64862372,106699626.61016093,1.820792903937971,0.8207929039379711
Large demersals (>=90 cm),4,4,149987.45172010318,149987.45172010318,0.0,1.0,36505.808378741036,5475413171.70976,4.464619596941143,32179.109321344407,4826462605.731067,648950565.978693,1.1344567686504217,0.13445676865042158
Large flatfishes (>=90 cm),1,1,0.0549131218,0.0549131218,0.0,1.0,1325.7816069359942,72.80280686187598,3.4,1325.7816069359944,72.80280686187598,0.0,1.0,0.0
Large pelagics (>=90 cm),17,17,6890.230604880098,6890.230604880098,0.0,1.0,25503.501108361437,175725003.8684255,4.357105341799239,23318.185254206932,160667673.68880042,15057330.179625064,1.0937172352964406,0.0937172352964407
Large rays (>=90 cm),6,6,4094.785837428,4094.785837428,0.0,1.0,3511.7246602427613,14379760.403708713,3.6963053226477456,3220.8767188421743,13188800.372416502,1190960.0312922113,1.0903008611596718,0.09030086115967187
Large reef assoc. fish (>=90 cm),1,1,254.8355450736,254.8355450736,0.0,1.0,6295.1718073679995,1604233.538862584,3.92,6295.1718073679995,1604233.538862584,0.0,1.0,0.0
