functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,19.999999998,3.8,630.957344480193,12619.146888341946
Large benthopelagics (>=90 cm),0.0009670249999999999,4.251988314676455,1786.4395074568902,1.727531664698499
Large pelagics (>=90 cm),206759.89808296156,4.4250938739493755,2661.300245016343,550250167.4277397
Large reef assoc. fish (>=90 cm),157.362477942,4.306725770425528,2026.4027699156247,318879.7611824552
Large sharks (>=90 cm),9022.8547252762,4.297634777768753,1984.425402471293,17905182.11964623
"Lobsters, crabs",24.999999998,2.7140000000091202,51.760683196143745,1294.0170798000722
Medium benthopelagics (30 - 89 cm),0.000369755,3.7800000000000002,602.5595860743581,0.22279941974892428
Medium demersals (30 - 89 cm),4303.4598486962,3.282635817626683,191.70604944772018,824999.2865504322
Medium pelagics (30 - 89 cm),3633.3873353177005,4.012023371829606,1028.0716229562122,3735382.4146486153
Medium reef assoc. fish (30 - 89 cm),2752.081631735901,2.645237209953201,44.18116972893713,121590.18567961408
Other demersal invertebrates,150.000000003,2.1,12.589254117941675,1888.3881177290189
Small pelagics (<30 cm),0.000868698,3.0653515260769564,116.23890926420349,0.10097650799999504
Small reef assoc. fish (<30 cm),678.4431564244001,2.2903290561203837,19.51322517287029,13238.614078302178
