functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,13,13,602884.9982575688,602884.9982575688,0.0,1.0,772.883205477311,465959689.9874928,3.8263889332429195,670.4847945511256,404225224.1946817,61734465.792811096,1.152722942799529,0.15272294279952883
Jellyfish,4,4,662477.4617662738,662477.4617662738,0.0,1.0,270.5922000229172,179261233.84493405,3.41692609367911,261.17168661139397,173020356.031533,6240877.813401043,1.036070194031179,0.036070194031178865
Large bathypelagics (>=90 cm),1,1,1.1288504098999999,1.1288504098999999,0.0,1.0,1659.5869074375596,1873.4253607255623,4.22,1659.5869074375596,1873.4253607255623,0.0,1.0,0.0
Large benthopelagics (>=90 cm),9,9,505914.663333145,505914.663333145,0.0,1.0,2336.324227627372,1181980685.0571718,4.249511779920446,1776.2814479712117,898646830.7352669,283333854.3219049,1.315289438110056,0.315289438110056
Large demersals (>=90 cm),10,10,195320.55307734958,195320.55307734958,0.0,1.0,1995.2880898470628,389720773.2575767,4.225257794557841,1679.8008417819397,328099629.4766458,61621143.78093088,1.1878122931111603,0.18781229311116024
Large flatfishes (>=90 cm),1,1,1895.9535920133,1895.9535920133,0.0,1.0,1778.2794100389228,3371535.235066588,4.25,1778.2794100389228,3371535.235066588,0.0,1.0,0.0
Large pelagics (>=90 cm),32,32,694394.9461392455,694394.9461392455,0.0,1.0,2089.319056376348,1450812593.6201534,4.306858404048702,2027.0217282442215,1407553643.8072267,43258949.81292677,1.0307334288843994,0.030733428884399488
Large rays (>=90 cm),5,5,35435.5930330233,35435.5930330233,0.0,1.0,295.21213390404307,10461017.03543405,3.395473852948293,248.58438974737905,8808735.269450575,1652281.7659834754,1.1875730982305401,0.18757309823054005
Large reef assoc. fish (>=90 cm),13,13,12393.1230638863,12393.1230638863,0.0,1.0,1032.454611390753,12795337.056842508,3.9186234203125165,829.1315101734235,10275528.841725133,2519808.2151173744,1.2452241878671355,0.2452241878671356
Large sharks (>=90 cm),11,11,68461.07042369571,68461.07042369571,0.0,1.0,1254.8159028437815,85906039.89336143,4.082968499508081,1210.5103289493397,82872832.8788118,3033207.014549628,1.0366007400638182,0.03660074006381808
"Lobsters, crabs",16,16,426320.04682124255,426320.04682124255,0.0,1.0,325.4894317921662,138762669.80145594,3.3047755232236367,201.73233863435237,86002540.05195586,52760129.74950008,1.6134717616203733,0.6134717616203734
Medium benthopelagics (30 - 89 cm),14,14,650039.0056034821,650039.0056034821,0.0,1.0,378.8504046985984,246267540.34275368,3.4441274597257885,278.05291968169865,180745243.4150363,65522296.92771739,1.3625118741147826,0.3625118741147827
Medium demersals (30 - 89 cm),34,34,2469255.185394914,2469255.185394914,0.0,1.0,733.1890143763441,1810430775.6233735,3.6499906053262188,446.67392958001636,1102951916.796178,707478858.8271954,1.641441252382297,0.6414412523822969
Medium pelagics (30 - 89 cm),29,29,1165278.9156978827,1165278.9156978827,0.0,1.0,982.1594928210103,1144489748.8368492,3.8072305892193548,641.5501180403032,747584825.9158531,396904922.92099607,1.5309162374112593,0.5309162374112594
Medium reef assoc. fish (30 - 89 cm),43,43,919564.9307827374,919564.9307827374,0.0,1.0,460.29565404995236,423271741.2560393,3.4888829450313863,308.2357053585208,283442745.06277645,139828996.19326288,1.4933236028401213,0.4933236028401213
Other demersal invertebrates,22,22,80172.05014399331,80172.05014399331,0.0,1.0,23.17997296410625,1858385.9548147356,2.239859571640032,17.37239004732812,1392780.1259954006,465605.828819335,1.3342995926845043,0.33429959268450427
Shrimps,24,24,820105.5835610179,820105.5835610179,0.0,1.0,96.04462177721298,78766730.59049849,2.7642762405178316,58.1133940283609,47659118.92234029,31107611.668158203,1.6527105907863617,0.6527105907863617
Small benthopelagics (<30 cm),7,7,427368.77505466173,427368.77505466173,0.0,1.0,176.32808776621877,75357118.8763798,3.2424922447950957,174.780205160475,74695602.18323466,661516.693145141,1.0088561665454197,0.008856166545419692
Small demersals (<30 cm),8,8,388935.9739145697,388935.9739145697,0.0,1.0,517.0281707554637,201090855.13404474,3.707036632250237,509.3738343542429,198113808.35116616,2977046.7828785777,1.0150269524757285,0.0150269524757286
Small pelagics (<30 cm),25,25,937228.2327379715,937228.2327379715,0.0,1.0,151.90991055977648,142374257.0093226,3.1039808887831786,127.05181945673523,119076552.21557978,23297704.793742836,1.1956531689930354,0.19565316899303542
Small reef assoc. fish (<30 cm),13,13,30183.3203171397,30183.3203171397,0.0,1.0,559.3180214736623,16882075.00128837,3.5760197599081054,376.72093897095004,11370688.771133821,5511386.230154548,1.4847011769547345,0.4847011769547346
Small to medium flatfishes (<90 cm),6,6,8034.576212751899,8034.576212751899,0.0,1.0,1389.9969278629505,11168036.25240588,3.981648454059987,958.6243450506023,7702140.359708438,3465895.8926974423,1.4499912661717116,0.44999126617171165
