commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.18474450209999999,0.18474450209999999,0.0,1.0,128.82495516931337,23.79970220080962,3.11,128.82495516931337,23.79970220080962,0.0,1.0,0.0
Crustaceans,7,7,13.650335744,13.650335744,0.0,1.0,145.12819113873178,1981.0485349630944,3.0764897717847672,119.2586178527368,1627.9201740552496,353.1283609078448,1.2169199488622222,0.21691994886222232
Flatfishes,2,2,1.077885798,1.077885798,0.0,1.0,354.89556611076415,382.5368904839628,3.539651668831061,346.45885744507626,373.44308203135427,9.093808452608528,1.0243512569657,0.024351256965700094
Herring-likes,1,1,0.4673147882,0.4673147882,0.0,1.0,144.5439770745928,67.54753803219899,3.16,144.5439770745928,67.54753803219899,0.0,1.0,0.0
Molluscs,2,2,9.9832795396,9.9832795396,0.0,1.0,109.89022349610913,1097.0648198307774,2.7687499631922057,58.71512140296415,586.1694701673421,510.89534966343535,1.8715830074152153,0.8715830074152153
Other fishes & inverts,15,15,719.0743559684001,719.0743559684001,0.0,1.0,347.4292464191512,249827.4616134377,3.4599383005216233,288.362180277965,207353.8490690214,42473.612544416304,1.2048363834822193,0.20483638348221936
Perch-likes,46,46,758.8191626294,758.8191626294,0.0,1.0,575.6654867066858,436826.00257741334,3.385985719270885,243.21240332118285,184554.23222926387,252271.77034814947,2.3669248724394625,1.3669248724394625
Scorpionfishes,2,2,20.1434932779,20.1434932779,0.0,1.0,695.9331991261172,14018.525718464383,3.8392390105814562,690.6197764816461,13911.494825142838,107.03089332154559,1.0076937018391514,0.007693701839151325
Sharks & rays,7,7,32.3608653682,32.3608653682,0.0,1.0,774.116025779808,25051.06448962641,3.7318388068936335,539.3104144542236,17452.551713821274,7598.512775805135,1.4353811924125464,0.4353811924125463
Tuna & billfishes,7,7,680.4472126390999,680.4472126390999,0.0,1.0,2096.3456503511106,1426452.5545095142,4.3172602012408055,2076.157044282365,1412715.2737829676,13737.280726546654,1.0097240264768717,0.009724026476871718
