commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,22751.8814889103,22751.8814889103,0.0,1.0,964.1200910963266,21935546.05370103,3.2925401186975694,960.8674036696634,21861541.294849116,74004.75885191187,1.0033851574257187,0.0033851574257185804
Perch-likes,6,6,2405.5874379947004,2405.5874379947004,0.0,1.0,34588.80908033483,83206404.6188505,4.485830956832564,34290.248674722694,82488191.45762734,718213.1612231582,1.008706860321845,0.008706860321844867
Sharks & rays,10,10,7718.8080732855,7718.8080732855,0.0,1.0,24082.505523025084,185888238.05606866,4.352214970212532,22979.058362174514,177370941.20245132,8517296.85361734,1.0480196857268502,0.04801968572685022
Tuna & billfishes,16,16,216583.2469461423,216583.2469461423,0.0,1.0,26982.78275333903,5844018700.360537,4.390811671107426,25795.722347532595,5586921303.349773,257097397.01076317,1.0460177230090237,0.04601772300902363
