system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,common_vgpm_tC_yr,own_vgpm_tC_yr,scaled_vgpm_tC_yr,common_eppley_tC_yr,own_eppley_tC_yr,scaled_eppley_tC_yr,common_cbpm_tC_yr,own_cbpm_tC_yr,scaled_cbpm_tC_yr,common_cafe_tC_yr,own_cafe_tC_yr,scaled_cafe_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d,rate_vgpm_mgC_m2_d,rate_eppley_mgC_m2_d,rate_cbpm_mgC_m2_d,rate_cafe_mgC_m2_d
LME,lme,48,Yellow Sea,433875.0628037013,362785.70660695917,83.61524727017897,common mask,5,247088052.27865514,196768422.10091668,249737308.511507,247088052.27865514,229308979.33004147,276981885.1637604,287950213.0865661,224456018.77932107,274732095.46258944,281856203.90836746,186844378.3690276,224848625.9450864,234626130.7454172,78241778.09978504,78781585.73612018,98250564.55237265,247088052.27865514,98250564.55237265,287950213.0865661,229954232.9142757,76.77410817106545,33.48675865054649,VGPM,CAFE,1560.2500026441976,1818.2761836781974,1779.795254516656,1481.558568858243,620.4081589090898
LME,lme,49,Kuroshio Current,1316915.2227048383,1259959.0581051914,95.67503180025032,common mask,5,214993462.72854298,190822977.51934874,216604030.30264744,214993462.72854295,213367510.86966485,228215805.82989064,240393586.72614762,199217815.05346674,214014678.14441785,224451627.64120698,225581802.51070637,233754408.7527492,254154994.75373983,194759724.68336868,196457590.6213803,219428855.75972867,224451627.64120698,214993462.72854295,254154994.75373983,230684505.52187318,17.44764893743512,7.046344586484617,CbPM2,Antoine-Morel,447.27494633090015,500.11766514496634,466.95182464157705,528.7470614013101,456.5023905275866
LME,lme,50,Sea of Japan / East Sea,982336.9056153751,926811.369801112,94.34760767951808,common mask,5,208138154.94746846,184357067.0655973,203674125.90385118,208138154.9474685,218451768.02281046,236034966.5138394,246630892.2407723,169806415.6085845,184423511.65920988,191710546.3086918,226352711.90900716,236245147.51336226,255551016.15569296,137932082.8055422,139416735.161098,155724592.9335157,208138154.9474685,155724592.9335157,255551016.15569296,211551040.51722822,47.96161628672659,19.329406782862183,CbPM2,CAFE,580.4948558323798,687.8506455063568,534.6784493650301,712.7287657496429,434.31405043113017
LME,lme,51,Oyashio Current,531517.576952381,515017.1989913622,96.8956101027498,common mask,5,86344141.08069547,81466210.86182061,85736253.07330392,86344141.08069547,93119067.68292318,96994190.31345502,98694732.85009815,64210949.61183716,67059983.05796068,68055691.23147006,111751462.5812698,114794094.41564706,118442774.60575122,92381412.49514237,93132982.80457513,97912909.28264777,97912909.28264777,68055691.23147006,118442774.60575122,93890049.81013253,51.46112371028362,19.685607245516668,CbPM2,Eppley-VGPM,445.06390924723064,508.7254685100626,350.7954518615564,610.5174436660186,504.69553145914125
LME,lme,52,Sea of Okhotsk,1551520.0632563985,1486158.6246670077,95.78726436497331,common mask,5,298758594.0781361,248308395.30655995,266566206.0277017,298758594.078136,305462583.82713455,333440909.2462017,367525117.20355254,218223543.00965744,239059179.76918626,262561234.8862557,302361911.0423948,313379940.5175347,363794463.470635,231129490.11388764,234982607.37268084,278089355.09880954,298758594.078136,262561234.8862557,367525117.20355254,314145752.94747776,35.13334324027681,15.523082780538385,VGPM,Eppley-VGPM,527.5579191586755,648.9881459937021,463.6394114644226,642.4004328384957,491.05948556491245
LME,lme,53,West Bering Sea,742183.8651304723,719024.0949586442,96.87951042054023,common mask,5,111122392.20907797,96457828.7345379,102015767.48926675,111122392.20907797,119249476.71400782,124333061.83456443,137379073.2798913,83954325.43154763,87620658.12850009,96717970.95835486,133492152.30559103,135718832.9622085,153787074.6205629,102107072.32467912,102984825.21303378,117630494.97423503,117630494.97423503,96717970.95835486,153787074.6205629,123327401.20842442,48.51556875171534,18.19775310043641,CbPM2,Eppley-VGPM,410.20146686742845,507.1263879045226,357.0284329814619,567.6955142930416,434.2257273942218
LME,lme,54,Northern Bering - Chukchi Seas,1314406.4989273907,1023491.0820533414,77.8671653623557,common mask,5,118149964.25406094,61617255.168011524,69016940.43050127,118149964.25406094,91299668.54377027,102911748.61178309,175065451.15391877,66981863.79743675,75642990.86889823,128436503.56963676,73098236.38422112,78053947.23139316,140164536.5779661,59731900.86923829,61138519.594782405,114534831.73316376,128436503.56963676,114534831.73316376,175065451.15391877,135270257.45774925,47.1288284392887,18.022558126463704,VGPM,CAFE,246.26972893625975,364.90337914171437,267.7108124349538,292.15652029573715,238.73440963581905
LME,lme,55,Beaufort Sea,1048196.3249768224,403888.1981325411,38.531731938811355,common mask,5,48455611.286503725,13541242.799643485,20499324.35956952,48455611.286503725,21090734.042525895,30972707.372189194,75470503.3823463,16006493.832964243,23279535.89585525,57277197.86919076,16983461.599085733,21503059.345281933,60773152.488354154,12142783.901046945,13746685.006383633,43451404.37631302,57277197.86919076,43451404.37631302,75470503.3823463,57085573.880541585,55.901999743699506,21.66815717097002,VGPM,CAFE,126.65098727379545,197.26123579183428,149.7084334674372,158.8459944686489,113.571227698571
LME,lme,56,East Siberian Sea,623695.3443401863,229489.4801147473,36.79512476680847,common mask,5,37094255.409345575,8535807.7731571,8909951.76848335,37094255.409345575,9326059.158312708,9950077.924346618,40528468.9597884,9457508.934854617,10027562.246618595,41099713.26543933,10328453.364512414,10904804.799678026,44884596.42818702,7969284.359962846,8415267.349791951,34632301.63263474,40528468.9597884,34632301.63263474,44884596.42818702,39647867.13907901,25.296526265831613,9.928603213179343,CbPM2,CAFE,162.94509480332758,178.0306719736081,180.5399946844422,197.16596921790222,152.13039352086193
LME,lme,57,Laptev Sea,846548.3079691544,557211.5169454097,65.82158533659401,common mask,5,76461343.74457353,32825893.690147717,34013752.73315877,76461343.74457353,48529362.083234034,51657508.8428188,113039427.6840276,40418697.463066906,43355774.58303535,94147259.16080835,27562183.315448582,29550402.389370374,64200584.84092349,35798840.91509512,37999279.848144904,83386228.7712196,83386228.7712196,64200584.84092349,113039427.6840276,86246968.84031051,58.56943474095644,21.459708341090227,VGPM,CbPM2,247.455616619589,365.8350731229684,304.69341666958985,207.77551807381678,269.86696345666405
LME,lme,58,Kara Sea,935692.5887985581,536150.888803664,57.299896912947546,common mask,5,84025517.66132331,25891273.358941145,34157182.85901423,84025517.66132331,49384344.284973174,68051691.24664512,160268096.33435446,36426935.508158326,51029888.76422941,118217133.25782202,24810126.334872402,28355463.073341887,80516847.4964392,27126522.790124673,28837563.118838858,88034299.7500655,88034299.7500655,80516847.4964392,160268096.33435446,106212378.9000009,90.59110944749227,31.75099531185116,VGPM,CbPM2,246.02834355869422,469.2680909789408,346.14205642754405,235.75488934161191,257.76613517762024
LME,lme,59,Iceland Shelf and Sea,474510.4956170873,457253.21258590557,96.36313986927958,common mask,5,55002576.61213749,50268222.342227936,53353247.128443286,55002576.61213749,79329136.13996467,83337119.60085678,86800501.08809368,55458166.66217677,58258358.98955193,60681319.49919025,53742808.81689438,55638079.866838284,58804406.07543631,55177546.14271349,56338586.36262352,60374269.619533956,60374269.619533956,55002576.61213749,86800501.08809368,64332614.57887833,52.668006878327596,19.836651815349743,VGPM,Antoine-Morel,317.57356709721313,501.1682443670923,350.3614607987476,339.52454864247875,348.5886179327335
LME,lme,60,Faroe Plateau,103109.96888239251,100431.608893347,97.40242382179318,common mask,5,10492486.193808597,10177031.583963808,10461467.615886118,10492486.193808597,16511221.61183482,16883646.86852138,17023015.343499113,10687191.102386715,10923983.904059963,11018458.984551135,12508105.395085903,12856865.818709351,12895815.649765834,13361993.70596827,13518471.38085745,13776171.698488858,12895815.649765834,10492486.193808597,17023015.343499113,13041189.574022707,50.64068320338543,19.923406818024247,VGPM,Antoine-Morel,278.794939314473,452.31706213162863,292.77051665310785,342.6535975437932,366.0454616497182
LME,lme,61,Antarctic,1446974.1027210127,1014215.2756990058,70.09215118582907,common mask,5,91480771.47288294,46777142.07282803,49406895.30859179,91480771.47288294,43525014.646040715,44589604.53294892,85120675.22186717,46652505.211265616,47786117.96906275,91237022.58732818,46206724.57227272,48216212.80542918,90365221.64020632,67433222.05582608,69580901.5213954,131877299.5358466,91237022.58732818,85120675.22186717,131877299.5358466,98016198.09162626,51.24742455205176,19.49215060266034,CAFE,VGPM,173.21128978005072,161.16897250367904,172.74977138476802,171.09908825156762,249.69878125792994
LME,lme,62,Black Sea,457165.3113680855,0.0,0.0,own coverage,3,175188547.5654991,0.0,174651296.23021346,175188547.5654991,0.0,0.0,,0.0,0.0,,0.0,57930656.20880906,58108858.85072436,0.0,51241955.03899136,51399582.31895759,58108858.85072436,51399582.31895759,175188547.5654991,94898996.24506034,213.02942046159006,73.35553565051359,Antoine-Morel,CAFE,1049.8797951900494,,,348.23804225054556,308.030311956925
LME,lme,63,Hudson Bay Complex,1220064.8358114741,1073384.647980626,87.97767270021431,common mask,5,125280423.30501044,74869793.17844023,93542571.61206873,125280423.30501042,92399422.74470179,113292418.79537709,154612939.38672546,67344371.38399743,83246917.778474,112688054.76848249,118183407.35756636,135082035.44614342,197757555.78884122,66626876.55222333,68729948.5353996,111487463.01541618,125280423.30501042,111487463.01541618,197757555.78884122,140365287.25289515,68.86159105911545,25.992303642103487,CbPM2,CAFE,281.32442340557736,347.19228173514995,253.04753285561083,444.07600875472974,250.35153475976657
LME,lme,65,Aleutian Islands,215780.69071785975,199256.83172596942,92.34229024992055,common mask,5,27217424.144703284,24787055.550307516,27028451.188744877,27217424.144703284,29383512.088389255,31245044.634460323,32264562.83795211,19691253.852785096,20941918.85222464,21621979.54349707,32501769.751302004,34783966.57610811,35688565.38765853,32829763.48378919,33152671.410016764,36048718.876474075,32264562.83795211,21621979.54349707,36048718.876474075,30568250.158057015,44.71388441069203,20.059278533374112,CAFE,Eppley-VGPM,345.57441205642755,409.6569636312479,274.53012557377554,453.13086702870703,457.7036667722025
LME,lme,66,Canadian High Arctic - North Greenland,99139.70889866387,2230.838449764326,2.2501966916652822,own coverage,5,4877025.97143761,130198.97378545547,153943.07750447476,4877025.97143761,161423.8162798701,185303.9234807808,5870559.833382479,154075.47054994493,175858.6403568427,5571326.5593062965,123031.86896014227,142650.54217529207,4519270.436232073,136037.13915985482,140698.42125554744,4457425.859786572,4877025.97143761,4457425.859786572,5870559.833382479,5059121.732029006,28.97532188411445,12.530251851654311,VGPM,CAFE,134.7766211811028,162.23293117948288,153.96361913129243,124.89004634508113,123.18097136772478
