functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,3,3,382.3926802322,382.3926802322,0.0,1.0,6513.0633420792765,2490547.7478997847,3.8241421414785197,4723.8232360165175,1806355.4281635005,684192.3197362842,1.3787694874822582,0.37876948748225825
Large bathydemersals (>=90 cm),1,1,6248.8065830297,6248.8065830297,0.0,1.0,4953.648510535111,30954391.42264707,3.84,4953.648510535111,30954391.42264707,0.0,1.0,0.0
Large benthopelagics (>=90 cm),6,6,22186.835590994,22186.835590994,0.0,1.0,5359.490780758609,118910140.80413932,3.7887656940132195,4248.814972064263,94267759.24174358,24642381.562395737,1.2614083729220924,0.2614083729220925
Large demersals (>=90 cm),4,4,109639.96943592218,109639.96943592218,0.0,1.0,13059.494848533674,1431842616.041815,4.163263706123264,13046.708701965983,1430440743.3229303,1401872.7188847065,1.000980028515986,0.000980028515986017
Large flatfishes (>=90 cm),2,2,6797.1484749281,6797.1484749281,0.0,1.0,12257.587882620637,83316644.78265202,4.141906514390701,12238.117505278586,83184301.73699522,132343.04565680027,1.0015909617907863,0.0015909617907863291
Large rays (>=90 cm),1,1,13066.0632057037,13066.0632057037,0.0,1.0,4665.56868948727,60960615.38739285,3.82,4665.56868948727,60960615.38739285,0.0,1.0,0.0
Large reef assoc. fish (>=90 cm),2,2,12074.693525209099,12074.693525209099,0.0,1.0,4289.066411822228,51789162.43202168,3.7918617525074634,4288.405889287472,51781186.824848,7975.607173673809,1.0001540251906673,0.00015402519066725194
Large sharks (>=90 cm),3,3,105.86179242360002,105.86179242360002,0.0,1.0,9280.742259846902,982476.0106488453,4.0494093091210015,9276.261440641978,982001.663096286,474.3475525593385,1.0004830414961454,0.0004830414961454382
"Lobsters, crabs",7,7,7562.4913625619,7562.4913625619,0.0,1.0,1217.4368920523686,9206855.980610242,3.2304063365326283,797.6742016608896,6032404.260198937,3174451.7204113053,1.5262332535231347,0.5262332535231348
Medium benthopelagics (30 - 89 cm),1,1,796581.615275561,796581.615275561,0.0,1.0,2206.2112196552644,1757427296.992056,3.57,2206.2112196552644,1757427296.992056,0.0,1.0,0.0
Medium demersals (30 - 89 cm),10,10,149630.063438264,149630.063438264,0.0,1.0,16809.47183011328,2515202336.303562,3.9132830331596735,6169.764850567489,923182305.9895848,1592020030.3139772,2.724491489909403,1.7244914899094028
Medium pelagics (30 - 89 cm),6,6,63790.524122938,63790.524122938,0.0,1.0,1809.4051914359325,115422905.5124631,3.4825319053612556,1697.6512363078116,108294062.14202897,7128843.37043412,1.065828571109324,0.06582857110932414
Medium reef assoc. fish (30 - 89 cm),1,1,7.1073953668,7.1073953668,0.0,1.0,24973.6134538561,177497.34455419096,4.38,24973.6134538561,177497.34455419096,0.0,1.0,0.0
Other demersal invertebrates,8,8,117.55580705100002,117.55580705100002,0.0,1.0,23.75365381666447,2792.379944828059,2.0512731435360996,23.32050192011403,2741.4604240534004,50.919520774658395,1.018573866807594,0.018573866807594135
Shrimps,2,2,84.0972554467,84.0972554467,0.0,1.0,162.83621261476185,13694.07856823678,2.7,162.83621261476185,13694.07856823678,0.0,1.0,0.0
Small pelagics (<30 cm),2,2,16.125351453599997,16.125351453599997,0.0,1.0,1539.379740753736,24823.039340205643,3.44467223045208,1515.6254924276539,24439.99373743148,383.04560277416385,1.0156729010199175,0.015672901019917366
Small to medium flatfishes (<90 cm),13,13,112018.74900535209,112018.74900535209,0.0,1.0,3751.9825004021664,420292385.9850236,3.6174621085864986,2543.2948730497196,284896710.03075534,135395675.95426828,1.475244785872227,0.475244785872227
Small to medium rays (<90 cm),1,1,689.6711486076999,689.6711486076999,0.0,1.0,4394.242173224468,3030582.0468681147,3.7999999999999994,4394.242173224463,3030582.046868111,3.725290298461914e-09,1.0000000000000013,1.2292326163258752e-15
