unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
EEZ_942,Kiribati (Line Islands),EEZ,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,58332.4072571226,58136.3474392777,196.0598178449,58136.3474392777,196.0598178449,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,2691.534803926914,157003704.32938436
EEZ_942,Kiribati (Line Islands),EEZ,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,15723.1564148987,15648.9005741113,74.2558407874,15648.9005741113,74.2558407874,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,2570.3957827688646,40414734.94067084
EEZ_942,Kiribati (Line Islands),EEZ,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,9738.1717853748,9648.5120959274,89.6596894474,9648.5120959274,89.6596894474,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,3090.295432513592,30093827.789376475
EEZ_942,Kiribati (Line Islands),EEZ,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,8602.0067713644,4819.2404653392005,3782.7663060252,4819.2404653392005,3782.7663060252,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,2238.7211385683377,19257494.39316146
EEZ_942,Kiribati (Line Islands),EEZ,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,5135.0529096797,5134.9767487064,0.07616097329999999,5134.9767487064,0.07616097329999999,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,1995.2623149688789,10245777.556055196
EEZ_942,Kiribati (Line Islands),EEZ,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,3272.1358472634,608.0630940607,2664.0727532027,540.5434050103,2731.5924422531,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,623492.6320799794
EEZ_942,Kiribati (Line Islands),EEZ,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,1580.2004707808,1068.578458861,511.6220119198,1068.578458861,511.6220119198,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,3388.4415613920273,5354416.95052491
EEZ_942,Kiribati (Line Islands),EEZ,2019,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,1380.5308188607,1380.5308188607,0.0,1380.5308188607,0.0,chondrichthyes,4.0,exact_sea_around_us,Sea Around Us exploited organisms,high,Chondrichthyes,1000.0,1380530.8188607001
EEZ_942,Kiribati (Line Islands),EEZ,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,1262.3046173246,816.5289474247,445.7756698999,816.5289474247,445.7756698999,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,223.872113856834,282594.80301170016
EEZ_942,Kiribati (Line Islands),EEZ,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,1050.4347422808,2.4554993578,1047.9792429230001,2.4554993578,1047.9792429230001,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,1819.7008586099826,1911477.0024421276
EEZ_942,Kiribati (Line Islands),EEZ,2019,Coryphaena hippurus,Common dolphinfish,Large pelagics (>=90 cm),Perch-likes,790.58073812,0.0,790.58073812,0.0,790.58073812,coryphaena hippurus,4.37,exact_2020_supplement,2020 supplement MeanTL,high,Coryphaena hippurus,2344.228815319923,1853302.1471377977
EEZ_942,Kiribati (Line Islands),EEZ,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,740.608739891,240.5934195529,500.01532033809997,217.0469915651,523.5617483259,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,1122.018454301963,830976.6735750244
EEZ_942,Kiribati (Line Islands),EEZ,2019,Thunnus orientalis,Pacific bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,602.0252782252,599.7749448711,2.2503333541,599.7749448711,2.2503333541,thunnus orientalis,4.05,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus orientalis,1122.018454301963,675483.4721249482
EEZ_942,Kiribati (Line Islands),EEZ,2019,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,567.7503214512,178.60651081889998,389.1438106323,178.60651081889998,389.1438106323,isurus,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Isurus,3162.2776601683795,1795384.158078546
EEZ_942,Kiribati (Line Islands),EEZ,2019,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,291.2607193894,52.3396605441,238.9210588453,27.7329626707,263.5277567187,carangidae,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Carangidae,1122.018454301963,326799.90216817235
EEZ_942,Kiribati (Line Islands),EEZ,2019,Istiophoridae,Billfishes,Large pelagics (>=90 cm),Tuna & billfishes,236.0063259591,5.6753514501,230.330974509,5.6753514501,230.330974509,istiophoridae,4.48,exact_sea_around_us,Sea Around Us exploited organisms,high,Istiophoridae,3019.951720402019,712727.7101059437
EEZ_942,Kiribati (Line Islands),EEZ,2019,Carcharhinus longimanus,Oceanic whitetip shark,Large sharks (>=90 cm),Sharks & rays,183.6813199389,37.966502885,145.71481705390002,37.966502885,145.71481705390002,carcharhinus longimanus,4.16,exact_2020_supplement,2020 supplement MeanTL,high,Carcharhinus longimanus,1445.439770745928,265500.2849827931
EEZ_942,Kiribati (Line Islands),EEZ,2019,Kajikia audax,Striped marlin,Large pelagics (>=90 cm),Tuna & billfishes,129.3217814825,129.3217814825,0.0,129.3217814825,0.0,kajikia audax,4.58,exact_2020_supplement,2020 supplement MeanTL,high,Kajikia audax,3801.8939632056126,491667.7003293121
EEZ_942,Kiribati (Line Islands),EEZ,2019,Carcharhinus falciformis,Silky shark,Large sharks (>=90 cm),Sharks & rays,116.1338214866,1.8300986895000002,114.3037227971,1.8300986895000002,114.3037227971,carcharhinus falciformis,4.51,exact_2020_supplement,2020 supplement MeanTL,high,Carcharhinus falciformis,3235.936569296281,375801.67988061515
EEZ_942,Kiribati (Line Islands),EEZ,2019,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,115.79267918229999,115.79267918229999,0.0,115.79267918229999,0.0,isurus oxyrinchus,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Isurus oxyrinchus,3162.2776601683795,366168.60258923145
EEZ_942,Kiribati (Line Islands),EEZ,2019,Mollusca,"Clams, seasnails, squids, octopuses",Other demersal invertebrates,Molluscs,104.32862282319999,104.32862282319999,0.0,7.479200586099999,96.84942223709999,mollusca,2.1,exact_sea_around_us,Sea Around Us exploited organisms,high,Mollusca,12.589254117941675,1313.4195444961542
EEZ_942,Kiribati (Line Islands),EEZ,2019,Alopias,Thresher sharks,Large sharks (>=90 cm),Sharks & rays,84.9848397042,45.166280103599995,39.8185596006,45.166280103599995,39.8185596006,alopias,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Alopias,3162.2776601683795,268745.66004958237
EEZ_942,Kiribati (Line Islands),EEZ,2019,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,69.96059424629999,69.96059424629999,0.0,69.96059424629999,0.0,istiompax indica,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Istiompax indica,3162.2776601683795,221234.82427717894
