functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large pelagics (>=90 cm),62.081032924,4.3984196106791575,2502.76233605728,155374.07098571915
Large reef assoc. fish (>=90 cm),30.357141772,3.8294117564633017,675.167853880684,20496.166260152902
Large sharks (>=90 cm),18.861029626,4.05,1122.018454301963,21162.423307508052
"Lobsters, crabs",17.857142672000002,3.2,158.48931924611142,2830.1663857659673
Medium bathydemersals (30 - 89 cm),12.5,4.18,1513.5612484362073,18919.51560545259
Medium benthopelagics (30 - 89 cm),12.5,3.87,741.3102413009177,9266.378016261471
Medium demersals (30 - 89 cm),159.363560588,3.352095965667229,224.9551632352904,35849.65578583063
Medium pelagics (30 - 89 cm),31.681542792000002,3.786538196023784,611.6995993209508,19379.58703173596
Medium reef assoc. fish (30 - 89 cm),135.210617544,3.717886893029632,522.2601546740659,70615.11803210541
Other demersal invertebrates,45.623849795,2.1780841602797056,15.068990541439415,687.5053610249075
