commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,178334.13182762708,178334.13182762708,0.0,1.0,172.53881083572432,30769559.036960073,3.2288408625927505,169.37170623503474,30204756.18758881,564802.8493712619,1.0186991361844973,0.018699136184497343
Crustaceans,36,36,180985.92546550703,180985.92546550703,0.0,1.0,130.05854440981764,23538766.02470759,2.8892897354525533,77.49786450455403,14026022.728957178,9512743.295750411,1.6782210095889154,0.6782210095889154
Flatfishes,5,5,3873.4020140164002,3873.4020140164002,0.0,1.0,1439.6034943649333,5576163.07445818,3.9970718562282848,993.2803781104773,3847374.217056094,1728788.8574020858,1.4493425281424555,0.4493425281424555
Herring-likes,13,13,145650.54575638758,145650.54575638758,0.0,1.0,169.72941943373792,24721182.571438745,2.915875490557777,82.39018737678225,12000175.75639937,12721006.815039374,2.0600683751032234,1.0600683751032232
Molluscs,5,5,51978.5152997877,51978.5152997877,0.0,1.0,11.179036220245562,581069.7052109148,2.0455357476145615,11.105439425806791,577244.2531051638,3825.4521057510283,1.0066270943108966,0.0066270943108966696
Other fishes & inverts,35,35,659450.0903866689,659450.0903866689,0.0,1.0,1157.0502667059627,763016902.9611665,3.907174996362343,807.5603663148926,532545756.5590474,230471146.4021191,1.4327724774135253,0.4327724774135253
Perch-likes,91,91,1284066.5360903968,1284066.5360903968,0.0,1.0,663.6529942965583,852174601.5524014,3.6450477827589705,441.6190333149076,567068222.380263,285106379.17213845,1.5027726257969587,0.5027726257969586
Scorpionfishes,3,3,41732.16241524059,41732.16241524059,0.0,1.0,794.6360883302515,33161882.299209524,3.9001500556995605,794.602735271513,33160490.403945204,1391.8952643200755,1.0000419745078364,4.1974507836424444e-05
Sharks & rays,9,9,10239.425192844801,10239.425192844801,0.0,1.0,955.0864840158623,9779536.605777584,3.9308456149631184,852.7969038891781,8732150.102062898,1047386.5037146863,1.1199460031576014,0.11994600315760146
Tuna & billfishes,14,14,59514.3224133451,59514.3224133451,0.0,1.0,2109.983461370835,125574236.00684977,4.301396934524649,2001.6905299717675,119129255.5724794,6444980.434370369,1.0541007362414783,0.05410073624147831
