functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,19818.1439519474,3.8399361568910306,691.7292763416932,13708790.37431608
Jellyfish,121.2694235633,2.5000000000000004,31.622776601683825,3834.875889957208
Large bathydemersals (>=90 cm),4502.962833653999,4.274854369723561,1883.0175586703406,8479158.081810432
Large benthopelagics (>=90 cm),10356.634014197301,3.934969867720067,860.934016669073,8916378.521014428
Large demersals (>=90 cm),149.4328308591,3.971277719000706,936.0040308353812,139869.73202325933
Large pelagics (>=90 cm),38370.0892003148,4.44307897748707,2773.824485385631,106431892.93026394
Large rays (>=90 cm),178.80871565319998,3.712016098606308,515.2477436428467,92130.78728398665
Large reef assoc. fish (>=90 cm),742.6201086419001,3.6384527242710596,434.96340950752386,323012.5744237286
Large sharks (>=90 cm),16289.661612253502,4.147751957906746,1405.2447062037588,22890960.74646982
"Lobsters, crabs",15246.246196298402,3.130458842791019,135.03888481731707,2058836.0839983984
Medium bathydemersals (30 - 89 cm),55314.8306331595,4.269988669205869,1862.0385552241335,102998347.31463596
Medium bathypelagics (30 - 89 cm),724.5815098216,4.057737407749213,1142.1875125588049,827607.9523492366
Medium benthopelagics (30 - 89 cm),6399.175368581399,3.356005033130946,226.98911579818878,1452543.1587518405
Medium demersals (30 - 89 cm),162985.0461587807,3.3827796396216523,241.42355440684932,39348429.15881724
Medium pelagics (30 - 89 cm),92791.03856427158,3.7712248643220487,590.5067472598282,54793734.35744929
Medium reef assoc. fish (30 - 89 cm),61575.392730441105,3.1266511083899973,133.8600886830258,8242487.531588988
Other demersal invertebrates,19742.939315847005,2.367787566817732,23.32316940929919,460467.9183010131
Shrimps,28333.4714466097,2.892619341706437,78.09430094477658,2212682.645961772
Small benthopelagics (<30 cm),5675.778559156401,3.0217701199849887,105.14051984991991,596754.3082627334
Small demersals (<30 cm),1845.6492660008998,3.6285973504953364,425.2040089177775,784777.4669597362
Small pelagics (<30 cm),252130.9009103907,3.071579378072011,117.9178027536069,29730721.84164066
Small reef assoc. fish (<30 cm),184.25530687879998,3.401703833071221,252.17604725356736,46464.77497418882
Small to medium flatfishes (<90 cm),195.7302660675,3.592647457243451,391.424005875744,76613.52481526605
Small to medium rays (<90 cm),540.7670529244,3.649925603337135,446.60707972959574,241510.39432054604
