year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1949,63125.9468351676,63125.9468351676,0.0,True
1951,1949,62805.9903351056,62805.9903351056,0.0,True
1952,1949,66580.1124420132,66580.1124420132,0.0,True
1953,1948,62859.4811765984,62859.4811765984,0.0,True
1954,1948,65816.5436841505,65816.5436841505,0.0,True
1955,1948,70728.8854920866,70728.8854920866,0.0,True
1956,1988,77751.201239151,77751.201239151,0.0,True
1957,1992,76346.6596860356,76346.6596860356,0.0,True
1958,2019,79185.8220685757,79185.8220685757,0.0,True
1959,3742,102822.0543355181,102822.0543355181,0.0,True
1960,3927,99584.1223326394,99584.1223326394,0.0,True
1961,3991,114887.910562876,114887.910562876,0.0,True
1962,2630,179040.5411747129,179040.5411747129,0.0,True
1963,2682,174613.0800393049,174613.0800393049,0.0,True
1964,2744,157435.561295222,157435.561295222,0.0,True
1965,4113,180567.8260278523,180567.8260278523,0.0,True
1966,2865,210254.1383442733,210254.1383442733,0.0,True
1967,3119,261804.30374133048,261804.3037413305,2.9103830456733704e-11,True
1968,3227,252838.3841023277,252838.3841023277,0.0,True
1969,3141,217467.7703857564,217467.77038575642,2.9103830456733704e-11,True
1970,3321,235370.0952106759,235370.0952106759,0.0,True
1971,3345,255072.7196707708,255072.7196707708,0.0,True
1972,3324,291871.5509758616,291871.5509758616,0.0,True
1973,3386,322113.4433498909,322113.4433498909,0.0,True
1974,3372,296617.3911275682,296617.3911275682,0.0,True
1975,4385,283171.5456382443,283171.5456382443,0.0,True
1976,4361,233029.0338603062,233029.0338603062,0.0,True
1977,4444,288318.8718092229,288318.8718092229,0.0,True
1978,4946,336344.7812793281,336344.7812793281,0.0,True
1979,5125,355176.1109917054,355176.1109917054,0.0,True
1980,5198,306717.0922012929,306717.0922012929,0.0,True
1981,5210,298383.9151634331,298383.9151634331,0.0,True
1982,5345,311663.2507383361,311663.2507383361,0.0,True
1983,5354,343621.8343929087,343621.83439290867,-5.820766091346741e-11,True
1984,5399,378445.8804265574,378445.8804265574,0.0,True
1985,5345,359673.2418198245,359673.2418198245,0.0,True
1986,5401,342782.5360616943,342782.5360616943,0.0,True
1987,5374,347761.5155450167,347761.5155450167,0.0,True
1988,5484,297238.69580020127,297238.69580020127,0.0,True
1989,5311,273771.5707831223,273771.5707831223,0.0,True
1990,5701,200944.8163386586,200944.8163386586,0.0,True
1991,5692,216273.5577045759,216273.5577045759,0.0,True
1992,5669,215869.3254453962,215869.3254453962,0.0,True
1993,5620,215326.6412310079,215326.6412310079,0.0,True
1994,5645,223743.519807869,223743.519807869,0.0,True
1995,5797,217781.3648529057,217781.3648529057,0.0,True
1996,5538,213385.88287185252,213385.8828718525,-2.9103830456733704e-11,True
1997,5539,236963.5530831636,236963.5530831636,0.0,True
1998,5550,234556.2867083348,234556.2867083348,0.0,True
1999,5664,229183.6962667534,229183.6962667534,0.0,True
2000,5671,252356.7035141352,252356.7035141352,0.0,True
2001,5690,274662.94507756387,274662.9450775639,5.820766091346741e-11,True
2002,5681,284382.4026083175,284382.4026083175,0.0,True
2003,5690,264992.4082372934,264992.4082372934,0.0,True
2004,5637,271613.6953028139,271613.6953028139,0.0,True
2005,5565,275459.9957326811,275459.9957326811,0.0,True
2006,5629,280031.932490665,280031.932490665,0.0,True
2007,5650,291899.6772134762,291899.6772134762,0.0,True
2008,7999,290774.690009658,290774.690009658,0.0,True
2009,7907,296155.8868107669,296155.8868107669,0.0,True
2010,8076,288933.783708877,288933.783708877,0.0,True
2011,7636,305912.6615881938,305912.6615881938,0.0,True
2012,7607,326625.0143848279,326625.0143848279,0.0,True
2013,7416,308027.2914156275,308027.2914156275,0.0,True
2014,7251,317905.5868875762,317905.5868875762,0.0,True
2015,7077,290182.9151267261,290182.9151267261,0.0,True
2016,7035,281508.0189345365,281508.0189345365,0.0,True
2017,7035,290737.6303078374,290737.6303078374,0.0,True
2018,7278,283615.2861730522,283615.2861730522,0.0,True
2019,7252,306003.2887419415,306003.2887419415,0.0,True
