commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,7687.1356810937,3.14,138.03842646028852,1061120.1134049126
Cod-likes,66944.3556028422,3.573675492278511,374.69292457858927,25083576.384858012
Crustaceans,15404.1233262686,2.7755203461456595,59.63762586510031,918665.3437118713
Flatfishes,2082.3663918346997,3.5823860554452374,382.28394179576696,796055.2325335976
Herring-likes,15840.1067242704,2.9479427524406594,88.70390771668812,1405079.3650921725
Molluscs,762.0436812088999,2.0503483716734636,11.229188485686128,8557.13213062085
Other fishes & inverts,56758.4051818914,3.7377375620925593,546.6855088715962,31028997.619602542
Perch-likes,8946.656581318899,3.3661339369661154,232.3453241786076,2078713.8237012129
"Salmon, smelts, etc",160.39991036409998,3.6,398.1071705534973,63856.35447208644
Scorpionfishes,2499.0905431578003,3.60317065565859,401.0242688262613,1002195.957800481
Sharks & rays,0.0036988551,4.35,2238.7211385683377,8.280705100871302
