functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,145.49783470699998,3.636903825252334,433.4148877982608,63060.92770442429
Large benthopelagics (>=90 cm),399.417358928,3.081579534894611,120.66450479453896,48195.49782138974
Large demersals (>=90 cm),6.220989758,3.7331069808104322,540.8875446739611,3364.8558756464795
Large pelagics (>=90 cm),1587.257526982,4.382872876508005,2414.753901953762,3832836.3066852633
Large rays (>=90 cm),280.62231952300004,3.4378384748045305,274.05547001589065,76906.08167382522
Large reef assoc. fish (>=90 cm),471.59178964299997,4.010802261568838,1025.185043416322,483468.84933993994
Large sharks (>=90 cm),3181.922621396,4.172861471317013,1488.8860858898393,4737520.317374627
"Lobsters, crabs",4773.570529553,3.1546070725070403,142.76017527973525,681475.7655091649
Medium benthopelagics (30 - 89 cm),1801.8451496,3.311020507204189,204.65412712678696,368755.0463090229
Medium demersals (30 - 89 cm),15721.16843664,3.326047753203199,211.8594074177371,3330677.4289009827
Medium pelagics (30 - 89 cm),6439.541017317,4.131529014986902,1353.7205290099707,8717338.872543775
Medium reef assoc. fish (30 - 89 cm),15119.712350480997,3.8017449728894763,633.497598523326,9578301.464393185
Other demersal invertebrates,2342.368846,2.1821229954447574,15.20978221147605,35626.92000660648
Shrimps,173.04428333299998,3.2765662445115478,189.0454567083485,32713.23557345584
Small benthopelagics (<30 cm),108.49867,3.0300000000000002,107.1519305237607,11625.84194976044
Small pelagics (<30 cm),544.22639861,3.4882099883557873,307.7584516580673,167490.27378765977
Small reef assoc. fish (<30 cm),1313.5101495410001,3.2829658296182034,191.85177853461778,251999.25831271263
