functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,138.18663935709998,3.8564744137316422,718.5788223781447,99297.99257761828
Large benthopelagics (>=90 cm),53.585580293700005,4.42,2630.2679918953813,140944.43667365902
Large demersals (>=90 cm),53.459079102800004,4.35,2238.7211385683377,119679.97043583525
Large pelagics (>=90 cm),91.341394881,4.3,1995.2623149688789,182250.04300275055
"Lobsters, crabs",22.255008686700002,3.1013038340909,126.27106228599075,2810.1635880535614
Medium demersals (30 - 89 cm),2279.6962372272005,3.304246202561622,201.4866158513125,459328.28000787954
Medium pelagics (30 - 89 cm),173.46724544789998,4.150419594485692,1413.9029300864088,245265.84661280405
Medium reef assoc. fish (30 - 89 cm),452.7177315975,3.7308369907400247,538.0677847986304,243592.82697972778
Shrimps,161.5928502465,3.24,173.78008287493762,28081.618907834156
Small benthopelagics (<30 cm),21.6666556123,3.2399999999999998,173.78008287493745,3765.233207928223
Small demersals (<30 cm),90.320840796,3.552579907421492,356.92741561574155,32237.984281557117
Small pelagics (<30 cm),1.3012341666,3.24,173.78008287493762,226.1285813114484
