functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,8,8,221324.71917598243,221324.71917598243,0.0,1.0,4495.083427045444,994873077.1634456,3.776911060578845,4100.573352403676,907558245.6812605,87314831.48218513,1.0962085154288275,0.09620851542882745
Jellyfish,2,2,8272.5536784781,8272.5536784781,0.0,1.0,1586.8423749532276,13127238.726084247,3.4600000000000004,1586.8423749532299,13127238.726084266,-1.862645149230957e-08,0.9999999999999986,-1.4189161849626596e-15
Large benthopelagics (>=90 cm),4,4,15352.941266845,15352.941266845,0.0,1.0,23528.017506380733,361224270.90076435,4.345122128211859,22495.94429667697,345378911.5290983,15845359.371666074,1.0458781901347531,0.0458781901347532
Large demersals (>=90 cm),4,4,5434.6065193144,5434.6065193144,0.0,1.0,23225.57190940505,126221844.5136581,4.342671882394563,22331.422313483537,121362493.2904207,4859351.22323741,1.040039975213833,0.04003997521383293
Large pelagics (>=90 cm),20,20,98790.5673973051,98790.5673973051,0.0,1.0,22881.21802676669,2260448511.605727,4.328408607399411,21397.322679770907,2113853648.3177927,146594863.28793454,1.0693495802817734,0.06934958028177349
Large rays (>=90 cm),3,3,7319.8423838511,7319.8423838511,0.0,1.0,4641.927362216626,33978176.64871139,3.8134933515915095,4575.507199265916,33491991.52480249,486185.1239088997,1.0145164590630227,0.014516459063022734
Large reef assoc. fish (>=90 cm),7,7,2311.5570185537003,2311.5570185537003,0.0,1.0,3960.3695287379983,9154619.98022053,3.6552306072014216,2847.965115602175,6583233.751566309,2571386.2286542216,1.390596221506251,0.390596221506251
Large sharks (>=90 cm),6,6,2919.5828089937004,2919.5828089937004,0.0,1.0,16078.460859923835,46942397.9217117,4.225065757862383,15700.276068492274,45838256.10602524,1104141.8156864569,1.0240877797168493,0.024087779716849268
"Lobsters, crabs",15,15,74551.2533900322,74551.2533900322,0.0,1.0,434.00451379418337,32355580.48028789,2.702434895378489,164.0283304759649,12228517.6284576,20127062.85183029,2.6459119137213807,1.6459119137213807
Medium benthopelagics (30 - 89 cm),7,7,48622.6315192198,48622.6315192198,0.0,1.0,1068.8294723465167,51969301.59078681,3.2779633468729132,919.8110938615564,44723635.884120956,7245665.706665851,1.162009764265128,0.1620097642651279
Medium demersals (30 - 89 cm),19,19,561378.5762461221,561378.5762461221,0.0,1.0,11618.96878566177,6522640154.342938,3.939308824086756,6670.047806389529,3744421941.0445237,2778218213.2984147,1.7419618453905914,0.7419618453905913
Medium pelagics (30 - 89 cm),16,16,440624.1550622209,440624.1550622209,0.0,1.0,8501.43557567334,3745937867.346971,3.857808492533358,5225.099567952233,2302305082.244928,1443632785.1020432,1.627038004752345,0.6270380047523451
Medium reef assoc. fish (30 - 89 cm),31,31,146540.0399481931,146540.0399481931,0.0,1.0,4531.319261860627,664019705.6510732,3.670948310859719,2985.2717369485927,437461839.5886586,226557866.06241465,1.5178917234825442,0.5178917234825441
Other demersal invertebrates,7,7,53437.8494071857,53437.8494071857,0.0,1.0,24.526867029962187,1310663.0267771874,2.056026343158862,23.654945329599233,1264069.4062583344,46593.62051885296,1.0368600175656262,0.036860017565626256
Shrimps,21,21,106434.6720754748,106434.6720754748,0.0,1.0,854.5906024515929,90958070.53071773,3.0201706059233837,424.91548156836217,45225739.940521084,45732330.59019665,2.0112013789125798,1.0112013789125796
Small benthopelagics (<30 cm),4,4,253321.3387617584,253321.3387617584,0.0,1.0,820.0948744862601,207747531.51651564,3.239584244702906,819.9101828911441,207700745.19438282,46786.32213282585,1.000225258325814,0.00022525832581409135
Small demersals (<30 cm),6,6,194722.95431945234,194722.95431945234,0.0,1.0,2288.0248093312425,445530950.42918116,3.567364944370324,2188.8641205505655,426222088.157456,19308862.271725178,1.0453023501320562,0.045302350132056156
Small pelagics (<30 cm),21,21,332801.6865959756,332801.6865959756,0.0,1.0,1056.0996686245157,351471750.93168974,3.1069661107707605,551.0945421703213,183405193.10811993,168066557.8235698,1.9163674974268161,0.9163674974268161
Small reef assoc. fish (<30 cm),8,8,37790.127272847196,37790.127272847196,0.0,1.0,1297.8327429076103,49045264.533346966,3.280253706663451,926.1438988903531,34999095.81203736,14046168.721309602,1.4013294742454077,0.4013294742454076
Small to medium flatfishes (<90 cm),5,5,3873.4020140164002,3873.4020140164002,0.0,1.0,14141.818596699071,54776948.63430876,3.9970718562282848,7930.131410978766,30716586.97869987,24060361.655608892,1.783301923234288,0.7833019232342878
