functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large pelagics (>=90 cm),100297.2096274776,4.418795303922495,2622.981961541809,263077771.64585122
Large sharks (>=90 cm),5742.7680373349,4.356368871775674,2271.7936002179868,13046383.674753835
Medium demersals (30 - 89 cm),1273.5882444248,3.28,190.54607179632464,242677.23706112299
Medium pelagics (30 - 89 cm),25682.1134280295,3.3606297538429515,229.41919621097048,5891969.8196575
