commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Other fishes & inverts,26655.7076681612,3.346655456376563,222.15467472139895,5921690.066489051
Perch-likes,416.71112384380007,4.287811023486644,1940.041514900862,808436.8799779667
Sharks & rays,5742.7680373349,4.356368871775674,2271.7936002179868,13046383.674753835
Tuna & billfishes,100180.4925079269,4.418864628473072,2623.4006902315223,262813573.19302928
